"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
298.73,-0.00041335,0.0077022,0.00023335,0,0.02,0.001,0.0005
298.75,-0.00045444,0,0,0,0.021,0,0.0005
298.75,-0.00043837,0.0075234,0.00027039,0,0.021,0.001,0.0005
298.77,-0.00047759,0,0,0,0.022,0,0.0005
298.77,-0.00046073,0.0072934,0.00029976,0,0.022,0.001,0.0005
298.79,-0.00049803,0,0,0,0.023,0,0.0005
298.79,-0.00048047,0.0070226,0.00032165,0,0.023,0.001,0.0005
298.8,-0.00051584,0,0,0,0.024,0,0.0005
298.8,-0.00049767,0.0067209,0.00033667,0,0.024,0.001,0.0005
298.82,-0.00053115,0,0,0,0.025,0,0.0005
298.82,-0.00051245,0.0063974,0.00034562,0,0.025,0.001,0.0005
298.83,-0.00054415,0,0,0,0.026,0,0.0005
298.83,-0.00052501,0.0060606,0.00034936,0,0.026,0.001,0.0005
298.85,-0.00055504,0,0,0,0.027,0,0.0005
298.85,-0.00053554,0.0057178,0.00034876,0,0.027,0.001,0.0005
298.86,-0.00056406,0,0,0,0.028,0,0.0005
298.86,-0.00054425,0.0053752,0.00034461,0,0.028,0.001,0.0005
298.87,-0.0005714,0,0,0,0.029,0,0.0005
298.87,-0.00055135,0.0050381,0.00033769,0,0.029,0.001,0.0005
298.88,-0.0005773,0,0,0,0.03,0,0.0005
298.89,-0.00055705,0.0047105,0.00032865,0,0.03,0.001,0.0005
298.9,-0.00058196,0,0,0,0.031,0,0.0005
298.9,-0.00056155,0.0043959,0.0003181,0,0.031,0.001,0.0005
298.91,-0.00058556,0,0,0,0.032,0,0.0005
298.91,-0.00056503,0.0040965,0.00030654,0,0.032,0.001,0.0005
298.92,-0.00058828,0,0,0,0.033,0,0.0005
298.92,-0.00056765,0.0038141,0.00029451,0,0.033,0.001,0.0005
298.93,-0.00059025,0,0,0,0.034,0,0.0005
298.93,-0.00056956,0.0035499,0.00028252,0,0.034,0.001,0.0005
298.93,-0.00059162,0,0,0,0.035,0,0.0005
298.93,-0.00057089,0.0033043,0.00027084,0,0.035,0.001,0.0005
298.94,-0.00059251,0,0,0,0.036,0,0.0005
298.94,-0.00057175,0.0030774,0.00025953,0,0.036,0.001,0.0005
298.95,-0.00059302,0,0,0,0.037,0,0.0005
298.95,-0.00057224,0.0028691,0.00024867,0,0.037,0.001,0.0005
298.96,-0.00059324,0,0,0,0.038,0,0.0005
298.96,-0.00057246,0.0026788,0.00023833,0,0.038,0.001,0.0005
298.97,-0.00059325,0,0,0,0.039,0,0.0005
298.97,-0.00057246,0.002506,0.00022859,0,0.039,0.001,0.0005
298.97,-0.0005931,0,0,0,0.04,0,0.0005
298.97,-0.0005723,0.0023498,0.00021947,0,0.04,0.001,0.0005
298.98,-0.00059285,0,0,0,0.041,0,0.0005
298.98,-0.00057205,0.0022093,0.00021098,0,0.041,0.001,0.0005
298.99,-0.00059254,0,0,0,0.042,0,0.0005
298.99,-0.00057173,0.0020836,0.00020313,0,0.042,0.001,0.0005
298.99,-0.00059221,0,0,0,0.043,0,0.0005
298.99,-0.00057138,0.0019718,0.0001959,0,0.043,0.001,0.0005
299,-0.00059187,0,0,0,0.044,0,0.0005
299,-0.00057104,0.001873,0.00018926,0,0.044,0.001,0.0005
299.01,-0.00059157,0,0,0,0.045,0,0.0005
299.01,-0.00057072,0.0017862,0.00018319,0,0.045,0.001,0.0005
299.01,-0.00059131,0,0,0,0.046,0,0.0005
299.01,-0.00057044,0.0017104,0.00017765,0,0.046,0.001,0.0005
299.02,-0.00059111,0,0,0,0.047,0,0.0005
299.02,-0.00057022,0.001645,0.0001726,0,0.047,0.001,0.0005
299.02,-0.00059099,0,0,0,0.048,0,0.0005
299.02,-0.00057007,0.0015891,0.00016802,0,0.048,0.001,0.0005
299.03,-0.00059095,0,0,0,0.049,0,0.0005
299.03,-0.00057,0.001542,0.00016386,0,0.049,0.001,0.0005
299.03,-0.00059101,0,0,0,0.05,0,0.0005
299.03,-0.00057002,0.0015029,0.00016011,0,0.05,0.001,0.0005
299.04,-0.00059116,0,0,0,0.051,0,0.0005
299.04,-0.00057013,0.0014712,0.00015672,0,0.051,0.001,0.0005
299.04,-0.00059142,0,0,0,0.052,0,0.0005
299.04,-0.00057035,0.0014462,0.00015369,0,0.052,0.001,0.0005
299.05,-0.00059179,0,0,0,0.053,0,0.0005
299.05,-0.00057068,0.0014276,0.00015098,0,0.053,0.001,0.0005
299.05,-0.00059227,0,0,0,0.054,0,0.0005
299.05,-0.00057111,0.0014147,0.00014857,0,0.054,0.001,0.0005
299.06,-0.00059287,0,0,0,0.055,0,0.0005
299.06,-0.00057165,0.0014071,0.00014639,0,0.055,0.001,0.0005
299.06,-0.00059359,0,0,0,0.056,0,0.0005
299.06,-0.00057232,0.0014044,0.00014438,0,0.056,0.001,0.0005
299.07,-0.00059443,0,0,0,0.057,0,0.0005
299.07,-0.00057311,0.0014061,0.00014257,0,0.057,0.001,0.0005
299.07,-0.0005954,0,0,0,0.058,0,0.0005
299.07,-0.00057403,0.0014118,0.00014098,0,0.058,0.001,0.0005
299.08,-0.0005965,0,0,0,0.059,0,0.0005
299.08,-0.00057507,0.0014212,0.00013956,0,0.059,0.001,0.0005
299.08,-0.00059772,0,0,0,0.06,0,0.0005
299.08,-0.00057624,0.0014337,0.0001383,0,0.06,0.001,0.0005
299.08,-0.00059907,0,0,0,0.061,0,0.0005
299.08,-0.00057753,0.0014493,0.0001372,0,0.061,0.001,0.0005
299.09,-0.00060055,0,0,0,0.062,0,0.0005
299.09,-0.00057895,0.0014677,0.00013627,0,0.062,0.001,0.0005
299.09,-0.00060217,0,0,0,0.063,0,0.0005
299.09,-0.00058049,0.0014886,0.00013548,0,0.063,0.001,0.0005
299.1,-0.00060391,0,0,0,0.064,0,0.0005
299.1,-0.00058217,0.0015118,0.00013482,0,0.064,0.001,0.0005
299.1,-0.00060579,0,0,0,0.065,0,0.0005
299.1,-0.00058398,0.0015371,0.00013426,0,0.065,0.001,0.0005
299.11,-0.0006078,0,0,0,0.066,0,0.0005
299.11,-0.00058591,0.0015643,0.00013378,0,0.066,0.001,0.0005
299.11,-0.00060994,0,0,0,0.067,0,0.0005
299.11,-0.00058798,0.0015934,0.00013336,0,0.067,0.001,0.0005
299.12,-0.00061222,0,0,0,0.068,0,0.0005
299.12,-0.00059019,0.0016242,0.00013295,0,0.068,0.001,0.0005
299.12,-0.00061463,0,0,0,0.069,0,0.0005
299.12,-0.00059253,0.0016567,0.00013254,0,0.069,0.001,0.0005
299.13,-0.00061718,0,0,0,0.07,0,0.0005
299.13,-0.000595,0.001691,0.00013209,0,0.07,0.001,0.0005
299.13,-0.00061988,0,0,0,0.071,0,0.0005
299.13,-0.00059762,0.0017272,0.00013154,0,0.071,0.001,0.0005
299.13,-0.00062272,0,0,0,0.072,0,0.0005
299.13,-0.00060038,0.0017653,0.00013084,0,0.072,0.001,0.0005
299.14,-0.00062572,0,0,0,0.073,0,0.0005
299.14,-0.0006033,0.0018058,0.00012993,0,0.073,0.001,0.0005
299.15,-0.00062888,0,0,0,0.074,0,0.0005
299.15,-0.00060638,0.001849,0.00012874,0,0.074,0.001,0.0005
299.15,-0.00063222,0,0,0,0.075,0,0.0005
299.15,-0.00060963,0.0018953,0.00012716,0,0.075,0.001,0.0005
299.16,-0.00063575,0,0,0,0.076,0,0.0005
299.16,-0.00061308,0.0019455,0.00012509,0,0.076,0.001,0.0005
299.16,-0.0006395,0,0,0,0.077,0,0.0005
299.16,-0.00061674,0.0020004,0.0001224,0,0.077,0.001,0.0005
299.17,-0.00064351,0,0,0,0.078,0,0.0005
299.17,-0.00062065,0.0020611,0.00011892,0,0.078,0.001,0.0005
299.18,-0.0006478,0,0,0,0.079,0,0.0005
299.18,-0.00062485,0.0021288,0.00011448,0,0.079,0.001,0.0005
299.19,-0.00065245,0,0,0,0.08,0,0.0005
299.19,-0.00062938,0.0022052,0.00010884,0,0.08,0.001,0.0005
299.2,-0.00065753,0,0,0,0.081,0,0.0005
299.2,-0.00063433,0.0022923,0.00010177,0,0.081,0.001,0.0005
299.21,-0.00066313,0,0,0,0.082,0,0.0005
299.21,-0.00063978,0.0023923,9.2976e-05,0,0.082,0.001,0.0005
299.23,-0.00066938,0,0,0,0.083,0,0.0005
299.23,-0.00064584,0.002508,8.2197e-05,0,0.083,0.001,0.0005
299.25,-0.00067647,0,0,0,0.084,0,0.0005
299.24,-0.00065269,0.0026426,6.92e-05,0,0.084,0.001,0.0005
299.27,-0.00068462,0,0,0,0.085,0,0.0005
299.27,-0.00066051,0.0027992,5.3878e-05,0,0.085,0.001,0.0005
299.3,-0.00069413,0,0,0,0.086,0,0.0005
299.3,-0.00066957,0.0029812,3.6402e-05,0,0.086,0.001,0.0005
299.34,-0.00070538,0,0,0,0.087,0,0.0005
299.33,-0.0006802,0.0031915,1.7489e-05,0,0.087,0.001,0.0005
299.39,-0.00071886,0,0,0,0.088,0,0.0005
299.38,-0.0006928,0.0034316,-1.1965e-06,0,0.088,0.001,0.0005
299.46,-0.00073519,0,0,0,0.089,0,0.0005
299.45,-0.00070787,0.0037004,-1.6801e-05,0,0.089,0.001,0.0005
299.55,-0.00075514,0,0,0,0.09,0,0.0005
299.54,-0.00072599,0.0039919,-2.4674e-05,0,0.09,0.001,0.0005
299.66,-0.00077958,0,0,0,0.091,0,0.0005
299.65,-0.00074778,0.0042921,-1.6896e-05,0,0.091,0.001,0.0005
299.82,-0.0008094,0,0,0,0.092,0,0.0005
299.81,-0.00077384,0.0045749,1.9408e-05,0,0.092,0.001,0.0005
300.04,-0.00084533,0,0,0,0.093,0,0.0005
300.02,-0.00080458,0.0047974,0.00010246,0,0.093,0.001,0.0005
300.32,-0.00088776,0,0,0,0.094,0,0.0005
300.3,-0.00083999,0.0048944,0.00025474,0,0.094,0.001,0.0005
300.69,-0.00093622,0,0,0,0.095,0,0.0005
300.66,-0.0008793,0.0047779,0.00049959,0,0.095,0.001,0.0005
301.16,-0.00098862,0,0,0,0.096,0,0.0005
301.14,-0.00092052,0.0043427,0.00085041,0,0.096,0.001,0.0005
301.75,-0.00104,0,0,0,0.097,0,0.0005
301.73,-0.00095976,0.0034941,0.0012813,0,0.097,0.001,0.0005
302.43,-0.0010808,0,0,0,0.098,0,0.0005
302.42,-0.00098954,0.0022595,0.0016483,0,0.098,0.001,0.0005
303.2,-0.0010989,0,0,0,0.099,0,0.0005
303.19,-0.0009999,0.00098737,0.001538,0,0.099,0.001,0.0005
304,-0.00099898,0,0,0,0.1,0.001,0.0005
303.8,-0.0011008,0,0,0,0.1,0,0.0005
298.06,4.8728e-07,0.00017206,-0.00030075,0,0.001,0.002,0.0005
298,-1.5367e-06,0,0,0,0,0.002,0.0005
298.11,3.5267e-06,0.00054846,-0.00058596,0,0.002,0.002,0.0005
298.16,4.3572e-06,0.0011567,-0.0008307,0,0.003,0.002,0.0005
298.21,2.6349e-06,0.0019473,-0.0010329,0,0.004,0.002,0.0005
298.26,-2.0897e-06,0.0028848,-0.001193,0,0.005,0.002,0.0005
298.31,-1.0354e-05,0.0039364,-0.001309,0,0.006,0.002,0.0005
298.35,-2.2538e-05,0.0050666,-0.0013786,0,0.007,0.002,0.0005
298.4,-3.881e-05,0.0062381,-0.0014002,0,0.008,0.002,0.0005
298.44,-5.9114e-05,0.0074138,-0.0013747,0,0.009,0.002,0.0005
298.47,-8.3172e-05,0.0085582,-0.0013051,0,0.01,0.002,0.0005
298.51,-0.0001105,0.0096387,-0.0011967,0,0.011,0.002,0.0005
298.54,-0.00014046,0.010627,-0.0010564,0,0.012,0.002,0.0005
298.57,-0.00017229,0.011501,-0.0008924,0,0.013,0.002,0.0005
298.6,-0.00020519,0.012243,-0.00071319,0,0.014,0.002,0.0005
298.63,-0.00023838,0.012843,-0.00052713,0,0.015,0.002,0.0005
298.65,-0.00027112,0.013294,-0.00034164,0,0.016,0.002,0.0005
298.68,-0.0003028,0.013597,-0.00016294,0,0.017,0.002,0.0005
298.7,-0.00033287,0.013757,3.7843e-06,0,0.018,0.002,0.0005
298.72,-0.00036095,0.013782,0.00015451,0,0.019,0.002,0.0005
298.74,-0.00038674,0.013682,0.00028663,0,0.02,0.002,0.0005
298.76,-0.00041009,0.013472,0.00039871,0,0.021,0.002,0.0005
298.78,-0.00043093,0.013165,0.00049024,0,0.022,0.002,0.0005
298.8,-0.00044928,0.012778,0.00056155,0,0.023,0.002,0.0005
298.81,-0.00046523,0.012327,0.0006137,0,0.024,0.002,0.0005
298.83,-0.00047892,0.011825,0.00064829,0,0.025,0.002,0.0005
298.84,-0.00049053,0.011288,0.00066724,0,0.026,0.002,0.0005
298.85,-0.00050024,0.010728,0.00067262,0,0.027,0.002,0.0005
298.87,-0.00050826,0.010156,0.00066655,0,0.028,0.002,0.0005
298.88,-0.00051479,0.009583,0.00065109,0,0.029,0.002,0.0005
298.89,-0.00052002,0.009017,0.00062816,0,0.03,0.002,0.0005
298.9,-0.00052414,0.008465,0.00059953,0,0.031,0.002,0.0005
298.91,-0.00052731,0.0079327,0.00056678,0,0.032,0.002,0.0005
298.92,-0.00052968,0.0074244,0.00053131,0,0.033,0.002,0.0005
298.93,-0.00053141,0.006943,0.00049434,0,0.034,0.002,0.0005
298.94,-0.00053259,0.0064908,0.00045682,0,0.035,0.002,0.0005
298.95,-0.00053335,0.0060687,0.00041947,0,0.036,0.002,0.0005
298.95,-0.00053376,0.0056775,0.00038282,0,0.037,0.002,0.0005
298.96,-0.00053391,0.0053171,0.00034732,0,0.038,0.002,0.0005
298.97,-0.00053386,0.0049868,0.00031328,0,0.039,0.002,0.0005
298.98,-0.00053366,0.0046859,0.00028092,0,0.04,0.002,0.0005
298.98,-0.00053337,0.0044131,0.00025036,0,0.041,0.002,0.0005
298.99,-0.00053301,0.0041672,0.00022168,0,0.042,0.002,0.0005
299,-0.00053263,0.0039468,0.00019488,0,0.043,0.002,0.0005
299,-0.00053225,0.0037503,0.00016994,0,0.044,0.002,0.0005
299.01,-0.00053189,0.0035762,0.0001468,0,0.045,0.002,0.0005
299.01,-0.00053156,0.0034231,0.00012539,0,0.046,0.002,0.0005
299.02,-0.00053129,0.0032894,0.00010561,0,0.047,0.002,0.0005
299.02,-0.00053109,0.0031739,8.7386e-05,0,0.048,0.002,0.0005
299.03,-0.00053096,0.0030751,7.0611e-05,0,0.049,0.002,0.0005
299.03,-0.00053091,0.0029918,5.5196e-05,0,0.05,0.002,0.0005
299.04,-0.00053096,0.0029228,4.1058e-05,0,0.051,0.002,0.0005
299.04,-0.0005311,0.002867,2.812e-05,0,0.052,0.002,0.0005
299.05,-0.00053135,0.0028233,1.6315e-05,0,0.053,0.002,0.0005
299.05,-0.0005317,0.0027907,5.5613e-06,0,0.054,0.002,0.0005
299.06,-0.00053216,0.0027684,-4.3093e-06,0,0.055,0.002,0.0005
299.06,-0.00053273,0.0027556,-1.3432e-05,0,0.056,0.002,0.0005
299.07,-0.00053342,0.0027514,-2.1867e-05,0,0.057,0.002,0.0005
299.07,-0.00053423,0.0027551,-2.9695e-05,0,0.058,0.002,0.0005
299.08,-0.00053517,0.0027658,-3.6928e-05,0,0.059,0.002,0.0005
299.08,-0.00053622,0.0027831,-4.3526e-05,0,0.06,0.002,0.0005
299.09,-0.00053739,0.0028063,-4.9506e-05,0,0.061,0.002,0.0005
299.09,-0.00053869,0.0028349,-5.4922e-05,0,0.062,0.002,0.0005
299.09,-0.00054011,0.0028684,-5.9842e-05,0,0.063,0.002,0.0005
299.1,-0.00054166,0.0029065,-6.4332e-05,0,0.064,0.002,0.0005
299.1,-0.00054334,0.0029486,-6.8464e-05,0,0.065,0.002,0.0005
299.11,-0.00054514,0.0029946,-7.2315e-05,0,0.066,0.002,0.0005
299.11,-0.00054707,0.0030441,-7.5967e-05,0,0.067,0.002,0.0005
299.12,-0.00054914,0.0030969,-7.9518e-05,0,0.068,0.002,0.0005
299.12,-0.00055133,0.003153,-8.3073e-05,0,0.069,0.002,0.0005
299.13,-0.00055366,0.0032124,-8.6757e-05,0,0.07,0.002,0.0005
299.13,-0.00055613,0.0032751,-9.0716e-05,0,0.071,0.002,0.0005
299.14,-0.00055874,0.0033415,-9.5119e-05,0,0.072,0.002,0.0005
299.14,-0.0005615,0.0034118,-0.00010017,0,0.073,0.002,0.0005
299.15,-0.00056441,0.0034866,-0.0001061,0,0.074,0.002,0.0005
299.15,-0.0005675,0.0035667,-0.0001132,0,0.075,0.002,0.0005
299.16,-0.00057078,0.003653,-0.0001218,0,0.076,0.002,0.0005
299.16,-0.00057426,0.0037468,-0.0001323,0,0.077,0.002,0.0005
299.17,-0.00057797,0.0038495,-0.00014517,0,0.078,0.002,0.0005
299.18,-0.00058195,0.0039632,-0.00016096,0,0.079,0.002,0.0005
299.19,-0.00058625,0.00409,-0.0001803,0,0.08,0.002,0.0005
299.2,-0.00059091,0.0042326,-0.0002039,0,0.081,0.002,0.0005
299.21,-0.00059602,0.0043941,-0.00023252,0,0.082,0.002,0.0005
299.22,-0.00060168,0.0045779,-0.00026689,0,0.083,0.002,0.0005
299.24,-0.00060799,0.0047877,-0.0003076,0,0.084,0.002,0.0005
299.26,-0.0006151,0.005027,-0.00035491,0,0.085,0.002,0.0005
299.29,-0.00062322,0.0052989,-0.00040832,0,0.086,0.002,0.0005
299.32,-0.00063254,0.0056049,-0.00046604,0,0.087,0.002,0.0005
299.37,-0.00064335,0.0059439,-0.00052409,0,0.088,0.002,0.0005
299.43,-0.00065593,0.0063093,-0.00057514,0,0.089,0.002,0.0005
299.51,-0.00067055,0.0066867,-0.0006069,0,0.09,0.002,0.0005
299.62,-0.00068747,0.0070498,-0.00059989,0,0.091,0.002,0.0005
299.77,-0.00070681,0.0073542,-0.0005253,0,0.092,0.002,0.0005
299.97,-0.00072843,0.0075325,-0.00034456,0,0.093,0.002,0.0005
300.25,-0.00075178,0.0074902,-1.3164e-05,0,0.094,0.002,0.0005
300.61,-0.00077572,0.0071104,0.00050659,0,0.095,0.002,0.0005
301.09,-0.00079852,0.0062718,0.0012147,0,0.096,0.002,0.0005
301.68,-0.00081793,0.0048919,0.00201,0,0.097,0.002,0.0005
302.39,-0.00082958,0.0030672,0.002576,0,0.098,0.002,0.0005
303.18,-0.00082664,0.0013013,0.0022442,0,0.099,0.002,0.0005
304,-0.00082059,0,0,0,0.1,0.002,0.0005
298.06,1.6421e-06,0.00022543,-0.00062293,0,0.001,0.003,0.0005
298,-9.8587e-07,0,0,0,0,0.003,0.0005
298.12,5.7169e-06,0.00070849,-0.0011724,0,0.002,0.003,0.0005
298.17,7.3545e-06,0.0014807,-0.0016423,0,0.003,0.003,0.0005
298.23,6.3992e-06,0.0024781,-0.0020334,0,0.004,0.003,0.0005
298.28,2.4655e-06,0.003657,-0.0023448,0,0.005,0.003,0.0005
298.33,-5.0052e-06,0.0049774,-0.0025725,0,0.006,0.003,0.0005
298.37,-1.641e-05,0.0063963,-0.0027125,0,0.007,0.003,0.0005
298.42,-3.1921e-05,0.0078692,-0.002763,0,0.008,0.003,0.0005
298.46,-5.1472e-05,0.0093522,-0.0027255,0,0.009,0.003,0.0005
298.5,-7.4766e-05,0.010804,-0.002606,0,0.01,0.003,0.0005
298.53,-0.00010129,0.012187,-0.0024136,0,0.011,0.003,0.0005
298.57,-0.00013038,0.013468,-0.0021606,0,0.012,0.003,0.0005
298.6,-0.00016125,0.01462,-0.0018609,0,0.013,0.003,0.0005
298.63,-0.0001931,0.015623,-0.0015292,0,0.014,0.003,0.0005
298.66,-0.00022513,0.016462,-0.0011799,0,0.015,0.003,0.0005
298.68,-0.00025662,0.017129,-0.00082665,0,0.016,0.003,0.0005
298.7,-0.00028693,0.017621,-0.00048129,0,0.017,0.003,0.0005
298.73,-0.00031557,0.017939,-0.00015376,0,0.018,0.003,0.0005
298.75,-0.00034214,0.018092,0.00014809,0,0.019,0.003,0.0005
298.76,-0.00036641,0.018088,0.00041854,0,0.02,0.003,0.0005
298.78,-0.00038825,0.017941,0.00065399,0,0.021,0.003,0.0005
298.8,-0.00040761,0.017666,0.00085263,0,0.022,0.003,0.0005
298.81,-0.00042454,0.017278,0.0010142,0,0.023,0.003,0.0005
298.83,-0.00043916,0.016796,0.0011396,0,0.024,0.003,0.0005
298.84,-0.00045163,0.016236,0.0012311,0,0.025,0.003,0.0005
298.85,-0.00046212,0.015615,0.0012912,0,0.026,0.003,0.0005
298.86,-0.00047082,0.014949,0.0013234,0,0.027,0.003,0.0005
298.88,-0.00047795,0.014254,0.0013313,0,0.028,0.003,0.0005
298.89,-0.00048371,0.013542,0.0013184,0,0.029,0.003,0.0005
298.9,-0.00048827,0.012826,0.0012883,0,0.03,0.003,0.0005
298.91,-0.00049181,0.012116,0.0012446,0,0.031,0.003,0.0005
298.92,-0.0004945,0.01142,0.0011902,0,0.032,0.003,0.0005
298.93,-0.00049647,0.010747,0.0011281,0,0.033,0.003,0.0005
298.93,-0.00049786,0.010101,0.0010606,0,0.034,0.003,0.0005
298.94,-0.00049877,0.0094869,0.00098992,0,0.035,0.003,0.0005
298.95,-0.00049929,0.0089077,0.00091779,0,0.036,0.003,0.0005
298.96,-0.00049951,0.0083652,0.00084564,0,0.037,0.003,0.0005
298.96,-0.00049951,0.0078606,0.00077461,0,0.038,0.003,0.0005
298.97,-0.00049933,0.0073941,0.00070556,0,0.039,0.003,0.0005
298.98,-0.00049903,0.0069653,0.00063912,0,0.04,0.003,0.0005
298.98,-0.00049864,0.0065734,0.00057573,0,0.041,0.003,0.0005
298.99,-0.00049821,0.0062173,0.00051568,0,0.042,0.003,0.0005
299,-0.00049776,0.0058955,0.00045913,0,0.043,0.003,0.0005
299,-0.00049731,0.0056064,0.00040613,0,0.044,0.003,0.0005
299.01,-0.00049689,0.0053482,0.00035664,0,0.045,0.003,0.0005
299.01,-0.0004965,0.0051191,0.0003106,0,0.046,0.003,0.0005
299.02,-0.00049618,0.0049173,0.00026787,0,0.047,0.003,0.0005
299.03,-0.00049591,0.004741,0.0002283,0,0.048,0.003,0.0005
299.03,-0.00049572,0.0045885,0.00019174,0,0.049,0.003,0.0005
299.04,-0.00049561,0.0044581,0.000158,0,0.05,0.003,0.0005
299.04,-0.00049559,0.0043481,0.00012693,0,0.051,0.003,0.0005
299.05,-0.00049567,0.0042571,9.8355e-05,0,0.052,0.003,0.0005
299.05,-0.00049584,0.0041836,7.2117e-05,0,0.053,0.003,0.0005
299.05,-0.00049612,0.0041262,4.8063e-05,0,0.054,0.003,0.0005
299.06,-0.00049651,0.0040836,2.6031e-05,0,0.055,0.003,0.0005
299.06,-0.000497,0.0040546,5.8622e-06,0,0.056,0.003,0.0005
299.07,-0.0004976,0.0040381,-1.2688e-05,0,0.057,0.003,0.0005
299.07,-0.00049831,0.0040331,-2.9805e-05,0,0.058,0.003,0.0005
299.08,-0.00049914,0.0040385,-4.5485e-05,0,0.059,0.003,0.0005
299.08,-0.00050009,0.0040536,-5.9754e-05,0,0.06,0.003,0.0005
299.09,-0.00050116,0.0040773,-7.2716e-05,0,0.061,0.003,0.0005
299.09,-0.00050235,0.004109,-8.4491e-05,0,0.062,0.003,0.0005
299.09,-0.00050366,0.0041478,-9.5203e-05,0,0.063,0.003,0.0005
299.1,-0.00050509,0.0041932,-0.00010498,0,0.064,0.003,0.0005
299.1,-0.00050665,0.0042446,-0.00011397,0,0.065,0.003,0.0005
299.11,-0.00050834,0.0043014,-0.00012231,0,0.066,0.003,0.0005
299.11,-0.00051014,0.0043634,-0.00013016,0,0.067,0.003,0.0005
299.12,-0.00051208,0.0044301,-0.00013773,0,0.068,0.003,0.0005
299.12,-0.00051414,0.0045014,-0.00014521,0,0.069,0.003,0.0005
299.13,-0.00051634,0.0045772,-0.00015284,0,0.07,0.003,0.0005
299.13,-0.00051866,0.0046575,-0.00016091,0,0.071,0.003,0.0005
299.14,-0.00052113,0.0047425,-0.00016974,0,0.072,0.003,0.0005
299.14,-0.00052373,0.0048325,-0.00017969,0,0.073,0.003,0.0005
299.15,-0.00052649,0.0049281,-0.00019122,0,0.074,0.003,0.0005
299.15,-0.00052941,0.00503,-0.00020483,0,0.075,0.003,0.0005
299.16,-0.00053251,0.0051393,-0.00022112,0,0.076,0.003,0.0005
299.16,-0.00053579,0.0052571,-0.00024079,0,0.077,0.003,0.0005
299.17,-0.00053929,0.0053851,-0.00026465,0,0.078,0.003,0.0005
299.18,-0.00054303,0.0055252,-0.00029361,0,0.079,0.003,0.0005
299.19,-0.00054705,0.0056795,-0.00032868,0,0.08,0.003,0.0005
299.2,-0.00055138,0.0058506,-0.00037096,0,0.081,0.003,0.0005
299.21,-0.0005561,0.0060414,-0.00042151,0,0.082,0.003,0.0005
299.22,-0.00056126,0.0062547,-0.00048124,0,0.083,0.003,0.0005
299.24,-0.00056695,0.0064935,-0.00055067,0,0.084,0.003,0.0005
299.26,-0.00057327,0.0067601,-0.00062945,0,0.085,0.003,0.0005
