"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
299.47,-0.00073444,0.0019269,0.00017582,0,0.07,0.001,0.0005
299.48,-0.00076679,0,0,0,0.071,0,0.0005
299.48,-0.00073765,0.001969,0.00017587,0,0.071,0.001,0.0005
299.48,-0.00077026,0,0,0,0.072,0,0.0005
299.48,-0.00074101,0.0020123,0.00017578,0,0.072,0.001,0.0005
299.49,-0.00077389,0,0,0,0.073,0,0.0005
299.49,-0.00074454,0.0020572,0.00017549,0,0.073,0.001,0.0005
299.49,-0.0007777,0,0,0,0.074,0,0.0005
299.49,-0.00074824,0.002104,0.00017492,0,0.074,0.001,0.0005
299.5,-0.00078168,0,0,0,0.075,0,0.0005
299.5,-0.00075212,0.0021531,0.00017396,0,0.075,0.001,0.0005
299.51,-0.00078586,0,0,0,0.076,0,0.0005
299.51,-0.00075619,0.0022054,0.00017249,0,0.076,0.001,0.0005
299.52,-0.00079025,0,0,0,0.077,0,0.0005
299.52,-0.00076047,0.0022615,0.00017037,0,0.077,0.001,0.0005
299.52,-0.00079488,0,0,0,0.078,0,0.0005
299.52,-0.00076499,0.0023228,0.00016741,0,0.078,0.001,0.0005
299.53,-0.00079979,0,0,0,0.079,0,0.0005
299.53,-0.00076979,0.0023904,0.0001634,0,0.079,0.001,0.0005
299.54,-0.00080503,0,0,0,0.08,0,0.0005
299.54,-0.00077491,0.0024663,0.00015806,0,0.08,0.001,0.0005
299.55,-0.00081067,0,0,0,0.081,0,0.0005
299.55,-0.00078042,0.0025525,0.00015106,0,0.081,0.001,0.0005
299.57,-0.00081681,0,0,0,0.082,0,0.0005
299.56,-0.00078641,0.0026518,0.00014203,0,0.082,0.001,0.0005
299.58,-0.00082359,0,0,0,0.083,0,0.0005
299.58,-0.000793,0.0027675,0.00013052,0,0.083,0.001,0.0005
299.6,-0.00083116,0,0,0,0.084,0,0.0005
299.6,-0.00080036,0.0029033,0.00011606,0,0.084,0.001,0.0005
299.62,-0.00083979,0,0,0,0.085,0,0.0005
299.62,-0.00080869,0.0030639,9.8194e-05,0,0.085,0.001,0.0005
299.65,-0.00084977,0,0,0,0.086,0,0.0005
299.65,-0.00081827,0.0032542,7.6629e-05,0,0.086,0.001,0.0005
299.69,-0.00086156,0,0,0,0.087,0,0.0005
299.69,-0.00082947,0.0034795,5.1464e-05,0,0.087,0.001,0.0005
299.74,-0.00087572,0,0,0,0.088,0,0.0005
299.74,-0.00084279,0.0037442,2.3665e-05,0,0.088,0.001,0.0005
299.82,-0.00089299,0,0,0,0.089,0,0.0005
299.81,-0.00085882,0.0040513,-4.202e-06,0,0.089,0.001,0.0005
299.91,-0.00091432,0,0,0,0.09,0,0.0005
299.9,-0.00087833,0.0043993,-2.7434e-05,0,0.09,0.001,0.0005
300.04,-0.00094095,0,0,0,0.091,0,0.0005
300.02,-0.00090222,0.0047786,-3.7788e-05,0,0.091,0.001,0.0005
300.22,-0.00097429,0,0,0,0.092,0,0.0005
300.2,-0.00093146,0.0051656,-2.0551e-05,0,0.092,0.001,0.0005
300.47,-0.0010157,0,0,0,0.093,0,0.0005
300.44,-0.00096689,0.005515,4.8783e-05,0,0.093,0.001,0.0005
300.81,-0.0010661,0,0,0,0.094,0,0.0005
300.78,-0.0010089,0.0057507,0.00020467,0,0.094,0.001,0.0005
301.28,-0.0011258,0,0,0,0.095,0,0.0005
301.24,-0.0010572,0.0057581,0.0004877,0,0.095,0.001,0.0005
301.91,-0.0011929,0,0,0,0.096,0,0.0005
301.87,-0.0011096,0.005384,0.00093257,0,0.096,0.001,0.0005
302.71,-0.0012616,0,0,0,0.097,0,0.0005
302.68,-0.0011614,0.0044662,0.0015267,0,0.097,0.001,0.0005
303.69,-0.0013188,0,0,0,0.098,0,0.0005
303.67,-0.0012026,0.002982,0.0020935,0,0.098,0.001,0.0005
304.81,-0.0013469,0,0,0,0.099,0,0.0005
304.8,-0.0012191,0.0013454,0.0020512,0,0.099,0.001,0.0005
306,-0.0012192,0,0,0,0.1,0.001,0.0005
305.7,-0.0013514,0,0,0,0.1,0,0.0005
298.08,1.0248e-06,0.00022768,-0.00040478,0,0.001,0.002,0.0005
298,-1.581e-06,0,0,0,0,0.002,0.0005
298.15,4.8395e-06,0.00072119,-0.00077959,0,0.002,0.002,0.0005
298.23,5.563e-06,0.0015159,-0.0011001,0,0.003,0.002,0.0005
298.3,2.6412e-06,0.0025472,-0.0013649,0,0.004,0.002,0.0005
298.36,-4.6275e-06,0.0037677,-0.0015726,0,0.005,0.002,0.0005
298.43,-1.7038e-05,0.0051323,-0.0017184,0,0.006,0.002,0.0005
298.49,-3.5123e-05,0.0065913,-0.0017974,0,0.007,0.002,0.0005
298.55,-5.9065e-05,0.0080922,-0.0018075,0,0.008,0.002,0.0005
298.6,-8.8673e-05,0.009583,-0.0017504,0,0.009,0.002,0.0005
298.65,-0.00012339,0.011015,-0.0016317,0,0.01,0.002,0.0005
298.7,-0.00016235,0.012344,-0.0014607,0,0.011,0.002,0.0005
298.74,-0.00020447,0.013534,-0.001249,0,0.012,0.002,0.0005
298.78,-0.00024852,0.014556,-0.0010097,0,0.013,0.002,0.0005
298.82,-0.00029328,0.015391,-0.0007556,0,0.014,0.002,0.0005
298.85,-0.00033757,0.016029,-0.00049888,0,0.015,0.002,0.0005
298.89,-0.00038042,0.016467,-0.00024963,0,0.016,0.002,0.0005
298.92,-0.00042098,0.016709,-1.6217e-05,0,0.017,0.002,0.0005
298.95,-0.00045861,0.016766,0.00019487,0,0.018,0.002,0.0005
298.97,-0.00049288,0.016652,0.00037934,0,0.019,0.002,0.0005
299,-0.00052356,0.016386,0.00053481,0,0.02,0.002,0.0005
299.02,-0.00055057,0.015989,0.00066037,0,0.021,0.002,0.0005
299.04,-0.00057396,0.015482,0.00075656,0,0.022,0.002,0.0005
299.07,-0.0005939,0.014887,0.00082509,0,0.023,0.002,0.0005
299.08,-0.00061063,0.014225,0.00086843,0,0.024,0.002,0.0005
299.1,-0.00062445,0.013517,0.00088958,0,0.025,0.002,0.0005
299.12,-0.00063565,0.01278,0.00089174,0,0.026,0.002,0.0005
299.14,-0.00064456,0.012031,0.00087811,0,0.027,0.002,0.0005
299.15,-0.00065148,0.011282,0.00085182,0,0.028,0.002,0.0005
299.17,-0.00065671,0.010547,0.00081572,0,0.029,0.002,0.0005
299.18,-0.00066051,0.0098339,0.00077243,0,0.03,0.002,0.0005
299.19,-0.00066314,0.0091504,0.00072422,0,0.031,0.002,0.0005
299.21,-0.0006648,0.0085019,0.00067313,0,0.032,0.002,0.0005
299.22,-0.00066569,0.0078922,0.00062079,0,0.033,0.002,0.0005
299.23,-0.00066598,0.0073235,0.00056846,0,0.034,0.002,0.0005
299.24,-0.0006658,0.0067969,0.00051706,0,0.035,0.002,0.0005
299.25,-0.00066526,0.0063126,0.0004673,0,0.036,0.002,0.0005
299.26,-0.00066446,0.0058702,0.00041968,0,0.037,0.002,0.0005
299.27,-0.00066348,0.0054682,0.00037457,0,0.038,0.002,0.0005
299.28,-0.0006624,0.0051052,0.00033217,0,0.039,0.002,0.0005
299.29,-0.00066126,0.0047792,0.00029257,0,0.04,0.002,0.0005
299.3,-0.00066011,0.0044881,0.0002558,0,0.041,0.002,0.0005
299.3,-0.00065899,0.0042298,0.0002218,0,0.042,0.002,0.0005
299.31,-0.00065792,0.004002,0.00019046,0,0.043,0.002,0.0005
299.32,-0.00065692,0.0038025,0.00016166,0,0.044,0.002,0.0005
299.33,-0.00065601,0.0036292,0.00013525,0,0.045,0.002,0.0005
299.33,-0.00065521,0.0034801,0.00011106,0,0.046,0.002,0.0005
299.34,-0.00065453,0.0033533,8.8954e-05,0,0.047,0.002,0.0005
299.35,-0.00065397,0.003247,6.877e-05,0,0.048,0.002,0.0005
299.35,-0.00065355,0.0031594,5.0376e-05,0,0.049,0.002,0.0005
299.36,-0.00065326,0.0030891,3.3649e-05,0,0.05,0.002,0.0005
299.36,-0.00065312,0.0030344,1.8481e-05,0,0.051,0.002,0.0005
299.37,-0.00065313,0.0029942,4.736e-06,0,0.052,0.002,0.0005
299.38,-0.00065329,0.0029671,-7.8193e-06,0,0.053,0.002,0.0005
299.38,-0.00065359,0.0029521,-1.9356e-05,0,0.054,0.002,0.0005
299.39,-0.00065406,0.0029481,-2.9948e-05,0,0.055,0.002,0.0005
299.39,-0.0006547,0.0029539,-3.9696e-05,0,0.056,0.002,0.0005
299.4,-0.00065549,0.0029685,-4.8602e-05,0,0.057,0.002,0.0005
299.41,-0.00065644,0.0029911,-5.6615e-05,0,0.058,0.002,0.0005
299.41,-0.00065756,0.0030209,-6.3753e-05,0,0.059,0.002,0.0005
299.42,-0.00065883,0.0030573,-7.0077e-05,0,0.06,0.002,0.0005
299.42,-0.00066026,0.0030994,-7.5653e-05,0,0.061,0.002,0.0005
299.43,-0.00066186,0.0031465,-8.0547e-05,0,0.062,0.002,0.0005
299.43,-0.00066362,0.0031982,-8.4826e-05,0,0.063,0.002,0.0005
299.44,-0.00066554,0.0032537,-8.8558e-05,0,0.064,0.002,0.0005
299.44,-0.00066761,0.0033128,-9.1817e-05,0,0.065,0.002,0.0005
299.45,-0.00066985,0.0033748,-9.4684e-05,0,0.066,0.002,0.0005
299.45,-0.00067224,0.0034394,-9.7249e-05,0,0.067,0.002,0.0005
299.46,-0.00067478,0.0035065,-9.9612e-05,0,0.068,0.002,0.0005
299.47,-0.00067749,0.0035757,-0.00010189,0,0.069,0.002,0.0005
299.47,-0.00068034,0.003647,-0.00010422,0,0.07,0.002,0.0005
299.48,-0.00068335,0.0037205,-0.00010676,0,0.071,0.002,0.0005
299.48,-0.00068652,0.0037964,-0.00010968,0,0.072,0.002,0.0005
299.49,-0.00068985,0.0038749,-0.00011321,0,0.073,0.002,0.0005
299.5,-0.00069335,0.0039565,-0.0001176,0,0.074,0.002,0.0005
299.5,-0.00069702,0.0040422,-0.00012316,0,0.075,0.002,0.0005
299.51,-0.00070088,0.0041327,-0.00013024,0,0.076,0.002,0.0005
299.52,-0.00070494,0.0042293,-0.0001393,0,0.077,0.002,0.0005
299.52,-0.00070924,0.0043338,-0.00015086,0,0.078,0.002,0.0005
299.53,-0.00071379,0.0044481,-0.00016556,0,0.079,0.002,0.0005
299.54,-0.00071866,0.0045748,-0.00018419,0,0.08,0.002,0.0005
299.55,-0.00072388,0.0047168,-0.00020765,0,0.081,0.002,0.0005
299.56,-0.00072953,0.0048778,-0.000237,0,0.082,0.002,0.0005
299.58,-0.00073572,0.0050621,-0.00027343,0,0.083,0.002,0.0005
299.59,-0.00074256,0.0052745,-0.00031817,0,0.084,0.002,0.0005
299.62,-0.00075022,0.0055202,-0.00037234,0,0.085,0.002,0.0005
299.64,-0.0007589,0.0058047,-0.00043658,0,0.086,0.002,0.0005
299.68,-0.00076886,0.0061325,-0.00051054,0,0.087,0.002,0.0005
299.72,-0.00078042,0.0065065,-0.00059178,0,0.088,0.002,0.0005
299.79,-0.00079395,0.006925,-0.00067422,0,0.089,0.002,0.0005
299.87,-0.00080988,0.0073785,-0.00074593,0,0.09,0.002,0.0005
299.99,-0.00082859,0.0078442,-0.00078581,0,0.091,0.002,0.0005
300.15,-0.00085038,0.0082789,-0.00075922,0,0.092,0.002,0.0005
300.39,-0.00087533,0.0086094,-0.00061389,0,0.093,0.002,0.0005
300.71,-0.00090295,0.0087222,-0.00028075,0,0.094,0.002,0.0005
301.17,-0.00093197,0.0084627,0.00031266,0,0.095,0.002,0.0005
301.79,-0.00096019,0.0076495,0.0012037,0,0.096,0.002,0.0005
302.61,-0.00098469,0.006125,0.0023017,0,0.097,0.002,0.0005
303.62,-0.00099992,0.0039446,0.0032067,0,0.098,0.002,0.0005
304.77,-0.00099684,0.0017168,0.0029659,0,0.099,0.002,0.0005
306,-0.00098945,0,0,0,0.1,0.002,0.0005
298.08,2.9778e-06,0.00029112,-0.00082405,0,0.001,0.003,0.0005
298,-3.9573e-07,0,0,0,0,0.003,0.0005
298.16,8.1444e-06,0.00091398,-0.0015412,0,0.002,0.003,0.0005
298.24,9.98e-06,0.0019092,-0.0021529,0,0.003,0.003,0.0005
298.32,8.1277e-06,0.0031939,-0.0026608,0,0.004,0.003,0.0005
298.39,1.9327e-06,0.0047095,-0.0030608,0,0.005,0.003,0.0005
298.46,-9.4457e-06,0.0064013,-0.0033443,0,0.006,0.003,0.0005
298.52,-2.6568e-05,0.0082097,-0.0035036,0,0.007,0.003,0.0005
298.58,-4.9612e-05,0.010073,-0.0035359,0,0.008,0.003,0.0005
298.64,-7.8356e-05,0.011931,-0.0034449,0,0.009,0.003,0.0005
298.69,-0.0001122,0.013727,-0.0032411,0,0.01,0.003,0.0005
298.74,-0.00015021,0.015413,-0.0029403,0,0.011,0.003,0.0005
298.78,-0.00019126,0.016946,-0.0025624,0,0.012,0.003,0.0005
298.83,-0.00023408,0.018295,-0.0021292,0,0.013,0.003,0.0005
298.86,-0.00027743,0.019434,-0.0016628,0,0.014,0.003,0.0005
298.9,-0.00032015,0.020351,-0.0011839,0,0.015,0.003,0.0005
298.93,-0.00036122,0.021038,-0.00071146,0,0.016,0.003,0.0005
298.96,-0.00039984,0.021496,-0.00026097,0,0.017,0.003,0.0005
298.98,-0.00043542,0.021732,0.00015522,0,0.018,0.003,0.0005
299.01,-0.00046758,0.02176,0.00052805,0,0.019,0.003,0.0005
299.03,-0.00049612,0.021594,0.00085175,0,0.02,0.003,0.0005
299.05,-0.00052103,0.021256,0.0011233,0,0.021,0.003,0.0005
299.07,-0.00054241,0.020766,0.0013423,0,0.022,0.003,0.0005
299.09,-0.00056045,0.020149,0.00151,0,0.023,0.003,0.0005
299.11,-0.00057543,0.019428,0.0016295,0,0.024,0.003,0.0005
299.12,-0.00058765,0.018625,0.001705,0,0.025,0.003,0.0005
299.14,-0.00059743,0.017764,0.0017414,0,0.026,0.003,0.0005
299.15,-0.00060508,0.016864,0.0017439,0,0.027,0.003,0.0005
299.17,-0.00061091,0.015944,0.0017182,0,0.028,0.003,0.0005
299.18,-0.00061521,0.015021,0.0016694,0,0.029,0.003,0.0005
299.19,-0.00061823,0.014108,0.0016026,0,0.03,0.003,0.0005
299.2,-0.0006202,0.013219,0.0015222,0,0.031,0.003,0.0005
299.21,-0.00062133,0.012361,0.0014324,0,0.032,0.003,0.0005
299.23,-0.00062178,0.011543,0.0013366,0,0.033,0.003,0.0005
299.24,-0.00062171,0.010769,0.0012377,0,0.034,0.003,0.0005
299.25,-0.00062123,0.010045,0.0011381,0,0.035,0.003,0.0005
299.26,-0.00062046,0.0093703,0.0010398,0,0.036,0.003,0.0005
299.26,-0.00061947,0.0087475,0.00094406,0,0.037,0.003,0.0005
299.27,-0.00061835,0.008176,0.00085207,0,0.038,0.003,0.0005
299.28,-0.00061714,0.0076549,0.00076452,0,0.039,0.003,0.0005
299.29,-0.0006159,0.0071826,0.00068187,0,0.04,0.003,0.0005
299.3,-0.00061466,0.0067571,0.00060438,0,0.041,0.003,0.0005
299.31,-0.00061346,0.006376,0.00053212,0,0.042,0.003,0.0005
299.31,-0.00061231,0.0060369,0.00046503,0,0.043,0.003,0.0005
299.32,-0.00061124,0.0057372,0.00040297,0,0.044,0.003,0.0005
299.33,-0.00061026,0.0054742,0.00034572,0,0.045,0.003,0.0005
299.33,-0.00060939,0.0052454,0.00029304,0,0.046,0.003,0.0005
299.34,-0.00060863,0.0050483,0.00024466,0,0.047,0.003,0.0005
299.35,-0.000608,0.0048804,0.00020029,0,0.048,0.003,0.0005
299.35,-0.0006075,0.0047396,0.00015967,0,0.049,0.003,0.0005
299.36,-0.00060713,0.0046236,0.00012253,0,0.05,0.003,0.0005
299.37,-0.00060691,0.0045305,8.8632e-05,0,0.051,0.003,0.0005
299.37,-0.00060683,0.0044582,5.7734e-05,0,0.052,0.003,0.0005
299.38,-0.00060689,0.004405,2.9602e-05,0,0.053,0.003,0.0005
299.38,-0.0006071,0.0043692,4.0005e-06,0,0.054,0.003,0.0005
299.39,-0.00060746,0.0043495,-1.9394e-05,0,0.055,0.003,0.0005
299.4,-0.00060797,0.0043441,-4.0795e-05,0,0.056,0.003,0.0005
299.4,-0.00060863,0.004352,-6.0193e-05,0,0.057,0.003,0.0005
299.41,-0.00060946,0.0043717,-7.7623e-05,0,0.058,0.003,0.0005
299.41,-0.00061044,0.0044021,-9.3207e-05,0,0.059,0.003,0.0005
299.42,-0.00061157,0.0044421,-0.00010708,0,0.06,0.003,0.0005
299.42,-0.00061287,0.0044905,-0.00011936,0,0.061,0.003,0.0005
299.43,-0.00061432,0.0045465,-0.00013018,0,0.062,0.003,0.0005
299.43,-0.00061593,0.0046092,-0.00013967,0,0.063,0.003,0.0005
299.44,-0.0006177,0.0046778,-0.00014797,0,0.064,0.003,0.0005
299.45,-0.00061962,0.0047515,-0.00015523,0,0.065,0.003,0.0005
299.45,-0.0006217,0.0048297,-0.00016161,0,0.066,0.003,0.0005
299.46,-0.00062393,0.0049119,-0.00016728,0,0.067,0.003,0.0005
299.46,-0.00062631,0.0049976,-0.00017246,0,0.068,0.003,0.0005
299.47,-0.00062885,0.0050865,-0.00017737,0,0.069,0.003,0.0005
299.47,-0.00063153,0.0051785,-0.00018227,0,0.07,0.003,0.0005
299.48,-0.00063436,0.0052734,-0.00018747,0,0.071,0.003,0.0005
299.48,-0.00063735,0.0053714,-0.00019331,0,0.072,0.003,0.0005
299.49,-0.00064049,0.0054727,-0.00020019,0,0.073,0.003,0.0005
299.5,-0.00064379,0.0055779,-0.0002086,0,0.074,0.003,0.0005
299.5,-0.00064726,0.0056878,-0.0002191,0,0.075,0.003,0.0005
299.51,-0.00065091,0.0058032,-0.00023234,0,0.076,0.003,0.0005
299.52,-0.00065475,0.0059256,-0.0002491,0,0.077,0.003,0.0005
299.52,-0.0006588,0.0060567,-0.00027033,0,0.078,0.003,0.0005
299.53,-0.00066309,0.0061984,-0.0002971,0,0.079,0.003,0.0005
299.54,-0.00066766,0.0063534,-0.00033071,0,0.08,0.003,0.0005
299.55,-0.00067253,0.0065245,-0.0003726,0,0.081,0.003,0.0005
299.56,-0.00067778,0.0067153,-0.00042441,0,0.082,0.003,0.0005
299.57,-0.00068347,0.0069294,-0.00048782,0,0.083,0.003,0.0005
299.59,-0.0006897,0.0071712,-0.00056442,0,0.084,0.003,0.0005
299.61,-0.00069656,0.0074447,-0.00065532,0,0.085,0.003,0.0005
