"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
301.09,-0.0016061,0.0071344,0.00089668,0,0.028,0.001,0.0005
301.12,-0.0016692,0,0,0,0.029,0,0.0005
301.12,-0.001599,0.0063428,0.00084053,0,0.029,0.001,0.0005
301.15,-0.0016611,0,0,0,0.03,0,0.0005
301.15,-0.001591,0.0056332,0.00078938,0,0.03,0.001,0.0005
301.18,-0.0016525,0,0,0,0.031,0,0.0005
301.18,-0.0015824,0.0050024,0.00074286,0,0.031,0.001,0.0005
301.21,-0.0016436,0,0,0,0.032,0,0.0005
301.21,-0.0015736,0.0044457,0.0007008,0,0.032,0.001,0.0005
301.23,-0.0016347,0,0,0,0.033,0,0.0005
301.23,-0.0015648,0.003958,0.00066309,0,0.033,0.001,0.0005
301.26,-0.0016261,0,0,0,0.034,0,0.0005
301.26,-0.0015562,0.0035337,0.00062954,0,0.034,0.001,0.0005
301.28,-0.0016179,0,0,0,0.035,0,0.0005
301.28,-0.001548,0.0031671,0.00059991,0,0.035,0.001,0.0005
301.3,-0.0016101,0,0,0,0.036,0,0.0005
301.3,-0.0015403,0.0028526,0.00057388,0,0.036,0.001,0.0005
301.32,-0.0016029,0,0,0,0.037,0,0.0005
301.33,-0.001533,0.002585,0.00055112,0,0.037,0.001,0.0005
301.35,-0.0015962,0,0,0,0.038,0,0.0005
301.35,-0.0015262,0.0023591,0.0005313,0,0.038,0.001,0.0005
301.36,-0.00159,0,0,0,0.039,0,0.0005
301.36,-0.00152,0.0021707,0.00051407,0,0.039,0.001,0.0005
301.38,-0.0015845,0,0,0,0.04,0,0.0005
301.38,-0.0015143,0.0020154,0.00049914,0,0.04,0.001,0.0005
301.4,-0.0015794,0,0,0,0.041,0,0.0005
301.4,-0.0015092,0.0018898,0.00048622,0,0.041,0.001,0.0005
301.42,-0.0015749,0,0,0,0.042,0,0.0005
301.42,-0.0015046,0.0017905,0.00047508,0,0.042,0.001,0.0005
301.43,-0.0015709,0,0,0,0.043,0,0.0005
301.44,-0.0015004,0.0017147,0.00046551,0,0.043,0.001,0.0005
301.45,-0.0015675,0,0,0,0.044,0,0.0005
301.45,-0.0014968,0.0016601,0.00045726,0,0.044,0.001,0.0005
301.47,-0.0015645,0,0,0,0.045,0,0.0005
301.47,-0.0014936,0.0016248,0.00044997,0,0.045,0.001,0.0005
301.48,-0.001562,0,0,0,0.046,0,0.0005
301.48,-0.001491,0.0016066,0.0004433,0,0.046,0.001,0.0005
301.5,-0.0015599,0,0,0,0.047,0,0.0005
301.5,-0.0014888,0.0016038,0.00043713,0,0.047,0.001,0.0005
301.51,-0.0015584,0,0,0,0.048,0,0.0005
301.51,-0.001487,0.0016148,0.00043165,0,0.048,0.001,0.0005
301.52,-0.0015573,0,0,0,0.049,0,0.0005
301.52,-0.0014858,0.0016382,0.0004268,0,0.049,0.001,0.0005
301.54,-0.0015566,0,0,0,0.05,0,0.0005
301.54,-0.001485,0.0016725,0.00042234,0,0.05,0.001,0.0005
301.55,-0.0015564,0,0,0,0.051,0,0.0005
301.55,-0.0014846,0.0017166,0.00041833,0,0.051,0.001,0.0005
301.56,-0.0015566,0,0,0,0.052,0,0.0005
301.57,-0.0014847,0.0017697,0.0004149,0,0.052,0.001,0.0005
301.58,-0.0015573,0,0,0,0.053,0,0.0005
301.58,-0.0014852,0.0018308,0.00041207,0,0.053,0.001,0.0005
301.59,-0.0015585,0,0,0,0.054,0,0.0005
301.59,-0.0014861,0.001899,0.00040983,0,0.054,0.001,0.0005
301.6,-0.0015601,0,0,0,0.055,0,0.0005
301.6,-0.0014875,0.0019734,0.00040818,0,0.055,0.001,0.0005
301.62,-0.0015621,0,0,0,0.056,0,0.0005
301.62,-0.0014893,0.0020528,0.00040711,0,0.056,0.001,0.0005
301.63,-0.0015646,0,0,0,0.057,0,0.0005
301.63,-0.0014916,0.0021366,0.0004066,0,0.057,0.001,0.0005
301.64,-0.0015675,0,0,0,0.058,0,0.0005
301.64,-0.0014943,0.0022236,0.00040664,0,0.058,0.001,0.0005
301.65,-0.0015709,0,0,0,0.059,0,0.0005
301.65,-0.0014975,0.0023131,0.00040724,0,0.059,0.001,0.0005
301.67,-0.0015747,0,0,0,0.06,0,0.0005
301.67,-0.0015011,0.0024041,0.00040837,0,0.06,0.001,0.0005
301.68,-0.0015789,0,0,0,0.061,0,0.0005
301.68,-0.001505,0.0024958,0.00041001,0,0.061,0.001,0.0005
301.69,-0.0015835,0,0,0,0.062,0,0.0005
301.69,-0.0015094,0.0025874,0.00041214,0,0.062,0.001,0.0005
301.7,-0.0015886,0,0,0,0.063,0,0.0005
301.7,-0.0015142,0.0026781,0.00041473,0,0.063,0.001,0.0005
301.71,-0.0015939,0,0,0,0.064,0,0.0005
301.71,-0.0015193,0.0027673,0.00041772,0,0.064,0.001,0.0005
301.73,-0.0015997,0,0,0,0.065,0,0.0005
301.73,-0.0015248,0.0028544,0.00042108,0,0.065,0.001,0.0005
301.74,-0.0016057,0,0,0,0.066,0,0.0005
301.74,-0.0015306,0.0029387,0.00042474,0,0.066,0.001,0.0005
301.75,-0.0016121,0,0,0,0.067,0,0.0005
301.75,-0.0015366,0.00302,0.00042864,0,0.067,0.001,0.0005
301.76,-0.0016187,0,0,0,0.068,0,0.0005
301.76,-0.001543,0.0030977,0.00043272,0,0.068,0.001,0.0005
301.77,-0.0016256,0,0,0,0.069,0,0.0005
301.77,-0.0015496,0.0031718,0.00043688,0,0.069,0.001,0.0005
301.79,-0.0016327,0,0,0,0.07,0,0.0005
301.79,-0.0015565,0.0032421,0.00044106,0,0.07,0.001,0.0005
301.8,-0.0016401,0,0,0,0.071,0,0.0005
301.8,-0.0015635,0.0033085,0.00044517,0,0.071,0.001,0.0005
301.81,-0.0016476,0,0,0,0.072,0,0.0005
301.81,-0.0015707,0.0033714,0.00044909,0,0.072,0.001,0.0005
301.82,-0.0016553,0,0,0,0.073,0,0.0005
301.82,-0.0015781,0.003431,0.00045273,0,0.073,0.001,0.0005
301.83,-0.0016631,0,0,0,0.074,0,0.0005
301.84,-0.0015857,0.0034877,0.00045596,0,0.074,0.001,0.0005
301.85,-0.0016711,0,0,0,0.075,0,0.0005
301.85,-0.0015934,0.0035422,0.00045865,0,0.075,0.001,0.0005
301.86,-0.0016792,0,0,0,0.076,0,0.0005
301.86,-0.0016012,0.0035953,0.00046064,0,0.076,0.001,0.0005
301.87,-0.0016874,0,0,0,0.077,0,0.0005
301.87,-0.0016092,0.0036482,0.00046174,0,0.077,0.001,0.0005
301.88,-0.0016958,0,0,0,0.078,0,0.0005
301.89,-0.0016174,0.003702,0.00046176,0,0.078,0.001,0.0005
301.9,-0.0017044,0,0,0,0.079,0,0.0005
301.9,-0.0016257,0.0037586,0.00046041,0,0.079,0.001,0.0005
301.91,-0.0017131,0,0,0,0.08,0,0.0005
301.91,-0.0016343,0.00382,0.00045737,0,0.08,0.001,0.0005
301.93,-0.0017221,0,0,0,0.081,0,0.0005
301.93,-0.0016431,0.0038887,0.00045222,0,0.081,0.001,0.0005
301.94,-0.0017315,0,0,0,0.082,0,0.0005
301.94,-0.0016522,0.0039682,0.00044439,0,0.082,0.001,0.0005
301.96,-0.0017413,0,0,0,0.083,0,0.0005
301.96,-0.0016618,0.0040626,0.00043313,0,0.083,0.001,0.0005
301.98,-0.0017516,0,0,0,0.084,0,0.0005
301.98,-0.001672,0.0041775,0.00041738,0,0.084,0.001,0.0005
302,-0.0017628,0,0,0,0.085,0,0.0005
302,-0.0016829,0.0043197,0.00039573,0,0.085,0.001,0.0005
302.03,-0.0017751,0,0,0,0.086,0,0.0005
302.03,-0.001695,0.0044985,0.00036631,0,0.086,0.001,0.0005
302.06,-0.001789,0,0,0,0.087,0,0.0005
302.06,-0.0017085,0.0047255,0.00032668,0,0.087,0.001,0.0005
302.11,-0.0018052,0,0,0,0.088,0,0.0005
302.11,-0.0017242,0.0050154,0.00027395,0,0.088,0.001,0.0005
302.18,-0.0018247,0,0,0,0.089,0,0.0005
302.17,-0.0017428,0.0053867,0.00020513,0,0.089,0.001,0.0005
302.28,-0.001849,0,0,0,0.09,0,0.0005
302.26,-0.0017657,0.0058601,0.00011856,0,0.09,0.001,0.0005
302.42,-0.0018803,0,0,0,0.091,0,0.0005
302.4,-0.0017946,0.0064572,1.6978e-05,0,0.091,0.001,0.0005
302.64,-0.0019216,0,0,0,0.092,0,0.0005
302.61,-0.0018319,0.0071932,-8.8546e-05,0,0.092,0.001,0.0005
302.98,-0.0019779,0,0,0,0.093,0,0.0005
302.93,-0.0018811,0.0080607,-0.00017078,0,0.093,0.001,0.0005
303.51,-0.0020555,0,0,0,0.094,0,0.0005
303.44,-0.0019461,0.0089985,-0.00016438,0,0.094,0.001,0.0005
304.37,-0.0021611,0,0,0,0.095,0,0.0005
304.27,-0.0020308,0.0098402,6.881e-05,0,0.095,0.001,0.0005
305.75,-0.0022992,0,0,0,0.096,0,0.0005
305.63,-0.0021362,0.01024,0.00076353,0,0.096,0.001,0.0005
307.91,-0.002466,0,0,0,0.097,0,0.0005
307.77,-0.0022568,0.0096007,0.0021806,0,0.097,0.001,0.0005
311.07,-0.0026335,0,0,0,0.098,0,0.0005
310.96,-0.002371,0.0073076,0.0042127,0,0.098,0.001,0.0005
315.23,-0.0027434,0,0,0,0.099,0,0.0005
315.16,-0.0024355,0.0037381,0.0052149,0,0.099,0.001,0.0005
320,-0.0024487,0,0,0,0.1,0.001,0.0005
318.77,-0.0027751,0,0,0,0.1,0,0.0005
298.25,6.4297e-06,0.00057205,-0.0010942,0,0.001,0.002,0.0005
298,2.4824e-07,0,0,0,0,0.002,0.0005
298.5,1.4618e-05,0.0018013,-0.0020607,0,0.002,0.002,0.0005
298.73,1.2933e-05,0.0037828,-0.0029016,0,0.003,0.002,0.0005
298.95,-1.8168e-06,0.0063586,-0.0036008,0,0.004,0.002,0.0005
299.16,-3.3265e-05,0.0093928,-0.0041182,0,0.005,0.002,0.0005
299.35,-8.4624e-05,0.012735,-0.0044101,0,0.006,0.002,0.0005
299.53,-0.00015725,0.016214,-0.0044517,0,0.007,0.002,0.0005
299.7,-0.00025018,0.019654,-0.0042456,0,0.008,0.002,0.0005
299.85,-0.0003603,0.022895,-0.0038206,0,0.009,0.002,0.0005
299.99,-0.00048279,0.025803,-0.0032242,0,0.01,0.002,0.0005
300.11,-0.00061196,0.028273,-0.002514,0,0.011,0.002,0.0005
300.22,-0.00074201,0.03024,-0.0017482,0,0.012,0.002,0.0005
300.32,-0.0008679,0.031669,-0.00097825,0,0.013,0.002,0.0005
300.41,-0.00098548,0.032555,-0.00024504,0,0.014,0.002,0.0005
300.49,-0.0010916,0.032914,0.00041928,0,0.015,0.002,0.0005
300.56,-0.0011845,0.032782,0.0009933,0,0.016,0.002,0.0005
300.62,-0.0012633,0.032211,0.0014651,0,0.017,0.002,0.0005
300.69,-0.0013281,0.031262,0.0018305,0,0.018,0.002,0.0005
300.74,-0.0013797,0.030001,0.0020922,0,0.019,0.002,0.0005
300.79,-0.0014195,0.028496,0.0022582,0,0.02,0.002,0.0005
300.84,-0.0014487,0.026813,0.0023397,0,0.021,0.002,0.0005
300.88,-0.001469,0.025015,0.0023496,0,0.022,0.002,0.0005
300.93,-0.0014819,0.023156,0.0023012,0,0.023,0.002,0.0005
300.97,-0.0014887,0.021288,0.0022075,0,0.024,0.002,0.0005
301,-0.0014907,0.01945,0.0020808,0,0.025,0.002,0.0005
301.04,-0.0014891,0.017677,0.0019316,0,0.026,0.002,0.0005
301.07,-0.0014848,0.015993,0.0017692,0,0.027,0.002,0.0005
301.1,-0.0014785,0.014418,0.0016016,0,0.028,0.002,0.0005
301.13,-0.001471,0.012961,0.001435,0,0.029,0.002,0.0005
301.16,-0.0014626,0.011629,0.0012737,0,0.03,0.002,0.0005
301.19,-0.0014538,0.010423,0.0011205,0,0.031,0.002,0.0005
301.22,-0.0014449,0.0093409,0.00097706,0,0.032,0.002,0.0005
301.24,-0.0014361,0.0083781,0.00084459,0,0.033,0.002,0.0005
301.26,-0.0014275,0.0075282,0.00072347,0,0.034,0.002,0.0005
301.29,-0.0014192,0.0067835,0.00061368,0,0.035,0.002,0.0005
301.31,-0.0014114,0.0061359,0.00051484,0,0.036,0.002,0.0005
301.33,-0.0014041,0.005577,0.00042631,0,0.037,0.002,0.0005
301.35,-0.0013972,0.0050987,0.00034732,0,0.038,0.002,0.0005
301.37,-0.0013909,0.0046933,0.00027705,0,0.039,0.002,0.0005
301.39,-0.0013851,0.0043534,0.00021465,0,0.04,0.002,0.0005
301.4,-0.0013798,0.0040723,0.00015931,0,0.041,0.002,0.0005
301.42,-0.001375,0.0038441,0.0001103,0,0.042,0.002,0.0005
301.44,-0.0013707,0.0036632,6.6965e-05,0,0.043,0.002,0.0005
301.45,-0.0013668,0.0035248,2.8613e-05,0,0.044,0.002,0.0005
301.47,-0.0013634,0.0034245,-5.7603e-06,0,0.045,0.002,0.0005
301.48,-0.0013605,0.0033586,-3.7121e-05,0,0.046,0.002,0.0005
301.5,-0.001358,0.003324,-6.5868e-05,0,0.047,0.002,0.0005
301.51,-0.0013559,0.0033174,-9.2289e-05,0,0.048,0.002,0.0005
301.53,-0.0013544,0.0033356,-0.00011674,0,0.049,0.002,0.0005
301.54,-0.0013532,0.0033758,-0.00013929,0,0.05,0.002,0.0005
301.55,-0.0013525,0.0034362,-0.00015971,0,0.051,0.002,0.0005
301.57,-0.0013522,0.0035147,-0.00017786,0,0.052,0.002,0.0005
301.58,-0.0013524,0.0036091,-0.0001938,0,0.053,0.002,0.0005
301.59,-0.0013529,0.0037176,-0.00020763,0,0.054,0.002,0.0005
301.61,-0.001354,0.0038383,-0.00021942,0,0.055,0.002,0.0005
301.62,-0.0013554,0.0039694,-0.00022924,0,0.056,0.002,0.0005
301.63,-0.0013573,0.0041091,-0.00023714,0,0.057,0.002,0.0005
301.64,-0.0013596,0.0042558,-0.00024318,0,0.058,0.002,0.0005
301.65,-0.0013623,0.0044076,-0.00024741,0,0.059,0.002,0.0005
301.67,-0.0013655,0.0045632,-0.00024988,0,0.06,0.002,0.0005
301.68,-0.001369,0.0047208,-0.00025069,0,0.061,0.002,0.0005
301.69,-0.001373,0.0048791,-0.00024992,0,0.062,0.002,0.0005
301.7,-0.0013773,0.0050367,-0.00024768,0,0.063,0.002,0.0005
301.72,-0.0013819,0.0051924,-0.00024412,0,0.064,0.002,0.0005
301.73,-0.0013869,0.005345,-0.00023938,0,0.065,0.002,0.0005
301.74,-0.0013923,0.0054936,-0.00023363,0,0.066,0.002,0.0005
301.75,-0.0013979,0.0056372,-0.00022708,0,0.067,0.002,0.0005
301.76,-0.0014037,0.0057753,-0.00021993,0,0.068,0.002,0.0005
301.78,-0.0014099,0.0059074,-0.00021242,0,0.069,0.002,0.0005
301.79,-0.0014162,0.0060333,-0.00020479,0,0.07,0.002,0.0005
301.8,-0.0014228,0.0061528,-0.00019732,0,0.071,0.002,0.0005
301.81,-0.0014295,0.0062661,-0.0001903,0,0.072,0.002,0.0005
301.83,-0.0014364,0.0063737,-0.00018406,0,0.073,0.002,0.0005
301.84,-0.0014435,0.0064762,-0.00017895,0,0.074,0.002,0.0005
301.85,-0.0014507,0.0065745,-0.00017539,0,0.075,0.002,0.0005
301.86,-0.0014581,0.0066701,-0.00017384,0,0.076,0.002,0.0005
301.87,-0.0014656,0.0067644,-0.00017482,0,0.077,0.002,0.0005
301.89,-0.0014733,0.0068596,-0.00017897,0,0.078,0.002,0.0005
301.9,-0.0014811,0.0069581,-0.00018705,0,0.079,0.002,0.0005
301.91,-0.0014892,0.0070633,-0.00019999,0,0.08,0.002,0.0005
301.93,-0.0014975,0.0071788,-0.00021897,0,0.081,0.002,0.0005
301.94,-0.0015062,0.0073095,-0.00024555,0,0.082,0.002,0.0005
301.96,-0.0015153,0.0074614,-0.00028174,0,0.083,0.002,0.0005
301.98,-0.001525,0.0076419,-0.00033024,0,0.084,0.002,0.0005
302,-0.0015353,0.0078599,-0.00039457,0,0.085,0.002,0.0005
302.02,-0.0015466,0.0081269,-0.00047928,0,0.086,0.002,0.0005
302.05,-0.0015592,0.0084563,-0.00058995,0,0.087,0.002,0.0005
302.09,-0.0015735,0.0088642,-0.00073296,0,0.088,0.002,0.0005
302.15,-0.0015901,0.0093681,-0.00091439,0,0.089,0.002,0.0005
302.23,-0.0016097,0.0099851,-0.0011372,0,0.09,0.002,0.0005
302.35,-0.0016334,0.010726,-0.0013951,0,0.091,0.002,0.0005
302.53,-0.0016626,0.011584,-0.0016611,0,0.092,0.002,0.0005
302.82,-0.0016983,0.012511,-0.0018662,0,0.093,0.002,0.0005
303.3,-0.0017415,0.013385,-0.0018616,0,0.094,0.002,0.0005
304.08,-0.0017916,0.013956,-0.0013732,0,0.095,0.002,0.0005
305.4,-0.0018449,0.013785,1.1985e-06,0,0.096,0.002,0.0005
307.55,-0.001894,0.012231,0.0025879,0,0.097,0.002,0.0005
310.79,-0.0019256,0.0087901,0.0059131,0,0.098,0.002,0.0005
315.08,-0.0019196,0.0042443,0.0072253,0,0.099,0.002,0.0005
320,-0.0019041,0,0,0,0.1,0.002,0.0005
298.28,1.4812e-05,0.00067579,-0.0021031,0,0.001,0.003,0.0005
298,6.804e-06,0,0,0,0,0.003,0.0005
298.55,2.6533e-05,0.0021484,-0.0039076,0,0.002,0.003,0.0005
298.81,2.8126e-05,0.0045249,-0.0054701,0,0.003,0.003,0.0005
299.06,1.6263e-05,0.0076022,-0.0067616,0,0.004,0.003,0.0005
299.3,-1.302e-05,0.011207,-0.0077125,0,0.005,0.003,0.0005
299.52,-6.3171e-05,0.015157,-0.0082557,0,0.006,0.003,0.0005
299.72,-0.00013543,0.019254,-0.0083588,0,0.007,0.003,0.0005
299.91,-0.00022845,0.023304,-0.0080342,0,0.008,0.003,0.0005
300.07,-0.00033855,0.027139,-0.007334,0,0.009,0.003,0.0005
300.22,-0.00046041,0.030624,-0.006337,0,0.01,0.003,0.0005
300.35,-0.00058797,0.033658,-0.0051344,0,0.011,0.003,0.0005
300.45,-0.00071525,0.036175,-0.0038168,0,0.012,0.003,0.0005
300.55,-0.00083706,0.03814,-0.002468,0,0.013,0.003,0.0005
300.63,-0.00094931,0.039541,-0.0011577,0,0.014,0.003,0.0005
300.69,-0.0010491,0.040385,6.1252e-05,0,0.015,0.003,0.0005
300.75,-0.001135,0.040697,0.0011511,0,0.016,0.003,0.0005
300.8,-0.0012064,0.040514,0.0020883,0,0.017,0.003,0.0005
300.84,-0.0012639,0.03988,0.0028611,0,0.018,0.003,0.0005
300.88,-0.0013084,0.038849,0.0034666,0,0.019,0.003,0.0005
300.92,-0.0013413,0.037479,0.0039095,0,0.02,0.003,0.0005
300.95,-0.0013643,0.035829,0.0042007,0,0.021,0.003,0.0005
300.98,-0.001379,0.033963,0.0043551,0,0.022,0.003,0.0005
301.01,-0.0013869,0.03194,0.0043905,0,0.023,0.003,0.0005
301.04,-0.0013895,0.029819,0.004326,0,0.024,0.003,0.0005
301.06,-0.0013879,0.027655,0.0041812,0,0.025,0.003,0.0005
301.09,-0.0013834,0.025495,0.0039748,0,0.026,0.003,0.0005
301.12,-0.0013767,0.023381,0.0037244,0,0.027,0.003,0.0005
301.14,-0.0013685,0.021346,0.0034453,0,0.028,0.003,0.0005
301.17,-0.0013595,0.019417,0.0031509,0,0.029,0.003,0.0005
301.19,-0.00135,0.017612,0.0028522,0,0.03,0.003,0.0005
301.21,-0.0013404,0.015944,0.0025578,0,0.031,0.003,0.0005
301.24,-0.0013308,0.014419,0.0022741,0,0.032,0.003,0.0005
301.26,-0.0013215,0.013038,0.0020056,0,0.033,0.003,0.0005
301.28,-0.0013126,0.011799,0.0017549,0,0.034,0.003,0.0005
301.3,-0.0013041,0.010698,0.0015236,0,0.035,0.003,0.0005
301.32,-0.0012961,0.0097256,0.0013121,0,0.036,0.003,0.0005
301.34,-0.0012886,0.008875,0.0011201,0,0.037,0.003,0.0005
301.36,-0.0012817,0.0081368,0.00094676,0,0.038,0.003,0.0005
301.38,-0.0012752,0.007502,0.00079092,0,0.039,0.003,0.0005
301.39,-0.0012693,0.0069614,0.00065119,0,0.04,0.003,0.0005
301.41,-0.0012638,0.0065064,0.00052611,0,0.041,0.003,0.0005
301.43,-0.0012589,0.006129,0.00041425,0,0.042,0.003,0.0005
301.44,-0.0012544,0.0058215,0.00031421,0,0.043,0.003,0.0005
301.46,-0.0012504,0.005577,0.00022469,0,0.044,0.003,0.0005
301.47,-0.0012468,0.0053891,0.0001444,0,0.045,0.003,0.0005
301.49,-0.0012437,0.0052523,7.2215e-05,0,0.046,0.003,0.0005
301.5,-0.001241,0.0051618,7.1742e-06,0,0.047,0.003,0.0005
301.52,-0.0012387,0.0051129,-5.2065e-05,0,0.048,0.003,0.0005
301.53,-0.0012368,0.0051013,-0.00010618,0,0.049,0.003,0.0005
301.54,-0.0012354,0.0051234,-0.00015502,0,0.05,0.003,0.0005
301.56,-0.0012343,0.0051758,-0.00019875,0,0.051,0.003,0.0005
301.57,-0.0012337,0.0052551,-0.00023764,0,0.052,0.003,0.0005
301.58,-0.0012336,0.0053582,-0.00027193,0,0.053,0.003,0.0005
301.6,-0.0012338,0.0054821,-0.0003018,0,0.054,0.003,0.0005
301.61,-0.0012345,0.0056243,-0.00032743,0,0.055,0.003,0.0005
301.62,-0.0012357,0.0057821,-0.00034895,0,0.056,0.003,0.0005
301.63,-0.0012372,0.005953,-0.00036646,0,0.057,0.003,0.0005
301.65,-0.0012392,0.0061346,-0.00038009,0,0.058,0.003,0.0005
301.66,-0.0012416,0.0063246,-0.00038996,0,0.059,0.003,0.0005
301.67,-0.0012443,0.0065207,-0.0003962,0,0.06,0.003,0.0005
301.68,-0.0012475,0.0067209,-0.00039899,0,0.061,0.003,0.0005
301.7,-0.0012511,0.0069232,-0.00039852,0,0.062,0.003,0.0005
301.71,-0.001255,0.0071256,-0.00039504,0,0.063,0.003,0.0005
301.72,-0.0012593,0.0073266,-0.00038881,0,0.064,0.003,0.0005
301.73,-0.0012639,0.0075246,-0.00038014,0,0.065,0.003,0.0005
301.74,-0.0012688,0.0077181,-0.00036938,0,0.066,0.003,0.0005
301.76,-0.001274,0.007906,-0.00035693,0,0.067,0.003,0.0005
301.77,-0.0012795,0.0080875,-0.00034319,0,0.068,0.003,0.0005
301.78,-0.0012852,0.0082616,-0.00032862,0,0.069,0.003,0.0005
301.79,-0.0012911,0.0084281,-0.0003137,0,0.07,0.003,0.0005
301.81,-0.0012973,0.0085866,-0.00029896,0,0.071,0.003,0.0005
301.82,-0.0013036,0.0087373,-0.00028496,0,0.072,0.003,0.0005
301.83,-0.0013101,0.0088805,-0.0002723,0,0.073,0.003,0.0005
301.84,-0.0013167,0.0090169,-0.00026165,0,0.074,0.003,0.0005
301.85,-0.0013235,0.0091474,-0.00025373,0,0.075,0.003,0.0005
301.87,-0.0013304,0.0092735,-0.00024938,0,0.076,0.003,0.0005
301.88,-0.0013375,0.009397,-0.00024953,0,0.077,0.003,0.0005
301.89,-0.0013447,0.0095201,-0.0002553,0,0.078,0.003,0.0005
301.9,-0.0013521,0.0096456,-0.00026802,0,0.079,0.003,0.0005
301.92,-0.0013596,0.0097769,-0.00028933,0,0.08,0.003,0.0005
301.93,-0.0013675,0.0099179,-0.00032128,0,0.081,0.003,0.0005
301.95,-0.0013756,0.010074,-0.00036644,0,0.082,0.003,0.0005
301.96,-0.001384,0.01025,-0.00042811,0,0.083,0.003,0.0005
301.98,-0.0013929,0.010454,-0.00051047,0,0.084,0.003,0.0005
302,-0.0014025,0.010694,-0.00061874,0,0.085,0.003,0.0005
302.02,-0.0014127,0.010979,-0.0007593,0,0.086,0.003,0.0005
302.05,-0.0014239,0.01132,-0.0009394,0,0.087,0.003,0.0005
302.08,-0.0014363,0.011728,-0.0011663,0,0.088,0.003,0.0005
302.13,-0.0014503,0.012213,-0.001445,0,0.089,0.003,0.0005
