"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
298.35,-0.0002499,0.0015728,8.7857e-05,0,0.045,0.001,0.0005
298.35,-0.00025846,0,0,0,0.046,0,0.0005
298.35,-0.00025084,0.0015084,8.5029e-05,0,0.046,0.001,0.0005
298.36,-0.00025933,0,0,0,0.047,0,0.0005
298.36,-0.00025169,0.0014491,8.2297e-05,0,0.047,0.001,0.0005
298.36,-0.00026013,0,0,0,0.048,0,0.0005
298.36,-0.00025249,0.0013946,7.9672e-05,0,0.048,0.001,0.0005
298.36,-0.00026088,0,0,0,0.049,0,0.0005
298.36,-0.00025323,0.0013449,7.716e-05,0,0.049,0.001,0.0005
298.36,-0.00026159,0,0,0,0.05,0,0.0005
298.36,-0.00025393,0.0012998,7.4767e-05,0,0.05,0.001,0.0005
298.37,-0.00026227,0,0,0,0.051,0,0.0005
298.37,-0.0002546,0.001259,7.2493e-05,0,0.051,0.001,0.0005
298.37,-0.00026294,0,0,0,0.052,0,0.0005
298.37,-0.00025526,0.0012224,7.0337e-05,0,0.052,0.001,0.0005
298.37,-0.00026359,0,0,0,0.053,0,0.0005
298.37,-0.0002559,0.0011898,6.8296e-05,0,0.053,0.001,0.0005
298.37,-0.00026424,0,0,0,0.054,0,0.0005
298.37,-0.00025654,0.0011611,6.6367e-05,0,0.054,0.001,0.0005
298.38,-0.0002649,0,0,0,0.055,0,0.0005
298.38,-0.00025719,0.001136,6.4545e-05,0,0.055,0.001,0.0005
298.38,-0.00026557,0,0,0,0.056,0,0.0005
298.38,-0.00025784,0.0011143,6.2823e-05,0,0.056,0.001,0.0005
298.38,-0.00026626,0,0,0,0.057,0,0.0005
298.38,-0.00025851,0.001096,6.1197e-05,0,0.057,0.001,0.0005
298.38,-0.00026697,0,0,0,0.058,0,0.0005
298.38,-0.00025921,0.0010809,5.9659e-05,0,0.058,0.001,0.0005
298.38,-0.00026771,0,0,0,0.059,0,0.0005
298.38,-0.00025993,0.0010688,5.8204e-05,0,0.059,0.001,0.0005
298.39,-0.00026848,0,0,0,0.06,0,0.0005
298.39,-0.00026068,0.0010596,5.6824e-05,0,0.06,0.001,0.0005
298.39,-0.00026928,0,0,0,0.061,0,0.0005
298.39,-0.00026147,0.0010532,5.5508e-05,0,0.061,0.001,0.0005
298.39,-0.00027013,0,0,0,0.062,0,0.0005
298.39,-0.00026229,0.0010495,5.4232e-05,0,0.062,0.001,0.0005
298.39,-0.00027102,0,0,0,0.063,0,0.0005
298.39,-0.00026316,0.0010486,5.2965e-05,0,0.063,0.001,0.0005
298.39,-0.00027197,0,0,0,0.064,0,0.0005
298.39,-0.00026409,0.0010503,5.1706e-05,0,0.064,0.001,0.0005
298.4,-0.00027297,0,0,0,0.065,0,0.0005
298.4,-0.00026507,0.0010545,5.0449e-05,0,0.065,0.001,0.0005
298.4,-0.00027403,0,0,0,0.066,0,0.0005
298.4,-0.00026611,0.0010612,4.9178e-05,0,0.066,0.001,0.0005
298.4,-0.00027516,0,0,0,0.067,0,0.0005
298.4,-0.00026721,0.0010705,4.7884e-05,0,0.067,0.001,0.0005
298.4,-0.00027636,0,0,0,0.068,0,0.0005
298.4,-0.00026838,0.0010825,4.6551e-05,0,0.068,0.001,0.0005
298.41,-0.00027764,0,0,0,0.069,0,0.0005
298.41,-0.00026963,0.0010972,4.5153e-05,0,0.069,0.001,0.0005
298.41,-0.00027901,0,0,0,0.07,0,0.0005
298.41,-0.00027097,0.0011148,4.3665e-05,0,0.07,0.001,0.0005
298.41,-0.00028047,0,0,0,0.071,0,0.0005
298.41,-0.0002724,0.0011355,4.2058e-05,0,0.071,0.001,0.0005
298.42,-0.00028205,0,0,0,0.072,0,0.0005
298.42,-0.00027395,0.0011594,4.0298e-05,0,0.072,0.001,0.0005
298.42,-0.00028375,0,0,0,0.073,0,0.0005
298.42,-0.00027561,0.0011869,3.8353e-05,0,0.073,0.001,0.0005
298.42,-0.0002856,0,0,0,0.074,0,0.0005
298.42,-0.00027741,0.0012183,3.6185e-05,0,0.074,0.001,0.0005
298.43,-0.00028761,0,0,0,0.075,0,0.0005
298.43,-0.00027937,0.001254,3.376e-05,0,0.075,0.001,0.0005
298.43,-0.00028981,0,0,0,0.076,0,0.0005
298.43,-0.00028151,0.0012944,3.104e-05,0,0.076,0.001,0.0005
298.44,-0.00029222,0,0,0,0.077,0,0.0005
298.44,-0.00028386,0.0013401,2.7996e-05,0,0.077,0.001,0.0005
298.44,-0.0002949,0,0,0,0.078,0,0.0005
298.44,-0.00028646,0.0013915,2.4608e-05,0,0.078,0.001,0.0005
298.45,-0.00029787,0,0,0,0.079,0,0.0005
298.45,-0.00028934,0.0014494,2.0874e-05,0,0.079,0.001,0.0005
298.46,-0.0003012,0,0,0,0.08,0,0.0005
298.46,-0.00029255,0.0015141,1.6821e-05,0,0.08,0.001,0.0005
298.47,-0.00030496,0,0,0,0.081,0,0.0005
298.47,-0.00029616,0.0015863,1.2524e-05,0,0.081,0.001,0.0005
298.48,-0.00030921,0,0,0,0.082,0,0.0005
298.48,-0.00030023,0.0016664,8.126e-06,0,0.082,0.001,0.0005
298.5,-0.00031406,0,0,0,0.083,0,0.0005
298.49,-0.00030485,0.0017544,3.875e-06,0,0.083,0.001,0.0005
298.51,-0.0003196,0,0,0,0.084,0,0.0005
298.51,-0.0003101,0.0018501,1.66e-07,0,0.084,0.001,0.0005
298.53,-0.00032596,0,0,0,0.085,0,0.0005
298.53,-0.00031608,0.0019526,-2.463e-06,0,0.085,0.001,0.0005
298.56,-0.00033329,0,0,0,0.086,0,0.0005
298.55,-0.00032292,0.0020602,-3.3045e-06,0,0.086,0.001,0.0005
298.59,-0.00034174,0,0,0,0.087,0,0.0005
298.58,-0.00033073,0.0021699,-1.3223e-06,0,0.087,0.001,0.0005
298.62,-0.00035144,0,0,0,0.088,0,0.0005
298.62,-0.00033963,0.0022771,5.009e-06,0,0.088,0.001,0.0005
298.67,-0.00036255,0,0,0,0.089,0,0.0005
298.66,-0.00034971,0.0023752,1.7602e-05,0,0.089,0.001,0.0005
298.72,-0.00037518,0,0,0,0.09,0,0.0005
298.71,-0.00036104,0.0024549,3.8695e-05,0,0.09,0.001,0.0005
298.78,-0.0003894,0,0,0,0.091,0,0.0005
298.78,-0.00037362,0.0025043,7.0887e-05,0,0.091,0.001,0.0005
298.86,-0.00040517,0,0,0,0.092,0,0.0005
298.86,-0.0003874,0.002508,0.0001169,0,0.092,0.001,0.0005
298.95,-0.00042232,0,0,0,0.093,0,0.0005
298.95,-0.00040216,0.0024478,0.00017925,0,0.093,0.001,0.0005
299.06,-0.00044042,0,0,0,0.094,0,0.0005
299.05,-0.00041747,0.0023043,0.00025948,0,0.094,0.001,0.0005
299.18,-0.00045876,0,0,0,0.095,0,0.0005
299.18,-0.00043269,0.0020597,0.00035648,0,0.095,0.001,0.0005
299.32,-0.00047614,0,0,0,0.096,0,0.0005
299.32,-0.00044685,0.0017029,0.00046353,0,0.096,0.001,0.0005
299.48,-0.00049089,0,0,0,0.097,0,0.0005
299.48,-0.0004586,0.0012398,0.00056081,0,0.097,0.001,0.0005
299.65,-0.00050051,0,0,0,0.098,0,0.0005
299.64,-0.00046587,0.00072107,0.00060165,0,0.098,0.001,0.0005
299.82,-0.00050269,0,0,0,0.099,0,0.0005
299.82,-0.00046664,0.00028138,0.00048594,0,0.099,0.001,0.0005
300,-0.0004652,0,0,0,0.1,0.001,0.0005
299.96,-0.00050171,0,0,0,0.1,0,0.0005
298.02,-1.7119e-07,5.5587e-05,-9.1957e-05,0,0.001,0.002,0.0005
298,-9.1583e-07,0,0,0,0,0.002,0.0005
298.03,1.0518e-06,0.00018407,-0.00019065,0,0.002,0.002,0.0005
298.05,1.6957e-06,0.00039677,-0.00027883,0,0.003,0.002,0.0005
298.06,1.6864e-06,0.00067761,-0.00035306,0,0.004,0.002,0.0005
298.08,9.2268e-07,0.001015,-0.00041368,0,0.005,0.002,0.0005
298.09,-7.3083e-07,0.0013987,-0.00046116,0,0.006,0.002,0.0005
298.1,-3.3776e-06,0.0018182,-0.00049576,0,0.007,0.002,0.0005
298.12,-7.0845e-06,0.0022629,-0.00051772,0,0.008,0.002,0.0005
298.13,-1.1883e-05,0.0027222,-0.00052727,0,0.009,0.002,0.0005
298.14,-1.777e-05,0.0031861,-0.00052486,0,0.01,0.002,0.0005
298.15,-2.4704e-05,0.0036447,-0.00051118,0,0.011,0.002,0.0005
298.17,-3.2611e-05,0.0040891,-0.00048721,0,0.012,0.002,0.0005
298.18,-4.1387e-05,0.004511,-0.00045418,0,0.013,0.002,0.0005
298.19,-5.0904e-05,0.0049034,-0.00041353,0,0.014,0.002,0.0005
298.2,-6.1016e-05,0.0052603,-0.00036687,0,0.015,0.002,0.0005
298.2,-7.1568e-05,0.005577,-0.00031585,0,0.016,0.002,0.0005
298.21,-8.2399e-05,0.00585,-0.00026213,0,0.017,0.002,0.0005
298.22,-9.3353e-05,0.0060773,-0.00020731,0,0.018,0.002,0.0005
298.23,-0.00010428,0.006258,-0.0001528,0,0.019,0.002,0.0005
298.24,-0.00011505,0.0063924,-9.9765e-05,0,0.02,0.002,0.0005
298.25,-0.00012556,0.0064814,-4.9198e-05,0,0.021,0.002,0.0005
298.25,-0.00013569,0.0065272,-1.9967e-06,0,0.022,0.002,0.0005
298.26,-0.00014536,0.0065323,4.1148e-05,0,0.023,0.002,0.0005
298.27,-0.00015451,0.0065002,7.9788e-05,0,0.024,0.002,0.0005
298.27,-0.00016311,0.0064344,0.00011369,0,0.025,0.002,0.0005
298.28,-0.00017112,0.0063387,0.00014277,0,0.026,0.002,0.0005
298.28,-0.00017852,0.0062171,0.00016705,0,0.027,0.002,0.0005
298.29,-0.00018533,0.0060736,0.00018666,0,0.028,0.002,0.0005
298.29,-0.00019155,0.0059122,0.00020184,0,0.029,0.002,0.0005
298.3,-0.00019719,0.0057365,0.00021289,0,0.03,0.002,0.0005
298.3,-0.00020229,0.00555,0.00022019,0,0.031,0.002,0.0005
298.31,-0.00020688,0.0053559,0.00022412,0,0.032,0.002,0.0005
298.31,-0.00021099,0.0051573,0.00022509,0,0.033,0.002,0.0005
298.32,-0.00021466,0.0049566,0.0002235,0,0.034,0.002,0.0005
298.32,-0.00021793,0.0047562,0.00021973,0,0.035,0.002,0.0005
298.32,-0.00022083,0.0045581,0.00021414,0,0.036,0.002,0.0005
298.33,-0.0002234,0.0043639,0.00020708,0,0.037,0.002,0.0005
298.33,-0.00022567,0.0041751,0.00019884,0,0.038,0.002,0.0005
298.33,-0.00022768,0.0039928,0.00018973,0,0.039,0.002,0.0005
298.34,-0.00022946,0.0038178,0.00017999,0,0.04,0.002,0.0005
298.34,-0.00023103,0.0036509,0.00016985,0,0.041,0.002,0.0005
298.34,-0.00023243,0.0034925,0.00015946,0,0.042,0.002,0.0005
298.35,-0.00023367,0.003343,0.00014895,0,0.043,0.002,0.0005
298.35,-0.00023479,0.0032025,0.00013847,0,0.044,0.002,0.0005
298.35,-0.00023579,0.0030711,0.00012809,0,0.045,0.002,0.0005
298.35,-0.0002367,0.0029488,0.00011791,0,0.046,0.002,0.0005
298.36,-0.00023753,0.0028354,0.00010799,0,0.047,0.002,0.0005
298.36,-0.00023829,0.0027309,9.8361e-05,0,0.048,0.002,0.0005
298.36,-0.00023901,0.002635,8.907e-05,0,0.049,0.002,0.0005
298.36,-0.00023969,0.0025474,8.0135e-05,0,0.05,0.002,0.0005
298.37,-0.00024034,0.0024679,7.1568e-05,0,0.051,0.002,0.0005
298.37,-0.00024097,0.0023961,6.3371e-05,0,0.052,0.002,0.0005
298.37,-0.00024159,0.0023317,5.5542e-05,0,0.053,0.002,0.0005
298.37,-0.0002422,0.0022745,4.8072e-05,0,0.054,0.002,0.0005
298.38,-0.00024282,0.0022241,4.0949e-05,0,0.055,0.002,0.0005
298.38,-0.00024345,0.0021802,3.4157e-05,0,0.056,0.002,0.0005
298.38,-0.00024409,0.0021426,2.7677e-05,0,0.057,0.002,0.0005
298.38,-0.00024475,0.002111,2.1488e-05,0,0.058,0.002,0.0005
298.38,-0.00024544,0.0020851,1.5569e-05,0,0.059,0.002,0.0005
298.39,-0.00024616,0.0020647,9.8984e-06,0,0.06,0.002,0.0005
298.39,-0.00024691,0.0020496,4.4467e-06,0,0.061,0.002,0.0005
298.39,-0.0002477,0.0020397,-8.4521e-07,0,0.062,0.002,0.0005
298.39,-0.00024853,0.0020347,-6.0642e-06,0,0.063,0.002,0.0005
298.39,-0.00024941,0.0020346,-1.1287e-05,0,0.064,0.002,0.0005
298.4,-0.00025034,0.0020393,-1.6532e-05,0,0.065,0.002,0.0005
298.4,-0.00025133,0.0020487,-2.1796e-05,0,0.066,0.002,0.0005
298.4,-0.00025238,0.0020628,-2.712e-05,0,0.067,0.002,0.0005
298.4,-0.0002535,0.0020818,-3.2576e-05,0,0.068,0.002,0.0005
298.41,-0.00025469,0.0021058,-3.8244e-05,0,0.069,0.002,0.0005
298.41,-0.00025597,0.0021349,-4.421e-05,0,0.07,0.002,0.0005
298.41,-0.00025734,0.0021693,-5.0572e-05,0,0.071,0.002,0.0005
298.42,-0.0002588,0.0022094,-5.743e-05,0,0.072,0.002,0.0005
298.42,-0.00026039,0.0022556,-6.4896e-05,0,0.073,0.002,0.0005
298.42,-0.0002621,0.0023084,-7.3086e-05,0,0.074,0.002,0.0005
298.43,-0.00026395,0.0023682,-8.2118e-05,0,0.075,0.002,0.0005
298.43,-0.00026598,0.0024358,-9.2107e-05,0,0.076,0.002,0.0005
298.44,-0.00026819,0.0025118,-0.00010315,0,0.077,0.002,0.0005
298.44,-0.00027062,0.0025968,-0.00011532,0,0.078,0.002,0.0005
298.45,-0.0002733,0.0026917,-0.00012864,0,0.079,0.002,0.0005
298.46,-0.00027628,0.002797,-0.00014304,0,0.08,0.002,0.0005
298.47,-0.00027959,0.0029131,-0.00015832,0,0.081,0.002,0.0005
298.48,-0.00028329,0.0030402,-0.00017412,0,0.082,0.002,0.0005
298.49,-0.00028744,0.003178,-0.00018978,0,0.083,0.002,0.0005
298.51,-0.00029211,0.0033252,-0.00020432,0,0.084,0.002,0.0005
298.53,-0.00029736,0.0034797,-0.00021627,0,0.085,0.002,0.0005
298.55,-0.00030326,0.0036378,-0.0002236,0,0.086,0.002,0.0005
298.58,-0.00030988,0.0037936,-0.00022354,0,0.087,0.002,0.0005
298.61,-0.00031726,0.0039388,-0.0002124,0,0.088,0.002,0.0005
298.65,-0.00032545,0.0040618,-0.00018556,0,0.089,0.002,0.0005
298.71,-0.00033443,0.0041472,-0.0001376,0,0.09,0.002,0.0005
298.77,-0.00034412,0.0041754,-6.253e-05,0,0.091,0.002,0.0005
298.84,-0.00035439,0.0041227,4.5258e-05,0,0.092,0.002,0.0005
298.93,-0.00036497,0.0039628,0.00018991,0,0.093,0.002,0.0005
299.04,-0.00037549,0.0036694,0.00037151,0,0.094,0.002,0.0005
299.17,-0.00038544,0.0032223,0.00058134,0,0.095,0.002,0.0005
299.31,-0.00039417,0.0026157,0.00079477,0,0.096,0.002,0.0005
299.47,-0.00040085,0.0018721,0.00095965,0,0.097,0.002,0.0005
299.64,-0.00040402,0.0010765,0.00098055,0,0.098,0.002,0.0005
299.82,-0.00040191,0.00041947,0.00071109,0,0.099,0.002,0.0005
300,-0.00039933,0,0,0,0.1,0.002,0.0005
298.02,-2.2876e-07,8.0156e-05,-0.00020428,0,0.001,0.003,0.0005
298,-1.2122e-06,0,0,0,0,0.003,0.0005
298.03,1.3715e-06,0.00025595,-0.00039934,0,0.002,0.003,0.0005
298.05,2.2507e-06,0.00054036,-0.00057173,0,0.003,0.003,0.0005
298.06,2.4376e-06,0.00091137,-0.00071835,0,0.004,0.003,0.0005
298.08,1.8814e-06,0.0013545,-0.00083933,0,0.005,0.003,0.0005
298.09,4.5466e-07,0.0018572,-0.00093501,0,0.006,0.003,0.0005
298.11,-1.9446e-06,0.0024064,-0.0010056,0,0.007,0.003,0.0005
298.12,-5.3834e-06,0.002989,-0.0010515,0,0.008,0.003,0.0005
298.13,-9.8945e-06,0.0035918,-0.001073,0,0.009,0.003,0.0005
298.15,-1.5475e-05,0.0042021,-0.0010711,0,0.01,0.003,0.0005
298.16,-2.2084e-05,0.0048078,-0.0010471,0,0.011,0.003,0.0005
298.17,-2.9649e-05,0.0053976,-0.0010028,0,0.012,0.003,0.0005
298.18,-3.8064e-05,0.0059613,-0.00094056,0,0.013,0.003,0.0005
298.19,-4.7203e-05,0.0064899,-0.00086306,0,0.014,0.003,0.0005
298.2,-5.6919e-05,0.0069757,-0.00077324,0,0.015,0.003,0.0005
298.21,-6.7057e-05,0.0074125,-0.00067417,0,0.016,0.003,0.0005
298.22,-7.7462e-05,0.0077958,-0.00056892,0,0.017,0.003,0.0005
298.23,-8.7977e-05,0.0081224,-0.00046043,0,0.018,0.003,0.0005
298.23,-9.8461e-05,0.0083904,-0.00035147,0,0.019,0.003,0.0005
298.24,-0.00010878,0.0085997,-0.00024452,0,0.02,0.003,0.0005
298.25,-0.00011882,0.0087509,-0.00014171,0,0.021,0.003,0.0005
298.26,-0.00012849,0.0088459,-4.4784e-05,0,0.022,0.003,0.0005
298.26,-0.00013771,0.0088875,4.4862e-05,0,0.023,0.003,0.0005
298.27,-0.00014642,0.0088791,0.0001262,0,0.024,0.003,0.0005
298.28,-0.00015458,0.008825,0.0001986,0,0.025,0.003,0.0005
298.28,-0.00016217,0.0087295,0.00026168,0,0.026,0.003,0.0005
298.29,-0.00016918,0.0085973,0.00031537,0,0.027,0.003,0.0005
298.29,-0.00017562,0.0084334,0.00035986,0,0.028,0.003,0.0005
298.3,-0.00018149,0.0082425,0.00039548,0,0.029,0.003,0.0005
298.3,-0.00018681,0.0080295,0.00042276,0,0.03,0.003,0.0005
298.31,-0.00019162,0.0077988,0.0004423,0,0.031,0.003,0.0005
298.31,-0.00019594,0.0075547,0.0004548,0,0.032,0.003,0.0005
298.31,-0.00019982,0.0073012,0.000461,0,0.033,0.003,0.0005
298.32,-0.00020327,0.007042,0.00046164,0,0.034,0.003,0.0005
298.32,-0.00020635,0.0067802,0.00045748,0,0.035,0.003,0.0005
298.33,-0.00020908,0.0065187,0.00044923,0,0.036,0.003,0.0005
298.33,-0.0002115,0.0062601,0.00043757,0,0.037,0.003,0.0005
298.33,-0.00021364,0.0060064,0.00042313,0,0.038,0.003,0.0005
298.34,-0.00021554,0.0057595,0.00040648,0,0.039,0.003,0.0005
298.34,-0.00021721,0.0055209,0.00038814,0,0.04,0.003,0.0005
298.34,-0.0002187,0.0052916,0.00036855,0,0.041,0.003,0.0005
298.34,-0.00022002,0.0050726,0.00034813,0,0.042,0.003,0.0005
298.35,-0.0002212,0.0048646,0.00032721,0,0.043,0.003,0.0005
298.35,-0.00022225,0.0046681,0.00030607,0,0.044,0.003,0.0005
298.35,-0.0002232,0.0044832,0.00028495,0,0.045,0.003,0.0005
298.36,-0.00022406,0.0043103,0.00026406,0,0.046,0.003,0.0005
298.36,-0.00022485,0.0041491,0.00024353,0,0.047,0.003,0.0005
298.36,-0.00022558,0.0039997,0.0002235,0,0.048,0.003,0.0005
298.36,-0.00022626,0.0038619,0.00020406,0,0.049,0.003,0.0005
298.37,-0.0002269,0.0037353,0.00018526,0,0.05,0.003,0.0005
298.37,-0.00022752,0.0036198,0.00016715,0,0.051,0.003,0.0005
298.37,-0.00022812,0.0035149,0.00014977,0,0.052,0.003,0.0005
298.37,-0.00022871,0.0034203,0.0001331,0,0.053,0.003,0.0005
298.37,-0.00022929,0.0033356,0.00011715,0,0.054,0.003,0.0005
298.38,-0.00022988,0.0032604,0.0001019,0,0.055,0.003,0.0005
298.38,-0.00023048,0.0031943,8.7326e-05,0,0.056,0.003,0.0005
298.38,-0.00023109,0.003137,7.3393e-05,0,0.057,0.003,0.0005
298.38,-0.00023172,0.0030881,6.0061e-05,0,0.058,0.003,0.0005
298.38,-0.00023237,0.0030473,4.7284e-05,0,0.059,0.003,0.0005
298.39,-0.00023306,0.0030142,3.501e-05,0,0.06,0.003,0.0005
298.39,-0.00023377,0.0029885,2.3178e-05,0,0.061,0.003,0.0005
298.39,-0.00023452,0.00297,1.1719e-05,0,0.062,0.003,0.0005
298.39,-0.00023532,0.0029585,5.3622e-07,0,0.063,0.003,0.0005
298.39,-0.00023615,0.0029537,-1.0512e-05,0,0.064,0.003,0.0005
298.4,-0.00023703,0.0029556,-2.1507e-05,0,0.065,0.003,0.0005
298.4,-0.00023797,0.0029641,-3.2485e-05,0,0.066,0.003,0.0005
298.4,-0.00023897,0.002979,-4.3552e-05,0,0.067,0.003,0.0005
298.4,-0.00024003,0.0030005,-5.4838e-05,0,0.068,0.003,0.0005
298.41,-0.00024117,0.0030287,-6.6488e-05,0,0.069,0.003,0.0005
298.41,-0.00024238,0.0030636,-7.8657e-05,0,0.07,0.003,0.0005
298.41,-0.00024367,0.0031055,-9.1515e-05,0,0.071,0.003,0.0005
298.42,-0.00024506,0.0031547,-0.00010524,0,0.072,0.003,0.0005
298.42,-0.00024656,0.0032116,-0.00012004,0,0.073,0.003,0.0005
298.42,-0.00024817,0.0032767,-0.00013609,0,0.074,0.003,0.0005
298.43,-0.00024991,0.0033505,-0.00015359,0,0.075,0.003,0.0005
298.43,-0.00025181,0.0034335,-0.00017272,0,0.076,0.003,0.0005
298.44,-0.00025387,0.0035264,-0.00019359,0,0.077,0.003,0.0005
298.44,-0.00025612,0.0036298,-0.00021628,0,0.078,0.003,0.0005
298.45,-0.00025859,0.0037443,-0.00024071,0,0.079,0.003,0.0005
