"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
299.71,-0.00098531,0.0065818,0.00061033,0,0.028,0.001,0.0005
299.73,-0.0010269,0,0,0,0.029,0,0.0005
299.73,-0.00098774,0.0060134,0.00058177,0,0.029,0.001,0.0005
299.75,-0.0010279,0,0,0,0.03,0,0.0005
299.75,-0.00098859,0.0054848,0.00055308,0,0.03,0.001,0.0005
299.77,-0.0010276,0,0,0,0.031,0,0.0005
299.77,-0.0009882,0.0049977,0.00052531,0,0.031,0.001,0.0005
299.78,-0.0010263,0,0,0,0.032,0,0.0005
299.79,-0.00098688,0.0045524,0.00049891,0,0.032,0.001,0.0005
299.8,-0.0010243,0,0,0,0.033,0,0.0005
299.8,-0.00098488,0.0041483,0.00047401,0,0.033,0.001,0.0005
299.82,-0.0010219,0,0,0,0.034,0,0.0005
299.82,-0.00098243,0.0037841,0.00045076,0,0.034,0.001,0.0005
299.83,-0.0010191,0,0,0,0.035,0,0.0005
299.83,-0.00097969,0.0034579,0.00042926,0,0.035,0.001,0.0005
299.85,-0.0010162,0,0,0,0.036,0,0.0005
299.85,-0.00097677,0.0031674,0.00040955,0,0.036,0.001,0.0005
299.86,-0.0010132,0,0,0,0.037,0,0.0005
299.86,-0.00097381,0.0029103,0.00039161,0,0.037,0.001,0.0005
299.87,-0.0010103,0,0,0,0.038,0,0.0005
299.87,-0.00097086,0.002684,0.00037538,0,0.038,0.001,0.0005
299.89,-0.0010074,0,0,0,0.039,0,0.0005
299.89,-0.00096801,0.0024862,0.00036077,0,0.039,0.001,0.0005
299.9,-0.0010047,0,0,0,0.04,0,0.0005
299.9,-0.00096528,0.0023145,0.00034766,0,0.04,0.001,0.0005
299.91,-0.0010022,0,0,0,0.041,0,0.0005
299.91,-0.00096273,0.0021664,0.00033594,0,0.041,0.001,0.0005
299.92,-0.00099984,0,0,0,0.042,0,0.0005
299.92,-0.00096037,0.0020399,0.00032548,0,0.042,0.001,0.0005
299.93,-0.00099773,0,0,0,0.043,0,0.0005
299.93,-0.00095821,0.001933,0.00031617,0,0.043,0.001,0.0005
299.94,-0.00099585,0,0,0,0.044,0,0.0005
299.94,-0.00095628,0.0018439,0.00030789,0,0.044,0.001,0.0005
299.95,-0.00099421,0,0,0,0.045,0,0.0005
299.95,-0.00095459,0.0017709,0.00030054,0,0.045,0.001,0.0005
299.96,-0.00099281,0,0,0,0.046,0,0.0005
299.96,-0.00095313,0.0017124,0.00029403,0,0.046,0.001,0.0005
299.97,-0.00099167,0,0,0,0.047,0,0.0005
299.97,-0.00095191,0.0016671,0.00028829,0,0.047,0.001,0.0005
299.98,-0.00099077,0,0,0,0.048,0,0.0005
299.98,-0.00095093,0.0016337,0.00028323,0,0.048,0.001,0.0005
299.99,-0.00099012,0,0,0,0.049,0,0.0005
299.99,-0.00095019,0.0016113,0.00027878,0,0.049,0.001,0.0005
300,-0.00098972,0,0,0,0.05,0,0.0005
300,-0.0009497,0.0015989,0.00027478,0,0.05,0.001,0.0005
300,-0.00098958,0,0,0,0.051,0,0.0005
300,-0.00094946,0.0015954,0.00027114,0,0.051,0.001,0.0005
300.01,-0.00098968,0,0,0,0.052,0,0.0005
300.01,-0.00094948,0.0015999,0.00026792,0,0.052,0.001,0.0005
300.02,-0.00099004,0,0,0,0.053,0,0.0005
300.02,-0.00094974,0.0016117,0.00026511,0,0.053,0.001,0.0005
300.03,-0.00099066,0,0,0,0.054,0,0.0005
300.03,-0.00095026,0.0016299,0.00026264,0,0.054,0.001,0.0005
300.04,-0.00099152,0,0,0,0.055,0,0.0005
300.04,-0.00095102,0.0016538,0.00026051,0,0.055,0.001,0.0005
300.04,-0.00099264,0,0,0,0.056,0,0.0005
300.04,-0.00095203,0.0016829,0.00025874,0,0.056,0.001,0.0005
300.05,-0.000994,0,0,0,0.057,0,0.0005
300.05,-0.00095329,0.0017166,0.00025733,0,0.057,0.001,0.0005
300.06,-0.00099562,0,0,0,0.058,0,0.0005
300.06,-0.00095479,0.0017543,0.00025626,0,0.058,0.001,0.0005
300.07,-0.00099749,0,0,0,0.059,0,0.0005
300.07,-0.00095654,0.0017955,0.00025551,0,0.059,0.001,0.0005
300.07,-0.00099961,0,0,0,0.06,0,0.0005
300.07,-0.00095854,0.0018396,0.00025507,0,0.06,0.001,0.0005
300.08,-0.001002,0,0,0,0.061,0,0.0005
300.08,-0.00096077,0.0018861,0.00025491,0,0.061,0.001,0.0005
300.09,-0.0010046,0,0,0,0.062,0,0.0005
300.09,-0.00096324,0.0019347,0.00025504,0,0.062,0.001,0.0005
300.1,-0.0010074,0,0,0,0.063,0,0.0005
300.1,-0.00096595,0.0019847,0.00025541,0,0.063,0.001,0.0005
300.1,-0.0010105,0,0,0,0.064,0,0.0005
300.1,-0.00096888,0.0020359,0.00025601,0,0.064,0.001,0.0005
300.11,-0.0010138,0,0,0,0.065,0,0.0005
300.11,-0.00097204,0.0020878,0.00025682,0,0.065,0.001,0.0005
300.12,-0.0010173,0,0,0,0.066,0,0.0005
300.12,-0.00097541,0.0021401,0.0002578,0,0.066,0.001,0.0005
300.13,-0.001021,0,0,0,0.067,0,0.0005
300.13,-0.00097899,0.0021926,0.00025892,0,0.067,0.001,0.0005
300.13,-0.001025,0,0,0,0.068,0,0.0005
300.13,-0.00098278,0.0022451,0.00026015,0,0.068,0.001,0.0005
300.14,-0.0010291,0,0,0,0.069,0,0.0005
300.14,-0.00098676,0.0022974,0.00026144,0,0.069,0.001,0.0005
300.15,-0.0010334,0,0,0,0.07,0,0.0005
300.15,-0.00099094,0.0023494,0.00026273,0,0.07,0.001,0.0005
300.16,-0.0010379,0,0,0,0.071,0,0.0005
300.16,-0.00099529,0.0024011,0.00026397,0,0.071,0.001,0.0005
300.16,-0.0010426,0,0,0,0.072,0,0.0005
300.16,-0.00099983,0.0024527,0.00026509,0,0.072,0.001,0.0005
300.17,-0.0010475,0,0,0,0.073,0,0.0005
300.17,-0.0010045,0.0025043,0.00026602,0,0.073,0.001,0.0005
300.18,-0.0010525,0,0,0,0.074,0,0.0005
300.18,-0.0010094,0.0025563,0.00026665,0,0.074,0.001,0.0005
300.19,-0.0010578,0,0,0,0.075,0,0.0005
300.19,-0.0010145,0.0026093,0.00026687,0,0.075,0.001,0.0005
300.2,-0.0010632,0,0,0,0.076,0,0.0005
300.2,-0.0010198,0.0026638,0.00026657,0,0.076,0.001,0.0005
300.21,-0.0010688,0,0,0,0.077,0,0.0005
300.21,-0.0010252,0.0027208,0.00026556,0,0.077,0.001,0.0005
300.21,-0.0010746,0,0,0,0.078,0,0.0005
300.21,-0.0010309,0.0027815,0.00026367,0,0.078,0.001,0.0005
300.22,-0.0010807,0,0,0,0.079,0,0.0005
300.22,-0.0010368,0.0028473,0.00026063,0,0.079,0.001,0.0005
300.23,-0.001087,0,0,0,0.08,0,0.0005
300.23,-0.001043,0.00292,0.00025612,0,0.08,0.001,0.0005
300.25,-0.0010937,0,0,0,0.081,0,0.0005
300.25,-0.0010496,0.0030022,0.00024976,0,0.081,0.001,0.0005
300.26,-0.0011009,0,0,0,0.082,0,0.0005
300.26,-0.0010566,0.0030968,0.00024104,0,0.082,0.001,0.0005
300.28,-0.0011086,0,0,0,0.083,0,0.0005
300.27,-0.0010642,0.0032076,0.00022931,0,0.083,0.001,0.0005
300.29,-0.0011171,0,0,0,0.084,0,0.0005
300.29,-0.0010724,0.0033393,0.00021381,0,0.084,0.001,0.0005
300.32,-0.0011265,0,0,0,0.085,0,0.0005
300.32,-0.0010816,0.0034979,0.00019361,0,0.085,0.001,0.0005
300.35,-0.0011373,0,0,0,0.086,0,0.0005
300.34,-0.001092,0.0036903,0.00016769,0,0.086,0.001,0.0005
300.39,-0.0011498,0,0,0,0.087,0,0.0005
300.38,-0.001104,0.003925,0.00013513,0,0.087,0.001,0.0005
300.44,-0.0011648,0,0,0,0.088,0,0.0005
300.43,-0.0011183,0.0042111,9.5437e-05,0,0.088,0.001,0.0005
300.51,-0.0011831,0,0,0,0.089,0,0.0005
300.5,-0.0011354,0.0045579,4.9404e-05,0,0.089,0.001,0.0005
300.61,-0.0012059,0,0,0,0.09,0,0.0005
300.6,-0.0011565,0.0049724,5.62e-07,0,0.09,0.001,0.0005
300.75,-0.001235,0,0,0,0.091,0,0.0005
300.73,-0.0011829,0.0054554,-4.3144e-05,0,0.091,0.001,0.0005
300.95,-0.0012724,0,0,0,0.092,0,0.0005
300.93,-0.001216,0.0059937,-6.6084e-05,0,0.092,0.001,0.0005
301.25,-0.0013209,0,0,0,0.093,0,0.0005
301.21,-0.0012577,0.0065474,-3.8206e-05,0,0.093,0.001,0.0005
301.68,-0.0013829,0,0,0,0.094,0,0.0005
301.63,-0.0013094,0.0070329,9.354e-05,0,0.094,0.001,0.0005
302.3,-0.0014603,0,0,0,0.095,0,0.0005
302.24,-0.0013717,0.0073011,0.00040662,0,0.095,0.001,0.0005
303.2,-0.0015524,0,0,0,0.096,0,0.0005
303.13,-0.001443,0.0071194,0.00098887,0,0.096,0.001,0.0005
304.42,-0.0016528,0,0,0,0.097,0,0.0005
304.36,-0.0015174,0.0061859,0.0018789,0,0.097,0.001,0.0005
306.02,-0.0017427,0,0,0,0.098,0,0.0005
305.97,-0.0015809,0.0043367,0.0028686,0,0.098,0.001,0.0005
307.93,-0.0017927,0,0,0,0.099,0,0.0005
307.9,-0.0016105,0.0020517,0.0030423,0,0.099,0.001,0.0005
310,-0.0016136,0,0,0,0.1,0.001,0.0005
309.47,-0.0018035,0,0,0,0.1,0,0.0005
298.12,2.3189e-06,0.00033371,-0.00060905,0,0.001,0.002,0.0005
298,-1.3763e-06,0,0,0,0,0.002,0.0005
298.25,7.5288e-06,0.0010506,-0.0011582,0,0.002,0.002,0.0005
298.36,7.8072e-06,0.0022027,-0.0016285,0,0.003,0.002,0.0005
298.47,2.0399e-06,0.0036965,-0.0020177,0,0.004,0.002,0.0005
298.58,-1.1116e-05,0.0054609,-0.0023181,0,0.005,0.002,0.0005
298.68,-3.3057e-05,0.007424,-0.0025164,0,0.006,0.002,0.0005
298.77,-6.4619e-05,0.0095049,-0.0026021,0,0.007,0.002,0.0005
298.86,-0.0001059,0.011618,-0.002572,0,0.008,0.002,0.0005
298.94,-0.00015622,0.013681,-0.0024318,0,0.009,0.002,0.0005
299.02,-0.00021422,0.015617,-0.0021953,0,0.01,0.002,0.0005
299.08,-0.00027799,0.017363,-0.0018825,0,0.011,0.002,0.0005
299.15,-0.0003453,0.018867,-0.0015164,0,0.012,0.002,0.0005
299.21,-0.00041385,0.020095,-0.0011211,0,0.013,0.002,0.0005
299.26,-0.0004815,0.021027,-0.00071889,0,0.014,0.002,0.0005
299.31,-0.00054642,0.021657,-0.00032846,0,0.015,0.002,0.0005
299.36,-0.00060711,0.021991,3.4945e-05,0,0.016,0.002,0.0005
299.4,-0.00066249,0.022045,0.00035997,0,0.017,0.002,0.0005
299.44,-0.00071192,0.021843,0.00063939,0,0.018,0.002,0.0005
299.48,-0.00075507,0.021414,0.00086944,0,0.019,0.002,0.0005
299.51,-0.00079195,0.020792,0.0010493,0,0.02,0.002,0.0005
299.54,-0.00082283,0.020012,0.0011806,0,0.021,0.002,0.0005
299.57,-0.00084813,0.019109,0.0012671,0,0.022,0.002,0.0005
299.6,-0.00086838,0.018115,0.0013138,0,0.023,0.002,0.0005
299.63,-0.00088416,0.017063,0.0013263,0,0.024,0.002,0.0005
299.65,-0.00089607,0.01598,0.0013103,0,0.025,0.002,0.0005
299.68,-0.00090468,0.014891,0.0012715,0,0.026,0.002,0.0005
299.7,-0.00091054,0.013816,0.0012153,0,0.027,0.002,0.0005
299.72,-0.00091415,0.012771,0.0011464,0,0.028,0.002,0.0005
299.74,-0.00091594,0.01177,0.0010692,0,0.029,0.002,0.0005
299.76,-0.0009163,0.010823,0.00098714,0,0.03,0.002,0.0005
299.77,-0.00091558,0.0099355,0.00090335,0,0.031,0.002,0.0005
299.79,-0.00091403,0.0091119,0.00082004,0,0.032,0.002,0.0005
299.81,-0.00091188,0.0083541,0.00073881,0,0.033,0.002,0.0005
299.82,-0.00090931,0.0076621,0.00066087,0,0.034,0.002,0.0005
299.84,-0.00090649,0.0070348,0.00058705,0,0.035,0.002,0.0005
299.85,-0.00090352,0.0064699,0.00051785,0,0.036,0.002,0.0005
299.86,-0.00090051,0.0059644,0.00045356,0,0.037,0.002,0.0005
299.88,-0.00089752,0.005515,0.00039423,0,0.038,0.002,0.0005
299.89,-0.00089462,0.0051178,0.0003398,0,0.039,0.002,0.0005
299.9,-0.00089184,0.0047693,0.00029006,0,0.04,0.002,0.0005
299.91,-0.00088923,0.0044655,0.00024477,0,0.041,0.002,0.0005
299.92,-0.00088679,0.0042029,0.00020363,0,0.042,0.002,0.0005
299.93,-0.00088456,0.0039779,0.00016633,0,0.043,0.002,0.0005
299.94,-0.00088254,0.0037874,0.00013256,0,0.044,0.002,0.0005
299.95,-0.00088074,0.0036283,0.000102,0,0.045,0.002,0.0005
299.96,-0.00087916,0.0034976,7.4392e-05,0,0.046,0.002,0.0005
299.97,-0.00087781,0.003393,4.9481e-05,0,0.047,0.002,0.0005
299.98,-0.0008767,0.0033119,2.7047e-05,0,0.048,0.002,0.0005
299.99,-0.00087582,0.0032523,6.8419e-06,0,0.049,0.002,0.0005
300,-0.00087518,0.0032121,-1.1515e-05,0,0.05,0.002,0.0005
300,-0.00087477,0.0031897,-2.8302e-05,0,0.051,0.002,0.0005
300.01,-0.0008746,0.0031833,-4.3648e-05,0,0.052,0.002,0.0005
300.02,-0.00087469,0.0031913,-5.7714e-05,0,0.053,0.002,0.0005
300.03,-0.00087502,0.003212,-7.0509e-05,0,0.054,0.002,0.0005
300.04,-0.00087558,0.0032443,-8.1953e-05,0,0.055,0.002,0.0005
300.04,-0.00087639,0.003287,-9.2065e-05,0,0.056,0.002,0.0005
300.05,-0.00087744,0.0033388,-0.00010092,0,0.057,0.002,0.0005
300.06,-0.00087872,0.0033987,-0.00010859,0,0.058,0.002,0.0005
300.07,-0.00088025,0.0034656,-0.00011514,0,0.059,0.002,0.0005
300.08,-0.00088201,0.0035384,-0.00012064,0,0.06,0.002,0.0005
300.08,-0.00088401,0.0036163,-0.00012516,0,0.061,0.002,0.0005
300.09,-0.00088624,0.0036983,-0.00012876,0,0.062,0.002,0.0005
300.1,-0.00088869,0.0037836,-0.00013151,0,0.063,0.002,0.0005
300.11,-0.00089137,0.0038715,-0.00013349,0,0.064,0.002,0.0005
300.11,-0.00089427,0.0039612,-0.00013478,0,0.065,0.002,0.0005
300.12,-0.00089738,0.0040521,-0.00013548,0,0.066,0.002,0.0005
300.13,-0.00090069,0.0041437,-0.0001357,0,0.067,0.002,0.0005
300.14,-0.0009042,0.0042355,-0.00013555,0,0.068,0.002,0.0005
300.14,-0.00090791,0.0043274,-0.00013519,0,0.069,0.002,0.0005
300.15,-0.0009118,0.004419,-0.00013476,0,0.07,0.002,0.0005
300.16,-0.00091588,0.0045103,-0.00013444,0,0.071,0.002,0.0005
300.17,-0.00092013,0.0046015,-0.00013446,0,0.072,0.002,0.0005
300.17,-0.00092455,0.0046928,-0.00013504,0,0.073,0.002,0.0005
300.18,-0.00092915,0.0047847,-0.00013648,0,0.074,0.002,0.0005
300.19,-0.00093393,0.0048779,-0.0001391,0,0.075,0.002,0.0005
300.2,-0.0009389,0.0049735,-0.00014329,0,0.076,0.002,0.0005
300.21,-0.00094407,0.0050728,-0.00014954,0,0.077,0.002,0.0005
300.21,-0.00094945,0.0051775,-0.00015844,0,0.078,0.002,0.0005
300.22,-0.00095507,0.0052898,-0.0001707,0,0.079,0.002,0.0005
300.23,-0.00096098,0.0054125,-0.00018722,0,0.08,0.002,0.0005
300.25,-0.00096722,0.0055489,-0.00020912,0,0.081,0.002,0.0005
300.26,-0.00097387,0.0057032,-0.00023778,0,0.082,0.002,0.0005
300.27,-0.00098101,0.0058806,-0.00027489,0,0.083,0.002,0.0005
300.29,-0.00098879,0.0060872,-0.00032248,0,0.084,0.002,0.0005
300.31,-0.00099735,0.0063303,-0.00038287,0,0.085,0.002,0.0005
300.34,-0.0010069,0.0066181,-0.00045847,0,0.086,0.002,0.0005
300.37,-0.0010178,0.0069595,-0.00055138,0,0.087,0.002,0.0005
300.42,-0.0010304,0.0073632,-0.00066245,0,0.088,0.002,0.0005
300.48,-0.0010452,0.0078355,-0.00078948,0,0.089,0.002,0.0005
300.57,-0.0010627,0.0083769,-0.00092409,0,0.09,0.002,0.0005
300.69,-0.0010837,0.0089751,-0.0010468,0,0.091,0.002,0.0005
300.87,-0.0011087,0.0095954,-0.0011194,0,0.092,0.002,0.0005
301.14,-0.0011383,0.010166,-0.0010737,0,0.093,0.002,0.0005
301.53,-0.0011722,0.010556,-0.00080165,0,0.094,0.002,0.0005
302.13,-0.0012093,0.010558,-0.0001584,0,0.095,0.002,0.0005
303.01,-0.0012465,0.0098898,0.00099112,0,0.096,0.002,0.0005
304.25,-0.0012796,0.0082377,0.0026267,0,0.097,0.002,0.0005
305.89,-0.0013008,0.0055277,0.0042414,0,0.098,0.002,0.0005
307.86,-0.0012973,0.0025015,0.0043193,0,0.099,0.002,0.0005
310,-0.0012876,0,0,0,0.1,0.002,0.0005
298.13,6.024e-06,0.00041259,-0.0012107,0,0.001,0.003,0.0005
298,1.2493e-06,0,0,0,0,0.003,0.0005
298.26,1.3212e-05,0.0012971,-0.0022512,0,0.002,0.003,0.0005
298.39,1.5229e-05,0.0027128,-0.0031399,0,0.003,0.003,0.0005
298.51,1.1124e-05,0.0045411,-0.0038768,0,0.004,0.003,0.0005
298.63,-4.6738e-07,0.0066933,-0.004446,0,0.005,0.003,0.0005
298.74,-2.1045e-05,0.0090823,-0.0048258,0,0.006,0.003,0.0005
298.84,-5.148e-05,0.011612,-0.0050004,0,0.007,0.003,0.0005
298.93,-9.1819e-05,0.014185,-0.004967,0,0.008,0.003,0.0005
299.02,-0.00014128,0.016708,-0.0047367,0,0.009,0.003,0.0005
299.1,-0.00019834,0.019097,-0.0043339,0,0.01,0.003,0.0005
299.17,-0.00026097,0.021282,-0.0037917,0,0.011,0.003,0.0005
299.24,-0.00032682,0.02321,-0.0031483,0,0.012,0.003,0.0005
299.3,-0.00039354,0.02484,-0.002443,0,0.013,0.003,0.0005
299.35,-0.00045895,0.026148,-0.001713,0,0.014,0.003,0.0005
299.4,-0.00052122,0.027123,-0.00099138,0,0.015,0.003,0.0005
299.44,-0.00057891,0.027764,-0.00030528,0,0.016,0.003,0.0005
299.48,-0.00063102,0.028084,0.00032429,0,0.017,0.003,0.0005
299.51,-0.00067701,0.028099,0.00088239,0,0.018,0.003,0.0005
299.54,-0.00071667,0.027835,0.00136,0,0.019,0.003,0.0005
299.57,-0.00075013,0.027321,0.0017531,0,0.02,0.003,0.0005
299.6,-0.00077772,0.026591,0.0020613,0,0.021,0.003,0.0005
299.62,-0.00079992,0.02568,0.0022881,0,0.022,0.003,0.0005
299.64,-0.00081733,0.024622,0.0024391,0,0.023,0.003,0.0005
299.66,-0.00083055,0.023454,0.002522,0,0.024,0.003,0.0005
299.68,-0.00084018,0.022208,0.0025457,0,0.025,0.003,0.0005
299.7,-0.00084683,0.020915,0.0025193,0,0.026,0.003,0.0005
299.72,-0.00085101,0.019604,0.002452,0,0.027,0.003,0.0005
299.74,-0.00085322,0.018299,0.0023528,0,0.028,0.003,0.0005
299.76,-0.00085385,0.01702,0.0022298,0,0.029,0.003,0.0005
299.77,-0.00085328,0.015785,0.0020903,0,0.03,0.003,0.0005
299.79,-0.00085179,0.014607,0.0019405,0,0.031,0.003,0.0005
299.8,-0.00084963,0.013494,0.0017856,0,0.032,0.003,0.0005
299.82,-0.00084701,0.012455,0.0016301,0,0.033,0.003,0.0005
299.83,-0.00084407,0.011492,0.0014772,0,0.034,0.003,0.0005
299.84,-0.00084096,0.010608,0.0013294,0,0.035,0.003,0.0005
299.86,-0.00083777,0.0098014,0.0011885,0,0.036,0.003,0.0005
299.87,-0.00083459,0.0090714,0.0010555,0,0.037,0.003,0.0005
299.88,-0.00083146,0.008415,0.00093128,0,0.038,0.003,0.0005
299.89,-0.00082844,0.0078288,0.00081598,0,0.039,0.003,0.0005
299.9,-0.00082556,0.0073087,0.00070959,0,0.04,0.003,0.0005
299.92,-0.00082285,0.0068505,0.00061189,0,0.041,0.003,0.0005
299.93,-0.00082033,0.0064499,0.00052247,0,0.042,0.003,0.0005
299.94,-0.000818,0.0061027,0.00044087,0,0.043,0.003,0.0005
299.95,-0.00081589,0.0058045,0.00036654,0,0.044,0.003,0.0005
299.95,-0.00081399,0.0055513,0.00029895,0,0.045,0.003,0.0005
299.96,-0.00081231,0.0053395,0.00023755,0,0.046,0.003,0.0005
299.97,-0.00081085,0.0051655,0.00018184,0,0.047,0.003,0.0005
299.98,-0.00080963,0.0050259,0.00013133,0,0.048,0.003,0.0005
299.99,-0.00080863,0.0049176,8.5579e-05,0,0.049,0.003,0.0005
300,-0.00080786,0.0048377,4.4153e-05,0,0.05,0.003,0.0005
300.01,-0.00080732,0.0047838,6.6504e-06,0,0.051,0.003,0.0005
300.02,-0.000807,0.0047534,-2.7451e-05,0,0.052,0.003,0.0005
300.02,-0.00080692,0.0047442,-5.8503e-05,0,0.053,0.003,0.0005
300.03,-0.00080707,0.0047542,-8.6508e-05,0,0.054,0.003,0.0005
300.04,-0.00080746,0.0047815,-0.00011152,0,0.055,0.003,0.0005
300.05,-0.00080808,0.0048241,-0.0001337,0,0.056,0.003,0.0005
300.05,-0.00080894,0.0048804,-0.00015321,0,0.057,0.003,0.0005
300.06,-0.00081004,0.0049486,-0.00017021,0,0.058,0.003,0.0005
300.07,-0.00081137,0.0050274,-0.00018482,0,0.059,0.003,0.0005
300.08,-0.00081293,0.0051151,-0.0001972,0,0.06,0.003,0.0005
300.08,-0.00081473,0.0052106,-0.00020747,0,0.061,0.003,0.0005
300.09,-0.00081674,0.0053125,-0.00021577,0,0.062,0.003,0.0005
300.1,-0.00081899,0.0054195,-0.00022224,0,0.063,0.003,0.0005
300.11,-0.00082145,0.0055308,-0.00022706,0,0.064,0.003,0.0005
300.11,-0.00082412,0.0056452,-0.00023038,0,0.065,0.003,0.0005
300.12,-0.000827,0.0057618,-0.00023242,0,0.066,0.003,0.0005
300.13,-0.00083008,0.00588,-0.00023338,0,0.067,0.003,0.0005
300.14,-0.00083335,0.005999,-0.00023351,0,0.068,0.003,0.0005
300.14,-0.00083681,0.0061183,-0.00023309,0,0.069,0.003,0.0005
300.15,-0.00084046,0.0062377,-0.00023242,0,0.07,0.003,0.0005
300.16,-0.00084428,0.0063569,-0.00023187,0,0.071,0.003,0.0005
300.17,-0.00084828,0.006476,-0.00023183,0,0.072,0.003,0.0005
300.18,-0.00085244,0.0065951,-0.00023276,0,0.073,0.003,0.0005
300.18,-0.00085678,0.0067148,-0.00023519,0,0.074,0.003,0.0005
300.19,-0.00086129,0.0068359,-0.00023974,0,0.075,0.003,0.0005
300.2,-0.00086597,0.0069593,-0.00024713,0,0.076,0.003,0.0005
300.21,-0.00087085,0.0070865,-0.00025823,0,0.077,0.003,0.0005
300.22,-0.00087593,0.0072192,-0.00027407,0,0.078,0.003,0.0005
300.23,-0.00088123,0.0073598,-0.00029592,0,0.079,0.003,0.0005
300.24,-0.00088679,0.0075111,-0.00032528,0,0.08,0.003,0.0005
300.25,-0.00089264,0.0076765,-0.00036401,0,0.081,0.003,0.0005
300.26,-0.00089884,0.00786,-0.00041432,0,0.082,0.003,0.0005
300.27,-0.00090547,0.0080665,-0.0004788,0,0.083,0.003,0.0005
300.29,-0.00091261,0.0083016,-0.00056041,0,0.084,0.003,0.0005
300.31,-0.00092038,0.0085714,-0.00066227,0,0.085,0.003,0.0005
300.33,-0.00092893,0.0088823,-0.00078722,0,0.086,0.003,0.0005
300.36,-0.00093845,0.0092404,-0.00093692,0,0.087,0.003,0.0005
