"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
300.35,-0.0010649,0.0016885,0.00029975,0,0.054,0.001,0.0005
300.36,-0.0011125,0,0,0,0.055,0,0.0005
300.36,-0.0010657,0.0017228,0.00029774,0,0.055,0.001,0.0005
300.36,-0.0011138,0,0,0,0.056,0,0.0005
300.36,-0.0010669,0.0017623,0.00029613,0,0.056,0.001,0.0005
300.37,-0.0011154,0,0,0,0.057,0,0.0005
300.37,-0.0010683,0.0018063,0.00029492,0,0.057,0.001,0.0005
300.38,-0.0011172,0,0,0,0.058,0,0.0005
300.38,-0.00107,0.0018543,0.00029408,0,0.058,0.001,0.0005
300.39,-0.0011194,0,0,0,0.059,0,0.0005
300.39,-0.0010721,0.0019056,0.0002936,0,0.059,0.001,0.0005
300.4,-0.0011218,0,0,0,0.06,0,0.0005
300.4,-0.0010743,0.0019597,0.00029346,0,0.06,0.001,0.0005
300.41,-0.0011245,0,0,0,0.061,0,0.0005
300.41,-0.0010769,0.0020158,0.00029366,0,0.061,0.001,0.0005
300.42,-0.0011275,0,0,0,0.062,0,0.0005
300.42,-0.0010798,0.0020736,0.00029417,0,0.062,0.001,0.0005
300.42,-0.0011308,0,0,0,0.063,0,0.0005
300.42,-0.0010829,0.0021325,0.00029496,0,0.063,0.001,0.0005
300.43,-0.0011343,0,0,0,0.064,0,0.0005
300.43,-0.0010862,0.0021921,0.00029603,0,0.064,0.001,0.0005
300.44,-0.0011381,0,0,0,0.065,0,0.0005
300.44,-0.0010899,0.0022519,0.00029733,0,0.065,0.001,0.0005
300.45,-0.0011421,0,0,0,0.066,0,0.0005
300.45,-0.0010937,0.0023115,0.00029884,0,0.066,0.001,0.0005
300.46,-0.0011464,0,0,0,0.067,0,0.0005
300.46,-0.0010978,0.0023707,0.00030051,0,0.067,0.001,0.0005
300.47,-0.0011509,0,0,0,0.068,0,0.0005
300.47,-0.0011021,0.0024292,0.00030231,0,0.068,0.001,0.0005
300.47,-0.0011556,0,0,0,0.069,0,0.0005
300.47,-0.0011066,0.0024869,0.00030418,0,0.069,0.001,0.0005
300.48,-0.0011605,0,0,0,0.07,0,0.0005
300.48,-0.0011114,0.0025435,0.00030606,0,0.07,0.001,0.0005
300.49,-0.0011656,0,0,0,0.071,0,0.0005
300.49,-0.0011163,0.0025992,0.0003079,0,0.071,0.001,0.0005
300.5,-0.0011709,0,0,0,0.072,0,0.0005
300.5,-0.0011214,0.002654,0.00030961,0,0.072,0.001,0.0005
300.51,-0.0011763,0,0,0,0.073,0,0.0005
300.51,-0.0011267,0.0027082,0.00031112,0,0.073,0.001,0.0005
300.52,-0.001182,0,0,0,0.074,0,0.0005
300.52,-0.0011321,0.002762,0.00031232,0,0.074,0.001,0.0005
300.53,-0.0011878,0,0,0,0.075,0,0.0005
300.53,-0.0011378,0.0028161,0.00031311,0,0.075,0.001,0.0005
300.54,-0.0011937,0,0,0,0.076,0,0.0005
300.54,-0.0011436,0.0028711,0.00031335,0,0.076,0.001,0.0005
300.55,-0.0011999,0,0,0,0.077,0,0.0005
300.55,-0.0011496,0.0029279,0.00031286,0,0.077,0.001,0.0005
300.55,-0.0012063,0,0,0,0.078,0,0.0005
300.55,-0.0011558,0.0029877,0.00031146,0,0.078,0.001,0.0005
300.57,-0.0012129,0,0,0,0.079,0,0.0005
300.57,-0.0011623,0.003052,0.00030887,0,0.079,0.001,0.0005
300.58,-0.0012198,0,0,0,0.08,0,0.0005
300.58,-0.001169,0.0031228,0.00030478,0,0.08,0.001,0.0005
300.59,-0.001227,0,0,0,0.081,0,0.0005
300.59,-0.001176,0.0032024,0.00029877,0,0.081,0.001,0.0005
300.6,-0.0012347,0,0,0,0.082,0,0.0005
300.6,-0.0011835,0.0032941,0.0002903,0,0.082,0.001,0.0005
300.62,-0.0012429,0,0,0,0.083,0,0.0005
300.62,-0.0011915,0.0034017,0.0002787,0,0.083,0.001,0.0005
300.64,-0.0012518,0,0,0,0.084,0,0.0005
300.64,-0.0012002,0.0035302,0.00026307,0,0.084,0.001,0.0005
300.66,-0.0012616,0,0,0,0.085,0,0.0005
300.66,-0.0012098,0.0036859,0.00024235,0,0.085,0.001,0.0005
300.69,-0.0012727,0,0,0,0.086,0,0.0005
300.69,-0.0012206,0.0038765,0.00021527,0,0.086,0.001,0.0005
300.73,-0.0012855,0,0,0,0.087,0,0.0005
300.72,-0.0012329,0.0041113,0.00018047,0,0.087,0.001,0.0005
300.78,-0.0013008,0,0,0,0.088,0,0.0005
300.77,-0.0012475,0.0044013,0.00013686,0,0.088,0.001,0.0005
300.85,-0.0013194,0,0,0,0.089,0,0.0005
300.84,-0.001265,0.0047582,8.4299e-05,0,0.089,0.001,0.0005
300.95,-0.0013427,0,0,0,0.09,0,0.0005
300.94,-0.0012866,0.0051925,2.519e-05,0,0.09,0.001,0.0005
301.09,-0.0013724,0,0,0,0.091,0,0.0005
301.07,-0.0013137,0.0057099,-3.3043e-05,0,0.091,0.001,0.0005
301.3,-0.0014111,0,0,0,0.092,0,0.0005
301.27,-0.0013481,0.0063033,-7.4926e-05,0,0.092,0.001,0.0005
301.61,-0.0014619,0,0,0,0.093,0,0.0005
301.57,-0.001392,0.0069384,-6.9363e-05,0,0.093,0.001,0.0005
302.07,-0.0015282,0,0,0,0.094,0,0.0005
302.02,-0.0014473,0.0075326,4.2373e-05,0,0.094,0.001,0.0005
302.76,-0.0016126,0,0,0,0.095,0,0.0005
302.69,-0.0015152,0.0079273,0.00035416,0,0.095,0.001,0.0005
303.77,-0.0017154,0,0,0,0.096,0,0.0005
303.69,-0.0015946,0.0078582,0.00098354,0,0.096,0.001,0.0005
305.2,-0.0018304,0,0,0,0.097,0,0.0005
305.12,-0.0016793,0.0069561,0.0020043,0,0.097,0.001,0.0005
307.11,-0.0019364,0,0,0,0.098,0,0.0005
307.05,-0.0017535,0.004974,0.0032089,0,0.098,0.001,0.0005
309.44,-0.0019978,0,0,0,0.099,0,0.0005
309.4,-0.0017899,0.0023982,0.0035197,0,0.099,0.001,0.0005
312,-0.0017948,0,0,0,0.1,0.001,0.0005
311.34,-0.0020124,0,0,0,0.1,0,0.0005
298.15,3.0952e-06,0.00038433,-0.00070911,0,0.001,0.002,0.0005
298,-1.1165e-06,0,0,0,0,0.002,0.0005
298.29,8.9461e-06,0.0012085,-0.0013438,0,0.002,0.002,0.0005
298.43,8.9151e-06,0.0025328,-0.0018885,0,0.003,0.002,0.0005
298.57,1.5422e-06,0.0042507,-0.0023399,0,0.004,0.002,0.0005
298.69,-1.49e-05,0.0062784,-0.0026854,0,0.005,0.002,0.0005
298.81,-4.2141e-05,0.0085298,-0.0029067,0,0.006,0.002,0.0005
298.92,-8.116e-05,0.010907,-0.0029901,0,0.007,0.002,0.0005
299.02,-0.00013194,0.013307,-0.0029325,0,0.008,0.002,0.0005
299.12,-0.00019347,0.015632,-0.0027429,0,0.009,0.002,0.0005
299.2,-0.00026384,0.017792,-0.0024403,0,0.01,0.002,0.0005
299.29,-0.00034049,0.019714,-0.002051,0,0.011,0.002,0.0005
299.36,-0.00042056,0.021343,-0.0016048,0,0.012,0.002,0.0005
299.43,-0.00050115,0.022641,-0.0011316,0,0.013,0.002,0.0005
299.49,-0.00057971,0.02359,-0.00065771,0,0.014,0.002,0.0005
299.55,-0.00065408,0.024188,-0.00020512,0,0.015,0.002,0.0005
299.6,-0.00072255,0.024445,0.00020864,0,0.016,0.002,0.0005
299.65,-0.00078404,0.024385,0.00057153,0,0.017,0.002,0.0005
299.69,-0.00083796,0.02404,0.00087661,0,0.018,0.002,0.0005
299.73,-0.00088414,0.023445,0.0011208,0,0.019,0.002,0.0005
299.77,-0.00092279,0.022643,0.0013046,0,0.02,0.002,0.0005
299.81,-0.00095438,0.021674,0.0014316,0,0.021,0.002,0.0005
299.84,-0.00097954,0.020579,0.0015071,0,0.022,0.002,0.0005
299.87,-0.000999,0.019398,0.001538,0,0.023,0.002,0.0005
299.9,-0.0010135,0.018165,0.0015313,0,0.024,0.002,0.0005
299.93,-0.0010238,0.016913,0.0014941,0,0.025,0.002,0.0005
299.95,-0.0010306,0.015667,0.0014334,0,0.026,0.002,0.0005
299.98,-0.0010346,0.014449,0.0013554,0,0.027,0.002,0.0005
300,-0.0010363,0.013278,0.0012656,0,0.028,0.002,0.0005
300.02,-0.0010362,0.012167,0.0011688,0,0.029,0.002,0.0005
300.04,-0.0010348,0.011123,0.001069,0,0.03,0.002,0.0005
300.06,-0.0010324,0.010155,0.00096926,0,0.031,0.002,0.0005
300.08,-0.0010292,0.0092632,0.00087179,0,0.032,0.002,0.0005
300.1,-0.0010256,0.0084496,0.00077819,0,0.033,0.002,0.0005
300.12,-0.0010217,0.0077128,0.00068956,0,0.034,0.002,0.0005
300.13,-0.0010177,0.0070504,0.00060662,0,0.035,0.002,0.0005
300.15,-0.0010136,0.0064588,0.00052971,0,0.036,0.002,0.0005
300.16,-0.0010096,0.0059338,0.00045895,0,0.037,0.002,0.0005
300.18,-0.0010057,0.0054712,0.00039423,0,0.038,0.002,0.0005
300.19,-0.001002,0.0050661,0.00033532,0,0.039,0.002,0.0005
300.2,-0.00099851,0.0047141,0.0002819,0,0.04,0.002,0.0005
300.21,-0.00099526,0.0044106,0.00023358,0,0.041,0.002,0.0005
300.23,-0.00099226,0.0041514,0.00018995,0,0.042,0.002,0.0005
300.24,-0.00098953,0.0039326,0.00015061,0,0.043,0.002,0.0005
300.25,-0.00098708,0.0037503,0.00011516,0,0.044,0.002,0.0005
300.26,-0.0009849,0.0036013,8.3248e-05,0,0.045,0.002,0.0005
300.27,-0.000983,0.0034824,5.4548e-05,0,0.046,0.002,0.0005
300.28,-0.00098138,0.0033908,2.8771e-05,0,0.047,0.002,0.0005
300.29,-0.00098004,0.0033239,5.5902e-06,0,0.048,0.002,0.0005
300.3,-0.00097897,0.0032794,-1.5446e-05,0,0.049,0.002,0.0005
300.31,-0.00097819,0.0032553,-3.466e-05,0,0.05,0.002,0.0005
300.32,-0.00097769,0.0032496,-5.2219e-05,0,0.051,0.002,0.0005
300.33,-0.00097749,0.0032603,-6.8309e-05,0,0.052,0.002,0.0005
300.34,-0.00097756,0.0032856,-8.2927e-05,0,0.053,0.002,0.0005
300.35,-0.00097792,0.0033242,-9.598e-05,0,0.054,0.002,0.0005
300.36,-0.00097855,0.0033746,-0.0001075,0,0.055,0.002,0.0005
300.37,-0.00097946,0.0034355,-0.00011758,0,0.056,0.002,0.0005
300.37,-0.00098066,0.0035055,-0.00012628,0,0.057,0.002,0.0005
300.38,-0.00098213,0.0035835,-0.00013369,0,0.058,0.002,0.0005
300.39,-0.00098389,0.0036682,-0.00013986,0,0.059,0.002,0.0005
300.4,-0.00098591,0.0037585,-0.00014487,0,0.06,0.002,0.0005
300.41,-0.0009882,0.0038534,-0.00014876,0,0.061,0.002,0.0005
300.42,-0.00099076,0.0039518,-0.00015162,0,0.062,0.002,0.0005
300.43,-0.00099358,0.0040529,-0.0001535,0,0.063,0.002,0.0005
300.43,-0.00099665,0.0041557,-0.0001545,0,0.064,0.002,0.0005
300.44,-0.00099996,0.0042594,-0.00015471,0,0.065,0.002,0.0005
300.45,-0.0010035,0.0043634,-0.00015423,0,0.066,0.002,0.0005
300.46,-0.0010073,0.0044671,-0.00015319,0,0.067,0.002,0.0005
300.47,-0.0010113,0.0045699,-0.00015172,0,0.068,0.002,0.0005
300.48,-0.0010155,0.0046715,-0.00014998,0,0.069,0.002,0.0005
300.48,-0.0010199,0.0047717,-0.00014815,0,0.07,0.002,0.0005
300.49,-0.0010245,0.0048704,-0.00014642,0,0.071,0.002,0.0005
300.5,-0.0010293,0.0049677,-0.00014501,0,0.072,0.002,0.0005
300.51,-0.0010342,0.0050639,-0.00014417,0,0.073,0.002,0.0005
300.52,-0.0010393,0.0051595,-0.00014421,0,0.074,0.002,0.0005
300.53,-0.0010446,0.0052552,-0.00014546,0,0.075,0.002,0.0005
300.54,-0.0010501,0.005352,-0.00014833,0,0.076,0.002,0.0005
300.55,-0.0010558,0.0054515,-0.00015332,0,0.077,0.002,0.0005
300.56,-0.0010617,0.0055552,-0.00016101,0,0.078,0.002,0.0005
300.57,-0.0010678,0.0056656,-0.00017215,0,0.079,0.002,0.0005
300.58,-0.0010742,0.0057853,-0.00018766,0,0.08,0.002,0.0005
300.59,-0.0010809,0.0059179,-0.00020869,0,0.081,0.002,0.0005
300.6,-0.001088,0.0060679,-0.00023673,0,0.082,0.002,0.0005
300.62,-0.0010956,0.0062405,-0.00027359,0,0.083,0.002,0.0005
300.63,-0.0011038,0.0064422,-0.00032155,0,0.084,0.002,0.0005
300.65,-0.0011128,0.006681,-0.00038331,0,0.085,0.002,0.0005
300.68,-0.0011227,0.006966,-0.00046193,0,0.086,0.002,0.0005
300.71,-0.001134,0.0073076,-0.00056049,0,0.087,0.002,0.0005
300.76,-0.001147,0.0077164,-0.00068125,0,0.088,0.002,0.0005
300.82,-0.0011622,0.0082019,-0.00082399,0,0.089,0.002,0.0005
300.91,-0.0011803,0.0087689,-0.0009827,0,0.09,0.002,0.0005
301.03,-0.001202,0.0094106,-0.00114,0,0.091,0.002,0.0005
301.21,-0.0012282,0.010098,-0.0012583,0,0.092,0.002,0.0005
301.49,-0.0012594,0.010762,-0.0012658,0,0.093,0.002,0.0005
301.91,-0.0012958,0.011271,-0.0010403,0,0.094,0.002,0.0005
302.56,-0.0013361,0.0114,-0.00040426,0,0.095,0.002,0.0005
303.55,-0.0013772,0.010826,0.00083119,0,0.096,0.002,0.0005
304.99,-0.001414,0.00916,0.0027002,0,0.097,0.002,0.0005
306.95,-0.0014377,0.00625,0.0046706,0,0.098,0.002,0.0005
309.35,-0.001434,0.0028733,0.0049553,0,0.099,0.002,0.0005
312,-0.0014231,0,0,0,0.1,0.002,0.0005
298.16,7.7175e-06,0.00046939,-0.0013972,0,0.001,0.003,0.0005
298,2.2751e-06,0,0,0,0,0.003,0.0005
298.32,1.5858e-05,0.0014779,-0.0025949,0,0.002,0.003,0.0005
298.47,1.788e-05,0.0030944,-0.0036201,0,0.003,0.003,0.0005
298.62,1.2451e-05,0.0051832,-0.0044699,0,0.004,0.003,0.0005
298.75,-2.2277e-06,0.0076398,-0.0051202,0,0.005,0.003,0.0005
298.88,-2.8021e-05,0.01036,-0.0055413,0,0.006,0.003,0.0005
299.01,-6.5935e-05,0.013228,-0.0057135,0,0.007,0.003,0.0005
299.12,-0.00011586,0.016127,-0.0056347,0,0.008,0.003,0.0005
299.22,-0.00017662,0.018948,-0.0053222,0,0.009,0.003,0.0005
299.31,-0.00024608,0.021595,-0.0048089,0,0.01,0.003,0.0005
299.4,-0.00032151,0.02399,-0.0041383,0,0.011,0.003,0.0005
299.47,-0.0003999,0.026073,-0.0033589,0,0.012,0.003,0.0005
299.54,-0.00047832,0.027804,-0.0025189,0,0.013,0.003,0.0005
299.6,-0.00055413,0.02916,-0.0016629,0,0.014,0.003,0.0005
299.65,-0.0006252,0.030132,-0.00082938,0,0.015,0.003,0.0005
299.7,-0.00068996,0.030725,-4.8546e-05,0,0.016,0.003,0.0005
299.74,-0.00074743,0.030955,0.00065685,0,0.017,0.003,0.0005
299.78,-0.00079717,0.030846,0.0012717,0,0.018,0.003,0.0005
299.81,-0.00083915,0.030428,0.0017876,0,0.019,0.003,0.0005
299.84,-0.0008737,0.029739,0.0022018,0,0.02,0.003,0.0005
299.87,-0.00090139,0.028816,0.0025162,0,0.021,0.003,0.0005
299.89,-0.00092292,0.027701,0.0027361,0,0.022,0.003,0.0005
299.92,-0.00093908,0.026435,0.0028698,0,0.023,0.003,0.0005
299.94,-0.00095065,0.025059,0.0029275,0,0.024,0.003,0.0005
299.96,-0.00095839,0.023609,0.0029199,0,0.025,0.003,0.0005
299.98,-0.00096301,0.022122,0.0028586,0,0.026,0.003,0.0005
300.01,-0.00096513,0.020628,0.0027545,0,0.027,0.003,0.0005
300.02,-0.0009653,0.019155,0.0026181,0,0.028,0.003,0.0005
300.04,-0.00096398,0.017723,0.0024587,0,0.029,0.003,0.0005
300.06,-0.00096154,0.016352,0.0022845,0,0.03,0.003,0.0005
300.08,-0.00095832,0.015054,0.0021025,0,0.031,0.003,0.0005
300.09,-0.00095456,0.013839,0.0019183,0,0.032,0.003,0.0005
300.11,-0.00095046,0.012712,0.0017365,0,0.033,0.003,0.0005
300.13,-0.00094619,0.011676,0.0015603,0,0.034,0.003,0.0005
300.14,-0.00094186,0.010732,0.0013922,0,0.035,0.003,0.0005
300.15,-0.00093758,0.0098781,0.0012337,0,0.036,0.003,0.0005
300.17,-0.0009334,0.0091112,0.0010858,0,0.037,0.003,0.0005
300.18,-0.00092938,0.0084273,0.00094882,0,0.038,0.003,0.0005
300.2,-0.00092556,0.0078217,0.00082278,0,0.039,0.003,0.0005
300.21,-0.00092197,0.0072893,0.00070739,0,0.04,0.003,0.0005
300.22,-0.00091862,0.0068249,0.00060215,0,0.041,0.003,0.0005
300.23,-0.00091552,0.0064231,0.00050645,0,0.042,0.003,0.0005
300.24,-0.00091269,0.0060791,0.00041961,0,0.043,0.003,0.0005
300.25,-0.00091012,0.0057878,0.00034092,0,0.044,0.003,0.0005
300.26,-0.00090783,0.0055447,0.00026968,0,0.045,0.003,0.0005
300.27,-0.0009058,0.0053456,0.00020523,0,0.046,0.003,0.0005
300.28,-0.00090406,0.0051865,0.00014697,0,0.047,0.003,0.0005
300.29,-0.00090258,0.0050636,9.431e-05,0,0.048,0.003,0.0005
300.3,-0.00090138,0.0049736,4.672e-05,0,0.049,0.003,0.0005
300.31,-0.00090044,0.0049135,3.6883e-06,0,0.05,0.003,0.0005
300.32,-0.00089977,0.0048804,-3.5415e-05,0,0.051,0.003,0.0005
300.33,-0.00089938,0.0048718,-7.0975e-05,0,0.052,0.003,0.0005
300.34,-0.00089925,0.0048851,-0.00010299,0,0.053,0.003,0.0005
300.35,-0.0008994,0.0049183,-0.00013156,0,0.054,0.003,0.0005
300.36,-0.00089983,0.004969,-0.00015686,0,0.055,0.003,0.0005
300.37,-0.00090053,0.0050353,-0.00017909,0,0.056,0.003,0.0005
300.38,-0.00090151,0.0051152,-0.0001984,0,0.057,0.003,0.0005
300.39,-0.00090277,0.0052071,-0.00021494,0,0.058,0.003,0.0005
300.39,-0.00090429,0.0053091,-0.00022884,0,0.059,0.003,0.0005
300.4,-0.00090608,0.0054198,-0.00024025,0,0.06,0.003,0.0005
300.41,-0.00090814,0.0055376,-0.00024929,0,0.061,0.003,0.0005
300.42,-0.00091045,0.0056611,-0.0002561,0,0.062,0.003,0.0005
300.43,-0.00091302,0.005789,-0.00026085,0,0.063,0.003,0.0005
300.44,-0.00091584,0.00592,-0.00026371,0,0.064,0.003,0.0005
300.44,-0.00091889,0.006053,-0.00026487,0,0.065,0.003,0.0005
300.45,-0.00092218,0.0061871,-0.00026455,0,0.066,0.003,0.0005
300.46,-0.00092568,0.0063213,-0.00026299,0,0.067,0.003,0.0005
300.47,-0.0009294,0.006455,-0.00026048,0,0.068,0.003,0.0005
300.48,-0.00093332,0.0065876,-0.00025731,0,0.069,0.003,0.0005
300.49,-0.00093744,0.0067186,-0.00025382,0,0.07,0.003,0.0005
300.5,-0.00094175,0.006848,-0.00025041,0,0.071,0.003,0.0005
300.5,-0.00094623,0.0069755,-0.00024749,0,0.072,0.003,0.0005
300.51,-0.00095089,0.0071016,-0.00024556,0,0.073,0.003,0.0005
300.52,-0.00095572,0.0072267,-0.00024516,0,0.074,0.003,0.0005
300.53,-0.00096072,0.0073515,-0.00024693,0,0.075,0.003,0.0005
300.54,-0.00096589,0.0074772,-0.00025163,0,0.076,0.003,0.0005
300.55,-0.00097125,0.0076051,-0.00026015,0,0.077,0.003,0.0005
300.56,-0.0009768,0.0077373,-0.00027354,0,0.078,0.003,0.0005
300.57,-0.00098257,0.007876,-0.00029311,0,0.079,0.003,0.0005
300.58,-0.00098858,0.0080241,-0.00032042,0,0.08,0.003,0.0005
300.59,-0.00099488,0.0081853,-0.00035741,0,0.081,0.003,0.0005
300.6,-0.0010015,0.0083639,-0.00040644,0,0.082,0.003,0.0005
300.62,-0.0010086,0.0085649,-0.00047038,0,0.083,0.003,0.0005
300.63,-0.0010161,0.0087943,-0.0005526,0,0.084,0.003,0.0005
300.65,-0.0010243,0.0090589,-0.00065688,0,0.085,0.003,0.0005
300.67,-0.0010332,0.0093661,-0.00078712,0,0.086,0.003,0.0005
300.7,-0.0010431,0.0097233,-0.00094652,0,0.087,0.003,0.0005
300.74,-0.0010543,0.010137,-0.001136,0,0.088,0.003,0.0005
