"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
301.31,-0.0013222,0.0070808,-0.00031802,0,0.084,0.002,0.0005
301.33,-0.001332,0.0073093,-0.00038116,0,0.085,0.002,0.0005
301.36,-0.0013426,0.0075857,-0.00046338,0,0.086,0.002,0.0005
301.39,-0.0013546,0.0079224,-0.00056925,0,0.087,0.002,0.0005
301.43,-0.0013683,0.0083332,-0.00070338,0,0.088,0.002,0.0005
301.49,-0.0013842,0.0088322,-0.00086902,0,0.089,0.002,0.0005
301.58,-0.0014032,0.0094312,-0.0010649,0,0.09,0.002,0.0005
301.7,-0.001426,0.010133,-0.0012792,0,0.091,0.002,0.0005
301.88,-0.0014539,0.010921,-0.0014785,0,0.092,0.002,0.0005
302.17,-0.0014878,0.011735,-0.0015892,0,0.093,0.002,0.0005
302.63,-0.001528,0.012446,-0.0014705,0,0.094,0.002,0.0005
303.36,-0.0015739,0.012812,-0.00088893,0,0.095,0.002,0.0005
304.53,-0.0016217,0.01244,0.00045427,0,0.096,0.002,0.0005
306.34,-0.0016652,0.010804,0.0027276,0,0.097,0.002,0.0005
308.94,-0.0016933,0.0075836,0.0053955,0,0.098,0.002,0.0005
312.26,-0.0016886,0.0035814,0.0061572,0,0.099,0.002,0.0005
316,-0.0016755,0,0,0,0.1,0.002,0.0005
298.22,1.1214e-05,0.00057668,-0.0017582,0,0.001,0.003,0.0005
298,4.4781e-06,0,0,0,0,0.003,0.0005
298.43,2.1183e-05,0.0018229,-0.0032638,0,0.002,0.003,0.0005
298.64,2.3083e-05,0.0038274,-0.0045599,0,0.003,0.003,0.0005
298.83,1.465e-05,0.0064209,-0.0056332,0,0.004,0.003,0.0005
299.02,-6.9143e-06,0.0094658,-0.0064392,0,0.005,0.003,0.0005
299.2,-4.4255e-05,0.01282,-0.0069303,0,0.006,0.003,0.0005
299.36,-9.8568e-05,0.016326,-0.0070793,0,0.007,0.003,0.0005
299.51,-0.00016926,0.019831,-0.0068894,0,0.008,0.003,0.0005
299.64,-0.00025405,0.023194,-0.0063928,0,0.009,0.003,0.0005
299.76,-0.00034939,0.026296,-0.0056438,0,0.01,0.003,0.0005
299.86,-0.00045094,0.029047,-0.0047087,0,0.011,0.003,0.0005
299.96,-0.00055425,0.031381,-0.0036572,0,0.012,0.003,0.0005
300.04,-0.00065518,0.033259,-0.0025555,0,0.013,0.003,0.0005
300.11,-0.00075032,0.034661,-0.0014616,0,0.014,0.003,0.0005
300.17,-0.00083708,0.035589,-0.00042253,0,0.015,0.003,0.0005
300.22,-0.00091379,0.036054,0.00052644,0,0.016,0.003,0.0005
300.27,-0.00097966,0.036085,0.001361,0,0.017,0.003,0.0005
300.31,-0.0010346,0.035716,0.0020672,0,0.018,0.003,0.0005
300.35,-0.001079,0.034989,0.0026388,0,0.019,0.003,0.0005
300.38,-0.0011138,0.033953,0.0030768,0,0.02,0.003,0.0005
300.41,-0.00114,0.032657,0.0033873,0,0.021,0.003,0.0005
300.44,-0.0011587,0.031153,0.0035805,0,0.022,0.003,0.0005
300.47,-0.0011713,0.029494,0.0036694,0,0.023,0.003,0.0005
300.49,-0.0011787,0.027728,0.0036688,0,0.024,0.003,0.0005
300.52,-0.001182,0.025903,0.0035941,0,0.025,0.003,0.0005
300.54,-0.0011821,0.02406,0.0034605,0,0.026,0.003,0.0005
300.57,-0.0011798,0.022235,0.0032824,0,0.027,0.003,0.0005
300.59,-0.0011758,0.02046,0.003073,0,0.028,0.003,0.0005
300.61,-0.0011706,0.01876,0.0028438,0,0.029,0.003,0.0005
300.63,-0.0011645,0.017151,0.0026044,0,0.03,0.003,0.0005
300.65,-0.0011579,0.015649,0.002363,0,0.031,0.003,0.0005
300.67,-0.0011511,0.01426,0.0021257,0,0.032,0.003,0.0005
300.69,-0.0011443,0.012989,0.001897,0,0.033,0.003,0.0005
300.71,-0.0011375,0.011837,0.0016801,0,0.034,0.003,0.0005
300.73,-0.001131,0.0108,0.0014771,0,0.035,0.003,0.0005
300.74,-0.0011247,0.0098743,0.001289,0,0.036,0.003,0.0005
300.76,-0.0011187,0.0090546,0.0011161,0,0.037,0.003,0.0005
300.78,-0.0011131,0.008334,0.0009584,0,0.038,0.003,0.0005
300.79,-0.0011079,0.0077057,0.00081513,0,0.039,0.003,0.0005
300.81,-0.001103,0.0071623,0.00068551,0,0.04,0.003,0.0005
300.82,-0.0010985,0.0066969,0.00056852,0,0.041,0.003,0.0005
300.84,-0.0010944,0.0063025,0.00046313,0,0.042,0.003,0.0005
300.85,-0.0010907,0.0059728,0.00036827,0,0.043,0.003,0.0005
300.86,-0.0010873,0.0057019,0.00028293,0,0.044,0.003,0.0005
300.88,-0.0010843,0.0054842,0.00020615,0,0.045,0.003,0.0005
300.89,-0.0010817,0.0053145,0.00013707,0,0.046,0.003,0.0005
300.9,-0.0010794,0.0051882,7.4846e-05,0,0.047,0.003,0.0005
300.91,-0.0010775,0.0051012,1.8763e-05,0,0.048,0.003,0.0005
300.92,-0.0010759,0.0050498,-3.2069e-05,0,0.049,0.003,0.0005
300.94,-0.0010747,0.0050304,-7.8353e-05,0,0.05,0.003,0.0005
300.95,-0.0010739,0.0050398,-0.00012018,0,0.051,0.003,0.0005
300.96,-0.0010733,0.0050752,-0.0001576,0,0.052,0.003,0.0005
300.97,-0.0010732,0.0051336,-0.00019085,0,0.053,0.003,0.0005
300.98,-0.0010734,0.0052125,-0.00022018,0,0.054,0.003,0.0005
300.99,-0.0010739,0.0053095,-0.00024578,0,0.055,0.003,0.0005
301,-0.0010748,0.0054222,-0.0002678,0,0.056,0.003,0.0005
301.01,-0.001076,0.0055484,-0.0002864,0,0.057,0.003,0.0005
301.02,-0.0010776,0.0056861,-0.00030169,0,0.058,0.003,0.0005
301.03,-0.0010796,0.0058332,-0.00031381,0,0.059,0.003,0.0005
301.04,-0.0010819,0.0059879,-0.00032288,0,0.06,0.003,0.0005
301.05,-0.0010845,0.0061484,-0.00032906,0,0.061,0.003,0.0005
301.07,-0.0010874,0.0063128,-0.00033251,0,0.062,0.003,0.0005
301.08,-0.0010906,0.0064797,-0.00033341,0,0.063,0.003,0.0005
301.09,-0.0010942,0.0066475,-0.00033198,0,0.064,0.003,0.0005
301.1,-0.001098,0.006815,-0.00032847,0,0.065,0.003,0.0005
301.11,-0.0011021,0.0069808,-0.00032316,0,0.066,0.003,0.0005
301.12,-0.0011064,0.0071441,-0.00031633,0,0.067,0.003,0.0005
301.13,-0.001111,0.0073038,-0.00030835,0,0.068,0.003,0.0005
301.14,-0.0011159,0.0074594,-0.00029958,0,0.069,0.003,0.0005
301.15,-0.0011209,0.0076104,-0.00029042,0,0.07,0.003,0.0005
301.16,-0.0011262,0.0077566,-0.00028133,0,0.071,0.003,0.0005
301.17,-0.0011316,0.0078979,-0.0002728,0,0.072,0.003,0.0005
301.18,-0.0011372,0.0080346,-0.00026537,0,0.073,0.003,0.0005
301.19,-0.001143,0.0081672,-0.00025964,0,0.074,0.003,0.0005
301.2,-0.0011489,0.0082967,-0.0002563,0,0.075,0.003,0.0005
301.21,-0.001155,0.0084243,-0.00025613,0,0.076,0.003,0.0005
301.22,-0.0011612,0.0085515,-0.00026005,0,0.077,0.003,0.0005
301.23,-0.0011677,0.0086803,-0.00026916,0,0.078,0.003,0.0005
301.25,-0.0011743,0.0088134,-0.00028478,0,0.079,0.003,0.0005
301.26,-0.0011811,0.0089539,-0.00030854,0,0.08,0.003,0.0005
301.27,-0.0011882,0.0091056,-0.00034246,0,0.081,0.003,0.0005
301.28,-0.0011957,0.009273,-0.00038909,0,0.082,0.003,0.0005
301.3,-0.0012035,0.0094619,-0.00045157,0,0.083,0.003,0.0005
301.31,-0.0012118,0.0096786,-0.00053383,0,0.084,0.003,0.0005
301.33,-0.0012207,0.009931,-0.00064056,0,0.085,0.003,0.0005
301.36,-0.0012303,0.010228,-0.00077715,0,0.086,0.003,0.0005
301.38,-0.0012409,0.010578,-0.00094922,0,0.087,0.003,0.0005
301.42,-0.0012527,0.010991,-0.0011613,0,0.088,0.003,0.0005
301.47,-0.0012661,0.011473,-0.0014141,0,0.089,0.003,0.0005
