"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
302.31,-0.001403,0.0075119,-0.00045105,0,0.062,0.003,0.0005
302.32,-0.0014076,0.0077465,-0.00044253,0,0.063,0.003,0.0005
302.34,-0.0014127,0.0079769,-0.00043087,0,0.064,0.003,0.0005
302.35,-0.0014181,0.0082015,-0.00041646,0,0.065,0.003,0.0005
302.36,-0.0014238,0.0084185,-0.00039973,0,0.066,0.003,0.0005
302.38,-0.0014299,0.008627,-0.00038116,0,0.067,0.003,0.0005
302.39,-0.0014362,0.0088257,-0.00036125,0,0.068,0.003,0.0005
302.41,-0.0014428,0.0090141,-0.00034056,0,0.069,0.003,0.0005
302.42,-0.0014495,0.0091917,-0.00031966,0,0.07,0.003,0.0005
302.43,-0.0014565,0.0093583,-0.00029915,0,0.071,0.003,0.0005
302.45,-0.0014637,0.0095142,-0.00027968,0,0.072,0.003,0.0005
302.46,-0.001471,0.0096599,-0.00026192,0,0.073,0.003,0.0005
302.47,-0.0014785,0.0097961,-0.0002466,0,0.074,0.003,0.0005
302.49,-0.001486,0.0099242,-0.00023451,0,0.075,0.003,0.0005
302.5,-0.0014937,0.010046,-0.00022652,0,0.076,0.003,0.0005
302.52,-0.0015015,0.010163,-0.00022362,0,0.077,0.003,0.0005
302.53,-0.0015094,0.010278,-0.00022694,0,0.078,0.003,0.0005
302.54,-0.0015174,0.010393,-0.00023783,0,0.079,0.003,0.0005
302.56,-0.0015256,0.010514,-0.00025791,0,0.08,0.003,0.0005
302.57,-0.001534,0.010643,-0.0002892,0,0.081,0.003,0.0005
302.59,-0.0015427,0.010787,-0.00033428,0,0.082,0.003,0.0005
302.61,-0.0015517,0.010951,-0.00039643,0,0.083,0.003,0.0005
302.62,-0.0015611,0.011142,-0.00047996,0,0.084,0.003,0.0005
302.64,-0.0015711,0.01137,-0.00059039,0,0.085,0.003,0.0005
302.66,-0.0015819,0.011644,-0.00073466,0,0.086,0.003,0.0005
302.69,-0.0015936,0.011975,-0.00092118,0,0.087,0.003,0.0005
302.73,-0.0016065,0.012377,-0.0011592,0,0.088,0.003,0.0005
302.77,-0.0016209,0.012861,-0.0014572,0,0.089,0.003,0.0005
302.84,-0.0016374,0.013437,-0.001818,0,0.09,0.003,0.0005
