"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
300.68,-0.0014419,0,0,0,0.016,0,0.0005
300.7,-0.0013879,0.020598,0.001007,0,0.016,0.001,0.0005
300.76,-0.0015362,0,0,0,0.017,0,0.0005
300.78,-0.001478,0.019835,0.0011686,0,0.017,0.001,0.0005
300.84,-0.0016139,0,0,0,0.018,0,0.0005
300.85,-0.0015519,0.018854,0.0012784,0,0.018,0.001,0.0005
300.91,-0.0016761,0,0,0,0.019,0,0.0005
300.92,-0.0016108,0.017716,0.0013418,0,0.019,0.001,0.0005
300.97,-0.0017239,0,0,0,0.02,0,0.0005
300.99,-0.0016559,0.016474,0.001366,0,0.02,0.001,0.0005
301.03,-0.0017591,0,0,0,0.021,0,0.0005
301.05,-0.0016889,0.015178,0.0013589,0,0.021,0.001,0.0005
301.09,-0.0017836,0,0,0,0.022,0,0.0005
301.1,-0.0017116,0.013869,0.0013278,0,0.022,0.001,0.0005
301.14,-0.0017991,0,0,0,0.023,0,0.0005
301.15,-0.0017258,0.012581,0.0012795,0,0.023,0.001,0.0005
301.19,-0.0018074,0,0,0,0.024,0,0.0005
301.2,-0.0017331,0.011341,0.0012196,0,0.024,0.001,0.0005
301.24,-0.00181,0,0,0,0.025,0,0.0005
301.24,-0.001735,0.010167,0.0011528,0,0.025,0.001,0.0005
301.28,-0.0018083,0,0,0,0.026,0,0.0005
301.29,-0.0017327,0.0090736,0.0010829,0,0.026,0.001,0.0005
301.32,-0.0018034,0,0,0,0.027,0,0.0005
301.33,-0.0017275,0.0080677,0.0010133,0,0.027,0.001,0.0005
301.36,-0.0017961,0,0,0,0.028,0,0.0005
301.36,-0.00172,0.0071531,0.00094764,0,0.028,0.001,0.0005
301.39,-0.0017872,0,0,0,0.029,0,0.0005
301.4,-0.0017112,0.0063303,0.00088777,0,0.029,0.001,0.0005
301.43,-0.0017774,0,0,0,0.03,0,0.0005
301.43,-0.0017015,0.0055966,0.00083331,0,0.03,0.001,0.0005
301.46,-0.0017673,0,0,0,0.031,0,0.0005
301.46,-0.0016914,0.0049478,0.00078399,0,0.031,0.001,0.0005
301.49,-0.0017571,0,0,0,0.032,0,0.0005
301.49,-0.0016812,0.0043783,0.00073968,0,0.032,0.001,0.0005
301.52,-0.001747,0,0,0,0.033,0,0.0005
301.52,-0.0016713,0.0038822,0.00070022,0,0.033,0.001,0.0005
301.54,-0.0017374,0,0,0,0.034,0,0.0005
301.54,-0.0016617,0.0034529,0.00066535,0,0.034,0.001,0.0005
301.57,-0.0017283,0,0,0,0.035,0,0.0005
301.57,-0.0016525,0.0030841,0.00063474,0,0.035,0.001,0.0005
301.59,-0.0017197,0,0,0,0.036,0,0.0005
301.59,-0.001644,0.0027698,0.00060803,0,0.036,0.001,0.0005
301.61,-0.0017118,0,0,0,0.037,0,0.0005
301.61,-0.001636,0.002504,0.0005848,0,0.037,0.001,0.0005
301.64,-0.0017045,0,0,0,0.038,0,0.0005
301.64,-0.0016287,0.0022816,0.00056468,0,0.038,0.001,0.0005
301.66,-0.0016978,0,0,0,0.039,0,0.0005
301.66,-0.0016219,0.0020975,0.0005473,0,0.039,0.001,0.0005
301.68,-0.0016918,0,0,0,0.04,0,0.0005
301.68,-0.0016158,0.0019476,0.00053231,0,0.04,0.001,0.0005
301.7,-0.0016864,0,0,0,0.041,0,0.0005
301.7,-0.0016102,0.0018279,0.00051943,0,0.041,0.001,0.0005
301.71,-0.0016815,0,0,0,0.042,0,0.0005
301.71,-0.0016052,0.0017351,0.00050838,0,0.042,0.001,0.0005
301.73,-0.0016773,0,0,0,0.043,0,0.0005
301.73,-0.0016008,0.0016664,0.00049891,0,0.043,0.001,0.0005
301.75,-0.0016736,0,0,0,0.044,0,0.0005
301.75,-0.0015969,0.0016195,0.0004907,0,0.044,0.001,0.0005
301.77,-0.0016704,0,0,0,0.045,0,0.0005
301.77,-0.0015935,0.0015921,0.00048329,0,0.045,0.001,0.0005
301.78,-0.0016677,0,0,0,0.046,0,0.0005
301.78,-0.0015907,0.0015821,0.00047639,0,0.046,0.001,0.0005
301.8,-0.0016656,0,0,0,0.047,0,0.0005
301.8,-0.0015883,0.0015877,0.00047017,0,0.047,0.001,0.0005
301.81,-0.0016639,0,0,0,0.048,0,0.0005
301.81,-0.0015865,0.0016074,0.00046472,0,0.048,0.001,0.0005
301.83,-0.0016627,0,0,0,0.049,0,0.0005
301.83,-0.0015852,0.0016397,0.00045974,0,0.049,0.001,0.0005
301.84,-0.0016621,0,0,0,0.05,0,0.0005
301.84,-0.0015843,0.001683,0.00045515,0,0.05,0.001,0.0005
301.86,-0.0016619,0,0,0,0.051,0,0.0005
301.86,-0.001584,0.0017364,0.00045112,0,0.051,0.001,0.0005
301.87,-0.0016622,0,0,0,0.052,0,0.0005
301.87,-0.0015841,0.001799,0.00044772,0,0.052,0.001,0.0005
301.89,-0.0016629,0,0,0,0.053,0,0.0005
301.89,-0.0015846,0.0018699,0.00044496,0,0.053,0.001,0.0005
301.9,-0.0016642,0,0,0,0.054,0,0.0005
301.9,-0.0015857,0.0019478,0.00044283,0,0.054,0.001,0.0005
301.91,-0.001666,0,0,0,0.055,0,0.0005
301.91,-0.0015872,0.0020319,0.00044133,0,0.055,0.001,0.0005
301.93,-0.0016682,0,0,0,0.056,0,0.0005
301.93,-0.0015893,0.0021212,0.00044044,0,0.056,0.001,0.0005
301.94,-0.001671,0,0,0,0.057,0,0.0005
301.94,-0.0015918,0.0022145,0.00044017,0,0.057,0.001,0.0005
301.95,-0.0016742,0,0,0,0.058,0,0.0005
301.95,-0.0015948,0.0023109,0.0004405,0,0.058,0.001,0.0005
301.97,-0.0016779,0,0,0,0.059,0,0.0005
301.97,-0.0015982,0.0024095,0.00044143,0,0.059,0.001,0.0005
301.98,-0.001682,0,0,0,0.06,0,0.0005
301.98,-0.0016021,0.0025092,0.00044294,0,0.06,0.001,0.0005
301.99,-0.0016867,0,0,0,0.061,0,0.0005
301.99,-0.0016065,0.0026092,0.00044502,0,0.061,0.001,0.0005
302.01,-0.0016917,0,0,0,0.062,0,0.0005
302.01,-0.0016112,0.0027087,0.00044763,0,0.062,0.001,0.0005
302.02,-0.0016972,0,0,0,0.063,0,0.0005
302.02,-0.0016164,0.0028067,0.00045074,0,0.063,0.001,0.0005
302.03,-0.001703,0,0,0,0.064,0,0.0005
302.03,-0.001622,0.0029025,0.00045428,0,0.064,0.001,0.0005
302.04,-0.0017092,0,0,0,0.065,0,0.0005
302.04,-0.0016279,0.0029955,0.00045822,0,0.065,0.001,0.0005
302.06,-0.0017158,0,0,0,0.066,0,0.0005
302.06,-0.0016342,0.0030852,0.00046248,0,0.066,0.001,0.0005
302.07,-0.0017227,0,0,0,0.067,0,0.0005
302.07,-0.0016408,0.003171,0.00046699,0,0.067,0.001,0.0005
302.08,-0.0017299,0,0,0,0.068,0,0.0005
302.08,-0.0016476,0.0032526,0.00047168,0,0.068,0.001,0.0005
302.1,-0.0017373,0,0,0,0.069,0,0.0005
302.1,-0.0016548,0.0033298,0.00047646,0,0.069,0.001,0.0005
302.11,-0.0017449,0,0,0,0.07,0,0.0005
302.11,-0.0016621,0.0034024,0.00048125,0,0.07,0.001,0.0005
302.12,-0.0017528,0,0,0,0.071,0,0.0005
302.12,-0.0016697,0.0034706,0.00048594,0,0.071,0.001,0.0005
302.13,-0.0017608,0,0,0,0.072,0,0.0005
302.14,-0.0016774,0.0035345,0.00049042,0,0.072,0.001,0.0005
302.15,-0.001769,0,0,0,0.073,0,0.0005
302.15,-0.0016853,0.0035944,0.00049459,0,0.073,0.001,0.0005
302.16,-0.0017774,0,0,0,0.074,0,0.0005
302.16,-0.0016933,0.003651,0.00049832,0,0.074,0.001,0.0005
302.17,-0.0017859,0,0,0,0.075,0,0.0005
302.17,-0.0017015,0.0037048,0.00050147,0,0.075,0.001,0.0005
302.19,-0.0017945,0,0,0,0.076,0,0.0005
302.19,-0.0017098,0.0037567,0.00050387,0,0.076,0.001,0.0005
302.2,-0.0018032,0,0,0,0.077,0,0.0005
302.2,-0.0017183,0.003808,0.00050533,0,0.077,0.001,0.0005
302.21,-0.001812,0,0,0,0.078,0,0.0005
302.21,-0.0017269,0.0038599,0.00050565,0,0.078,0.001,0.0005
302.23,-0.001821,0,0,0,0.079,0,0.0005
302.23,-0.0017356,0.0039141,0.00050456,0,0.079,0.001,0.0005
302.24,-0.0018302,0,0,0,0.08,0,0.0005
302.24,-0.0017446,0.0039729,0.00050173,0,0.08,0.001,0.0005
302.26,-0.0018396,0,0,0,0.081,0,0.0005
302.26,-0.0017537,0.0040388,0.00049674,0,0.081,0.001,0.0005
302.27,-0.0018493,0,0,0,0.082,0,0.0005
302.27,-0.0017633,0.0041152,0.00048902,0,0.082,0.001,0.0005
302.29,-0.0018594,0,0,0,0.083,0,0.0005
302.29,-0.0017732,0.0042065,0.00047783,0,0.083,0.001,0.0005
302.31,-0.0018701,0,0,0,0.084,0,0.0005
302.31,-0.0017837,0.004318,0.00046209,0,0.084,0.001,0.0005
302.33,-0.0018816,0,0,0,0.085,0,0.0005
302.33,-0.001795,0.0044569,0.00044035,0,0.085,0.001,0.0005
302.36,-0.0018942,0,0,0,0.086,0,0.0005
302.36,-0.0018073,0.0046325,0.00041065,0,0.086,0.001,0.0005
302.4,-0.0019084,0,0,0,0.087,0,0.0005
302.39,-0.0018211,0.0048568,0.00037039,0,0.087,0.001,0.0005
302.44,-0.0019248,0,0,0,0.088,0,0.0005
302.44,-0.001837,0.0051451,0.00031635,0,0.088,0.001,0.0005
302.51,-0.0019445,0,0,0,0.089,0,0.0005
302.5,-0.0018559,0.0055168,0.00024498,0,0.089,0.001,0.0005
302.61,-0.0019689,0,0,0,0.09,0,0.0005
302.59,-0.001879,0.0059947,0.0001536,0,0.09,0.001,0.0005
302.75,-0.0020004,0,0,0,0.091,0,0.0005
302.73,-0.0019082,0.0066032,4.3433e-05,0,0.091,0.001,0.0005
302.97,-0.0020421,0,0,0,0.092,0,0.0005
302.93,-0.0019459,0.0073621,-7.5155e-05,0,0.092,0.001,0.0005
303.31,-0.0020992,0,0,0,0.093,0,0.0005
303.26,-0.001996,0.0082711,-0.00017598,0,0.093,0.001,0.0005
303.86,-0.0021784,0,0,0,0.094,0,0.0005
303.78,-0.0020626,0.0092763,-0.00019424,0,0.094,0.001,0.0005
304.75,-0.0022878,0,0,0,0.095,0,0.0005
304.64,-0.0021504,0.010214,1.4697e-05,0,0.095,0.001,0.0005
306.2,-0.002433,0,0,0,0.096,0,0.0005
306.06,-0.0022611,0.010729,0.00071135,0,0.096,0.001,0.0005
308.51,-0.0026109,0,0,0,0.097,0,0.0005
308.36,-0.0023895,0.010174,0.0022084,0,0.097,0.001,0.0005
311.98,-0.0027929,0,0,0,0.098,0,0.0005
311.85,-0.0025129,0.0078433,0.0044399,0,0.098,0.001,0.0005
316.62,-0.0029151,0,0,0,0.099,0,0.0005
316.55,-0.0025844,0.0040607,0.0056329,0,0.099,0.001,0.0005
322,-0.0025999,0,0,0,0.1,0.001,0.0005
320.61,-0.0029513,0,0,0,0.1,0,0.0005
298.28,7.3818e-06,0.00061633,-0.0011875,0,0.001,0.002,0.0005
298,7.3425e-07,0,0,0,0,0.002,0.0005
298.55,1.6112e-05,0.0019424,-0.0022358,0,0.002,0.002,0.0005
298.81,1.3935e-05,0.0040826,-0.0031512,0,0.003,0.002,0.0005
299.05,-2.8746e-06,0.0068668,-0.0039128,0,0.004,0.002,0.0005
299.28,-3.8515e-05,0.010145,-0.0044714,0,0.005,0.002,0.0005
299.5,-9.6594e-05,0.013749,-0.0047764,0,0.006,0.002,0.0005
299.7,-0.0001785,0.017488,-0.0048004,0,0.007,0.002,0.0005
299.88,-0.00028292,0.021167,-0.0045489,0,0.008,0.002,0.0005
300.04,-0.000406,0.024613,-0.0040575,0,0.009,0.002,0.0005
300.19,-0.00054208,0.027679,-0.0033823,0,0.01,0.002,0.0005
300.32,-0.00068453,0.030258,-0.0025894,0,0.011,0.002,0.0005
300.44,-0.00082681,0.032281,-0.0017442,0,0.012,0.002,0.0005
300.55,-0.00096335,0.033718,-0.00090324,0,0.013,0.002,0.0005
300.64,-0.0010897,0.034566,-0.000111,0,0.014,0.002,0.0005
300.73,-0.0012025,0.034848,0.00059911,0,0.015,0.002,0.0005
300.8,-0.0013001,0.034607,0.0012054,0,0.016,0.002,0.0005
300.87,-0.0013818,0.033902,0.0016962,0,0.017,0.002,0.0005
300.93,-0.001448,0.0328,0.0020689,0,0.018,0.002,0.0005
300.99,-0.0014998,0.031375,0.0023282,0,0.019,0.002,0.0005
301.05,-0.0015388,0.029701,0.0024842,0,0.02,0.002,0.0005
301.1,-0.0015666,0.027849,0.00255,0,0.021,0.002,0.0005
301.15,-0.0015851,0.025887,0.0025403,0,0.022,0.002,0.0005
301.19,-0.0015958,0.023875,0.0024701,0,0.023,0.002,0.0005
301.23,-0.0016003,0.021863,0.0023539,0,0.024,0.002,0.0005
301.27,-0.0016,0.019897,0.0022046,0,0.025,0.002,0.0005
301.31,-0.0015962,0.01801,0.002034,0,0.026,0.002,0.0005
301.34,-0.0015898,0.016228,0.0018518,0,0.027,0.002,0.0005
301.38,-0.0015815,0.014569,0.0016667,0,0.028,0.002,0.0005
301.41,-0.0015722,0.013043,0.0014848,0,0.029,0.002,0.0005
301.44,-0.0015622,0.011654,0.0013103,0,0.03,0.002,0.0005
301.47,-0.001552,0.010403,0.0011457,0,0.031,0.002,0.0005
301.5,-0.0015417,0.0092862,0.00099281,0,0.032,0.002,0.0005
301.52,-0.0015317,0.0082978,0.00085251,0,0.033,0.002,0.0005
301.55,-0.0015221,0.0074299,0.00072504,0,0.034,0.002,0.0005
301.57,-0.001513,0.0066735,0.00061015,0,0.035,0.002,0.0005
301.6,-0.0015043,0.0060194,0.00050727,0,0.036,0.002,0.0005
301.62,-0.0014963,0.0054584,0.00041558,0,0.037,0.002,0.0005
301.64,-0.0014888,0.0049815,0.00033415,0,0.038,0.002,0.0005
301.66,-0.0014819,0.0045802,0.000262,0,0.039,0.002,0.0005
301.68,-0.0014756,0.0042467,0.00019819,0,0.04,0.002,0.0005
301.7,-0.0014699,0.0039739,0.00014181,0,0.041,0.002,0.0005
301.72,-0.0014647,0.0037555,9.2067e-05,0,0.042,0.002,0.0005
301.73,-0.00146,0.0035856,4.8198e-05,0,0.043,0.002,0.0005
301.75,-0.0014559,0.0034593,9.2895e-06,0,0.044,0.002,0.0005
301.77,-0.0014522,0.003372,-2.5925e-05,0,0.045,0.002,0.0005
301.78,-0.0014491,0.0033201,-5.8214e-05,0,0.046,0.002,0.0005
301.8,-0.0014464,0.0033002,-8.7817e-05,0,0.047,0.002,0.0005
301.82,-0.0014442,0.0033086,-0.00011513,0,0.048,0.002,0.0005
301.83,-0.0014426,0.003342,-0.00014047,0,0.049,0.002,0.0005
301.84,-0.0014414,0.0033982,-0.0001637,0,0.05,0.002,0.0005
301.86,-0.0014406,0.003475,-0.00018454,0,0.051,0.002,0.0005
301.87,-0.0014403,0.0035702,-0.00020296,0,0.052,0.002,0.0005
301.89,-0.0014405,0.0036816,-0.00021907,0,0.053,0.002,0.0005
301.9,-0.0014412,0.0038072,-0.00023295,0,0.054,0.002,0.0005
301.91,-0.0014423,0.0039451,-0.00024468,0,0.055,0.002,0.0005
301.93,-0.0014439,0.0040932,-0.00025431,0,0.056,0.002,0.0005
301.94,-0.001446,0.0042497,-0.00026188,0,0.057,0.002,0.0005
301.95,-0.0014485,0.0044128,-0.00026743,0,0.058,0.002,0.0005
301.97,-0.0014515,0.0045807,-0.00027102,0,0.059,0.002,0.0005
301.98,-0.001455,0.0047516,-0.00027271,0,0.06,0.002,0.0005
301.99,-0.0014588,0.0049239,-0.00027259,0,0.061,0.002,0.0005
302.01,-0.0014631,0.0050961,-0.00027075,0,0.062,0.002,0.0005
302.02,-0.0014678,0.0052666,-0.00026733,0,0.063,0.002,0.0005
302.03,-0.0014729,0.0054341,-0.00026248,0,0.064,0.002,0.0005
302.05,-0.0014783,0.0055975,-0.00025636,0,0.065,0.002,0.0005
302.06,-0.0014841,0.0057556,-0.00024918,0,0.066,0.002,0.0005
302.07,-0.0014901,0.0059076,-0.00024115,0,0.067,0.002,0.0005
302.09,-0.0014965,0.0060529,-0.0002325,0,0.068,0.002,0.0005
302.1,-0.0015031,0.0061909,-0.00022349,0,0.069,0.002,0.0005
302.11,-0.0015099,0.0063214,-0.00021438,0,0.07,0.002,0.0005
302.12,-0.0015169,0.0064444,-0.00020548,0,0.071,0.002,0.0005
302.14,-0.0015241,0.00656,-0.00019709,0,0.072,0.002,0.0005
302.15,-0.0015315,0.0066688,-0.00018955,0,0.073,0.002,0.0005
302.16,-0.001539,0.0067716,-0.00018324,0,0.074,0.002,0.0005
302.18,-0.0015466,0.0068692,-0.00017858,0,0.075,0.002,0.0005
302.19,-0.0015544,0.0069631,-0.00017606,0,0.076,0.002,0.0005
302.2,-0.0015624,0.0070551,-0.0001762,0,0.077,0.002,0.0005
302.22,-0.0015704,0.0071472,-0.00017966,0,0.078,0.002,0.0005
302.23,-0.0015787,0.0072421,-0.00018718,0,0.079,0.002,0.0005
302.24,-0.0015871,0.0073431,-0.0001997,0,0.08,0.002,0.0005
302.26,-0.0015958,0.007454,-0.00021839,0,0.081,0.002,0.0005
302.27,-0.0016049,0.0075798,-0.00024478,0,0.082,0.002,0.0005
302.29,-0.0016143,0.0077265,-0.00028091,0,0.083,0.002,0.0005
302.31,-0.0016242,0.0079016,-0.0003295,0,0.084,0.002,0.0005
302.33,-0.0016349,0.0081144,-0.00039417,0,0.085,0.002,0.0005
302.35,-0.0016465,0.0083765,-0.00047966,0,0.086,0.002,0.0005
302.39,-0.0016594,0.0087018,-0.00059197,0,0.087,0.002,0.0005
302.43,-0.0016739,0.0091072,-0.00073819,0,0.088,0.002,0.0005
302.48,-0.0016908,0.0096115,-0.00092559,0,0.089,0.002,0.0005
302.56,-0.0017107,0.010234,-0.0011591,0,0.09,0.002,0.0005
302.68,-0.0017348,0.010989,-0.0014353,0,0.091,0.002,0.0005
302.86,-0.0017645,0.011875,-0.0017305,0,0.092,0.002,0.0005
303.15,-0.0018011,0.012848,-0.0019782,0,0.093,0.002,0.0005
303.63,-0.0018455,0.013794,-0.0020283,0,0.094,0.002,0.0005
304.44,-0.0018975,0.014459,-0.0015902,0,0.095,0.002,0.0005
305.82,-0.0019535,0.014387,-0.00021342,0,0.096,0.002,0.0005
308.12,-0.0020052,0.012883,0.0025117,0,0.097,0.002,0.0005
311.67,-0.0020385,0.009357,0.0061561,0,0.098,0.002,0.0005
316.46,-0.0020317,0.0045644,0.0077535,0,0.099,0.002,0.0005
322,-0.0020151,0,0,0,0.1,0.002,0.0005
298.31,1.6707e-05,0.00072395,-0.002272,0,0.001,0.003,0.0005
298,8.0837e-06,0,0,0,0,0.003,0.0005
298.61,2.9281e-05,0.0023071,-0.0042252,0,0.002,0.003,0.0005
298.9,3.0678e-05,0.0048666,-0.0059216,0,0.003,0.003,0.0005
299.18,1.6936e-05,0.0081827,-0.0073226,0,0.004,0.003,0.0005
299.45,-1.6545e-05,0.012064,-0.0083439,0,0.005,0.003,0.0005
299.69,-7.3622e-05,0.016304,-0.0089083,0,0.006,0.003,0.0005
299.92,-0.00015551,0.020684,-0.0089814,0,0.007,0.003,0.0005
300.12,-0.00026037,0.024993,-0.008582,0,0.008,0.003,0.0005
300.3,-0.00038369,0.029047,-0.0077737,0,0.009,0.003,0.0005
300.46,-0.00051919,0.032705,-0.0066489,0,0.01,0.003,0.0005
300.59,-0.00065985,0.035863,-0.0053117,0,0.011,0.003,0.0005
300.71,-0.00079895,0.038455,-0.0038634,0,0.012,0.003,0.0005
300.81,-0.00093078,0.04045,-0.0023956,0,0.013,0.003,0.0005
300.89,-0.001051,0.041839,-0.00098283,0,0.014,0.003,0.0005
300.96,-0.0011566,0.042634,0.00031935,0,0.015,0.003,0.0005
301.02,-0.0012462,0.042865,0.0014728,0,0.016,0.003,0.0005
301.07,-0.0013197,0.042572,0.0024549,0,0.017,0.003,0.0005
301.11,-0.0013778,0.041807,0.0032551,0,0.018,0.003,0.0005
301.15,-0.0014217,0.040627,0.0038723,0,0.019,0.003,0.0005
301.19,-0.0014533,0.039094,0.0043134,0,0.02,0.003,0.0005
301.22,-0.0014743,0.037274,0.0045915,0,0.021,0.003,0.0005
301.25,-0.0014866,0.035232,0.004724,0,0.022,0.003,0.0005
301.28,-0.0014919,0.033035,0.0047308,0,0.023,0.003,0.0005
301.31,-0.0014919,0.030745,0.0046333,0,0.024,0.003,0.0005
301.34,-0.0014878,0.02842,0.0044529,0,0.025,0.003,0.0005
301.37,-0.0014809,0.02611,0.0042103,0,0.026,0.003,0.0005
301.39,-0.001472,0.02386,0.0039243,0,0.027,0.003,0.0005
301.42,-0.0014618,0.021705,0.0036113,0,0.028,0.003,0.0005
301.45,-0.0014509,0.019671,0.0032856,0,0.029,0.003,0.0005
301.47,-0.0014398,0.017776,0.0029587,0,0.03,0.003,0.0005
301.5,-0.0014287,0.016034,0.0026395,0,0.031,0.003,0.0005
301.52,-0.0014178,0.014448,0.0023344,0,0.032,0.003,0.0005
301.54,-0.0014074,0.013019,0.0020476,0,0.033,0.003,0.0005
301.57,-0.0013975,0.011744,0.0017816,0,0.034,0.003,0.0005
301.59,-0.0013881,0.010615,0.0015376,0,0.035,0.003,0.0005
301.61,-0.0013793,0.0096245,0.0013158,0,0.036,0.003,0.0005
301.63,-0.0013711,0.0087627,0.0011155,0,0.037,0.003,0.0005
301.65,-0.0013635,0.0080192,0.00093543,0,0.038,0.003,0.0005
301.67,-0.0013565,0.0073839,0.00077423,0,0.039,0.003,0.0005
301.69,-0.00135,0.006847,0.00063022,0,0.04,0.003,0.0005
301.71,-0.0013441,0.0063991,0.00050172,0,0.041,0.003,0.0005
301.72,-0.0013388,0.0060315,0.00038711,0,0.042,0.003,0.0005
301.74,-0.001334,0.0057362,0.00028483,0,0.043,0.003,0.0005
301.76,-0.0013296,0.0055055,0.00019339,0,0.044,0.003,0.0005
301.77,-0.0013258,0.005333,0.00011141,0,0.045,0.003,0.0005
301.79,-0.0013224,0.0052132,3.7763e-05,0,0.046,0.003,0.0005
301.8,-0.0013195,0.0051409,-2.9006e-05,0,0.047,0.003,0.0005
301.82,-0.001317,0.005111,-9.0078e-05,0,0.048,0.003,0.0005
301.83,-0.001315,0.0051194,-0.00014555,0,0.049,0.003,0.0005
301.85,-0.0013135,0.0051623,-0.00019543,0,0.05,0.003,0.0005
301.86,-0.0013124,0.005236,-0.00023997,0,0.051,0.003,0.0005
301.88,-0.0013118,0.0053371,-0.00027947,0,0.052,0.003,0.0005
301.89,-0.0013116,0.0054622,-0.00031415,0,0.053,0.003,0.0005
301.9,-0.0013119,0.0056084,-0.00034419,0,0.054,0.003,0.0005
301.92,-0.0013127,0.0057729,-0.00036972,0,0.055,0.003,0.0005
301.93,-0.0013139,0.0059529,-0.00039086,0,0.056,0.003,0.0005
301.95,-0.0013156,0.0061457,-0.0004077,0,0.057,0.003,0.0005
301.96,-0.0013178,0.0063487,-0.00042037,0,0.058,0.003,0.0005
301.97,-0.0013204,0.0065596,-0.00042897,0,0.059,0.003,0.0005
301.99,-0.0013235,0.0067758,-0.00043366,0,0.06,0.003,0.0005
302,-0.001327,0.0069953,-0.00043462,0,0.061,0.003,0.0005
302.01,-0.0013308,0.0072157,-0.00043206,0,0.062,0.003,0.0005
302.03,-0.0013351,0.0074352,-0.00042625,0,0.063,0.003,0.0005
302.04,-0.0013398,0.0076519,-0.0004175,0,0.064,0.003,0.0005
302.05,-0.0013448,0.0078641,-0.00040615,0,0.065,0.003,0.0005
302.07,-0.0013501,0.0080705,-0.00039259,0,0.066,0.003,0.0005
302.08,-0.0013557,0.0082698,-0.00037724,0,0.067,0.003,0.0005
302.09,-0.0013616,0.0084609,-0.00036058,0,0.068,0.003,0.0005
302.1,-0.0013678,0.0086433,-0.00034309,0,0.069,0.003,0.0005
302.12,-0.0013741,0.0088164,-0.00032531,0,0.07,0.003,0.0005
302.13,-0.0013807,0.0089801,-0.00030779,0,0.071,0.003,0.0005
302.14,-0.0013875,0.0091344,-0.00029113,0,0.072,0.003,0.0005
302.16,-0.0013944,0.0092798,-0.00027597,0,0.073,0.003,0.0005
302.17,-0.0014014,0.009417,-0.00026298,0,0.074,0.003,0.0005
302.18,-0.0014086,0.0095472,-0.00025293,0,0.075,0.003,0.0005
302.2,-0.0014159,0.0096718,-0.00024665,0,0.076,0.003,0.0005
302.21,-0.0014234,0.0097927,-0.0002451,0,0.077,0.003,0.0005
302.22,-0.0014309,0.0099123,-0.0002494,0,0.078,0.003,0.0005
302.24,-0.0014387,0.010033,-0.00026087,0,0.079,0.003,0.0005
302.25,-0.0014466,0.01016,-0.00028114,0,0.08,0.003,0.0005
302.26,-0.0014547,0.010295,-0.00031227,0,0.081,0.003,0.0005
302.28,-0.0014632,0.010445,-0.00035683,0,0.082,0.003,0.0005
302.29,-0.0014719,0.010615,-0.00041814,0,0.083,0.003,0.0005
302.31,-0.0014811,0.010813,-0.00050047,0,0.084,0.003,0.0005
302.33,-0.0014909,0.011046,-0.00060924,0,0.085,0.003,0.0005
302.35,-0.0015015,0.011325,-0.00075115,0,0.086,0.003,0.0005
302.38,-0.0015129,0.011661,-0.00093412,0,0.087,0.003,0.0005
302.42,-0.0015256,0.012065,-0.0011665,0,0.088,0.003,0.0005
302.47,-0.0015399,0.01255,-0.0014552,0,0.089,0.003,0.0005
302.53,-0.0015561,0.013121,-0.0018004,0,0.09,0.003,0.0005
