"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
298.4,-0.00016099,0,0,0,0.015,0,0.0005
298.4,-0.00015536,0.0053643,-8.5886e-05,0,0.015,0.001,0.0005
298.42,-0.00018505,0,0,0,0.016,0,0.0005
298.42,-0.00017859,0.005582,-4.2701e-05,0,0.016,0.001,0.0005
298.44,-0.00020895,0,0,0,0.017,0,0.0005
298.44,-0.00020166,0.0057393,-6.7745e-07,0,0.017,0.001,0.0005
298.45,-0.00023229,0,0,0,0.018,0,0.0005
298.45,-0.0002242,0.0058376,3.9432e-05,0,0.018,0.001,0.0005
298.47,-0.0002547,0,0,0,0.019,0,0.0005
298.47,-0.00024586,0.0058794,7.6827e-05,0,0.019,0.001,0.0005
298.48,-0.00027595,0,0,0,0.02,0,0.0005
298.48,-0.0002664,0.005869,0.0001106,0,0.02,0.001,0.0005
298.5,-0.00029583,0,0,0,0.021,0,0.0005
298.5,-0.00028562,0.0058113,0.00014024,0,0.021,0.001,0.0005
298.51,-0.00031418,0,0,0,0.022,0,0.0005
298.51,-0.00030338,0.0057119,0.00016568,0,0.022,0.001,0.0005
298.52,-0.00033093,0,0,0,0.023,0,0.0005
298.52,-0.0003196,0.0055769,0.00018686,0,0.023,0.001,0.0005
298.53,-0.00034606,0,0,0,0.024,0,0.0005
298.53,-0.00033426,0.0054125,0.00020371,0,0.024,0.001,0.0005
298.54,-0.0003596,0,0,0,0.025,0,0.0005
298.55,-0.00034737,0.0052246,0.00021639,0,0.025,0.001,0.0005
298.55,-0.00037158,0,0,0,0.026,0,0.0005
298.56,-0.00035899,0.0050189,0.00022524,0,0.026,0.001,0.0005
298.57,-0.0003821,0,0,0,0.027,0,0.0005
298.57,-0.00036919,0.0048007,0.00023069,0,0.027,0.001,0.0005
298.57,-0.00039124,0,0,0,0.028,0,0.0005
298.58,-0.00037805,0.0045747,0.0002332,0,0.028,0.001,0.0005
298.58,-0.00039912,0,0,0,0.029,0,0.0005
298.58,-0.0003857,0.0043451,0.00023321,0,0.029,0.001,0.0005
298.59,-0.00040585,0,0,0,0.03,0,0.0005
298.59,-0.00039224,0.0041156,0.00023116,0,0.03,0.001,0.0005
298.6,-0.00041156,0,0,0,0.031,0,0.0005
298.6,-0.00039778,0.0038892,0.00022744,0,0.031,0.001,0.0005
298.61,-0.00041635,0,0,0,0.032,0,0.0005
298.61,-0.00040245,0.0036683,0.00022241,0,0.032,0.001,0.0005
298.62,-0.00042035,0,0,0,0.033,0,0.0005
298.62,-0.00040634,0.0034551,0.00021639,0,0.033,0.001,0.0005
298.62,-0.00042366,0,0,0,0.034,0,0.0005
298.62,-0.00040956,0.003251,0.00020968,0,0.034,0.001,0.0005
298.63,-0.00042637,0,0,0,0.035,0,0.0005
298.63,-0.0004122,0.0030571,0.00020255,0,0.035,0.001,0.0005
298.64,-0.00042857,0,0,0,0.036,0,0.0005
298.64,-0.00041435,0.0028742,0.00019534,0,0.036,0.001,0.0005
298.64,-0.00043034,0,0,0,0.037,0,0.0005
298.64,-0.00041608,0.0027027,0.00018823,0,0.037,0.001,0.0005
298.65,-0.00043175,0,0,0,0.038,0,0.0005
298.65,-0.00041747,0.002543,0.00018123,0,0.038,0.001,0.0005
298.65,-0.00043287,0,0,0,0.039,0,0.0005
298.65,-0.00041857,0.0023949,0.00017441,0,0.039,0.001,0.0005
298.66,-0.00043376,0,0,0,0.04,0,0.0005
298.66,-0.00041944,0.0022584,0.00016782,0,0.04,0.001,0.0005
298.66,-0.00043446,0,0,0,0.041,0,0.0005
298.66,-0.00042014,0.0021331,0.00016151,0,0.041,0.001,0.0005
298.67,-0.00043502,0,0,0,0.042,0,0.0005
298.67,-0.00042068,0.0020187,0.00015552,0,0.042,0.001,0.0005
298.67,-0.00043546,0,0,0,0.043,0,0.0005
298.67,-0.00042112,0.0019147,0.00014986,0,0.043,0.001,0.0005
298.68,-0.00043583,0,0,0,0.044,0,0.0005
298.68,-0.00042148,0.0018206,0.00014455,0,0.044,0.001,0.0005
298.68,-0.00043615,0,0,0,0.045,0,0.0005
298.68,-0.00042178,0.0017359,0.00013959,0,0.045,0.001,0.0005
298.69,-0.00043643,0,0,0,0.046,0,0.0005
298.69,-0.00042206,0.0016602,0.00013497,0,0.046,0.001,0.0005
298.69,-0.0004367,0,0,0,0.047,0,0.0005
298.69,-0.00042231,0.0015927,0.00013068,0,0.047,0.001,0.0005
298.7,-0.00043698,0,0,0,0.048,0,0.0005
298.7,-0.00042257,0.0015332,0.00012672,0,0.048,0.001,0.0005
298.7,-0.00043727,0,0,0,0.049,0,0.0005
298.7,-0.00042285,0.0014809,0.00012306,0,0.049,0.001,0.0005
298.7,-0.00043759,0,0,0,0.05,0,0.0005
298.7,-0.00042315,0.0014355,0.00011969,0,0.05,0.001,0.0005
298.71,-0.00043795,0,0,0,0.051,0,0.0005
298.71,-0.00042349,0.0013964,0.00011659,0,0.051,0.001,0.0005
298.71,-0.00043835,0,0,0,0.052,0,0.0005
298.71,-0.00042387,0.0013633,0.00011375,0,0.052,0.001,0.0005
298.71,-0.00043881,0,0,0,0.053,0,0.0005
298.71,-0.0004243,0.0013357,0.00011116,0,0.053,0.001,0.0005
298.72,-0.00043933,0,0,0,0.054,0,0.0005
298.72,-0.00042479,0.0013132,0.00010879,0,0.054,0.001,0.0005
298.72,-0.00043991,0,0,0,0.055,0,0.0005
298.72,-0.00042535,0.0012955,0.00010664,0,0.055,0.001,0.0005
298.72,-0.00044056,0,0,0,0.056,0,0.0005
298.72,-0.00042596,0.0012822,0.00010469,0,0.056,0.001,0.0005
298.73,-0.00044129,0,0,0,0.057,0,0.0005
298.73,-0.00042665,0.001273,0.00010293,0,0.057,0.001,0.0005
298.73,-0.00044209,0,0,0,0.058,0,0.0005
298.73,-0.00042742,0.0012676,0.0001013,0,0.058,0.001,0.0005
298.73,-0.00044297,0,0,0,0.059,0,0.0005
298.73,-0.00042826,0.0012659,9.9775e-05,0,0.059,0.001,0.0005
298.74,-0.00044394,0,0,0,0.06,0,0.0005
298.74,-0.00042919,0.0012675,9.8372e-05,0,0.06,0.001,0.0005
298.74,-0.00044499,0,0,0,0.061,0,0.0005
298.74,-0.0004302,0.0012721,9.7082e-05,0,0.061,0.001,0.0005
298.74,-0.00044613,0,0,0,0.062,0,0.0005
298.74,-0.0004313,0.0012795,9.5876e-05,0,0.062,0.001,0.0005
298.75,-0.00044736,0,0,0,0.063,0,0.0005
298.75,-0.00043249,0.0012896,9.4755e-05,0,0.063,0.001,0.0005
298.75,-0.00044868,0,0,0,0.064,0,0.0005
298.75,-0.00043377,0.0013023,9.3717e-05,0,0.064,0.001,0.0005
298.76,-0.0004501,0,0,0,0.065,0,0.0005
298.76,-0.00043515,0.0013174,9.2745e-05,0,0.065,0.001,0.0005
298.76,-0.00045162,0,0,0,0.066,0,0.0005
298.76,-0.00043662,0.0013349,9.1818e-05,0,0.066,0.001,0.0005
298.76,-0.00045324,0,0,0,0.067,0,0.0005
298.76,-0.00043819,0.0013547,9.0911e-05,0,0.067,0.001,0.0005
298.77,-0.00045497,0,0,0,0.068,0,0.0005
298.77,-0.00043987,0.0013768,8.9999e-05,0,0.068,0.001,0.0005
298.77,-0.00045681,0,0,0,0.069,0,0.0005
298.77,-0.00044166,0.0014012,8.9049e-05,0,0.069,0.001,0.0005
298.77,-0.00045876,0,0,0,0.07,0,0.0005
298.77,-0.00044356,0.001428,8.8026e-05,0,0.07,0.001,0.0005
298.78,-0.00046084,0,0,0,0.071,0,0.0005
298.78,-0.00044558,0.0014573,8.6889e-05,0,0.071,0.001,0.0005
298.78,-0.00046305,0,0,0,0.072,0,0.0005
298.78,-0.00044773,0.0014894,8.559e-05,0,0.072,0.001,0.0005
298.79,-0.0004654,0,0,0,0.073,0,0.0005
298.79,-0.00045002,0.0015246,8.4074e-05,0,0.073,0.001,0.0005
298.79,-0.0004679,0,0,0,0.074,0,0.0005
298.79,-0.00045247,0.0015632,8.2273e-05,0,0.074,0.001,0.0005
298.79,-0.00047058,0,0,0,0.075,0,0.0005
298.79,-0.00045508,0.0016057,8.0113e-05,0,0.075,0.001,0.0005
298.8,-0.00047346,0,0,0,0.076,0,0.0005
298.8,-0.00045789,0.0016528,7.7502e-05,0,0.076,0.001,0.0005
298.81,-0.00047655,0,0,0,0.077,0,0.0005
298.81,-0.00046091,0.0017052,7.4341e-05,0,0.077,0.001,0.0005
298.81,-0.00047991,0,0,0,0.078,0,0.0005
298.81,-0.00046419,0.001764,7.0514e-05,0,0.078,0.001,0.0005
298.82,-0.00048358,0,0,0,0.079,0,0.0005
298.82,-0.00046776,0.0018301,6.5896e-05,0,0.079,0.001,0.0005
298.83,-0.00048761,0,0,0,0.08,0,0.0005
298.83,-0.00047169,0.001905,6.0356e-05,0,0.08,0.001,0.0005
298.84,-0.00049208,0,0,0,0.081,0,0.0005
298.84,-0.00047603,0.0019901,5.3772e-05,0,0.081,0.001,0.0005
298.85,-0.0004971,0,0,0,0.082,0,0.0005
298.85,-0.00048089,0.0020871,4.6048e-05,0,0.082,0.001,0.0005
298.87,-0.00050279,0,0,0,0.083,0,0.0005
298.87,-0.00048637,0.0021977,3.7147e-05,0,0.083,0.001,0.0005
298.89,-0.0005093,0,0,0,0.084,0,0.0005
298.88,-0.00049261,0.0023239,2.7158e-05,0,0.084,0.001,0.0005
298.91,-0.00051684,0,0,0,0.085,0,0.0005
298.91,-0.00049979,0.002467,1.6375e-05,0,0.085,0.001,0.0005
298.94,-0.00052565,0,0,0,0.086,0,0.0005
298.94,-0.00050811,0.0026281,5.4643e-06,0,0.086,0.001,0.0005
298.98,-0.00053603,0,0,0,0.087,0,0.0005
298.97,-0.00051783,0.002807,-4.3477e-06,0,0.087,0.001,0.0005
299.02,-0.00054834,0,0,0,0.088,0,0.0005
299.02,-0.00052925,0.0030019,-1.1301e-05,0,0.088,0.001,0.0005
299.08,-0.00056304,0,0,0,0.089,0,0.0005
299.08,-0.00054268,0.0032077,-1.2737e-05,0,0.089,0.001,0.0005
299.16,-0.00058057,0,0,0,0.09,0,0.0005
299.15,-0.00055848,0.0034149,-4.3222e-06,0,0.09,0.001,0.0005
299.26,-0.00060137,0,0,0,0.091,0,0.0005
299.25,-0.00057695,0.0036075,2.0504e-05,0,0.091,0.001,0.0005
299.39,-0.00062584,0,0,0,0.092,0,0.0005
299.37,-0.00059831,0.0037611,7.028e-05,0,0.092,0.001,0.0005
299.55,-0.00065419,0,0,0,0.093,0,0.0005
299.54,-0.00062257,0.0038406,0.00015509,0,0.093,0.001,0.0005
299.75,-0.00068624,0,0,0,0.094,0,0.0005
299.74,-0.00064941,0.0037999,0.00028574,0,0.094,0.001,0.0005
300.01,-0.00072116,0,0,0,0.095,0,0.0005
299.99,-0.00067794,0.0035841,0.00047058,0,0.095,0.001,0.0005
300.32,-0.00075703,0,0,0,0.096,0,0.0005
300.31,-0.00070651,0.0031377,0.00070828,0,0.096,0.001,0.0005
300.68,-0.00079029,0,0,0,0.097,0,0.0005
300.67,-0.00073235,0.002426,0.0009697,0,0.097,0.001,0.0005
301.1,-0.00081491,0,0,0,0.098,0,0.0005
301.09,-0.00075061,0.0015045,0.0011551,0,0.098,0.001,0.0005
301.54,-0.00082407,0,0,0,0.099,0,0.0005
301.54,-0.00075555,0.00062965,0.0010148,0,0.099,0.001,0.0005
302,-0.00075401,0,0,0,0.1,0.001,0.0005
301.88,-0.00082402,0,0,0,0.1,0,0.0005
298.03,6.4118e-08,0.00011456,-0.00019594,0,0.001,0.002,0.0005
298,-1.3445e-06,0,0,0,0,0.002,0.0005
298.07,2.2535e-06,0.00036947,-0.00038933,0,0.002,0.002,0.0005
298.1,3.079e-06,0.00078426,-0.00055703,0,0.003,0.002,0.0005
298.14,2.3574e-06,0.0013257,-0.00069611,0,0.004,0.002,0.0005
298.17,-1.592e-07,0.0019703,-0.0008075,0,0.005,0.002,0.0005
298.2,-4.786e-06,0.0026967,-0.00089108,0,0.006,0.002,0.0005
298.23,-1.1756e-05,0.0034825,-0.00094619,0,0.007,0.002,0.0005
298.25,-2.1197e-05,0.0043045,-0.00097241,0,0.008,0.002,0.0005
298.28,-3.3125e-05,0.0051396,-0.00097004,0,0.009,0.002,0.0005
298.3,-4.7445e-05,0.0059655,-0.0009404,0,0.01,0.002,0.0005
298.33,-6.3952e-05,0.006761,-0.00088589,0,0.011,0.002,0.0005
298.35,-8.2348e-05,0.0075075,-0.00080984,0,0.012,0.002,0.0005
298.37,-0.00010226,0.0081888,-0.00071635,0,0.013,0.002,0.0005
298.39,-0.00012328,0.0087919,-0.00060993,0,0.014,0.002,0.0005
298.41,-0.00014496,0.0093073,-0.00049524,0,0.015,0.002,0.0005
298.43,-0.00016687,0.0097287,-0.00037683,0,0.016,0.002,0.0005
298.44,-0.0001886,0.010053,-0.00025874,0,0.017,0.002,0.0005
298.46,-0.00020982,0.010281,-0.00014437,0,0.018,0.002,0.0005
298.47,-0.0002302,0.010415,-3.657e-05,0,0.019,0.002,0.0005
298.49,-0.00024951,0.010459,6.2274e-05,0,0.02,0.002,0.0005
298.5,-0.00026756,0.01042,0.00015051,0,0.021,0.002,0.0005
298.51,-0.00028422,0.010307,0.00022722,0,0.022,0.002,0.0005
298.53,-0.00029944,0.010127,0.00029194,0,0.023,0.002,0.0005
298.54,-0.00031318,0.0098915,0.00034462,0,0.024,0.002,0.0005
298.55,-0.00032546,0.0096083,0.00038563,0,0.025,0.002,0.0005
298.56,-0.00033633,0.0092874,0.00041568,0,0.026,0.002,0.0005
298.57,-0.00034586,0.0089375,0.0004357,0,0.027,0.002,0.0005
298.58,-0.00035416,0.008567,0.00044677,0,0.028,0.002,0.0005
298.59,-0.00036131,0.0081834,0.00045003,0,0.029,0.002,0.0005
298.6,-0.00036742,0.0077934,0.00044664,0,0.03,0.002,0.0005
298.6,-0.00037261,0.0074029,0.00043769,0,0.031,0.002,0.0005
298.61,-0.00037697,0.0070169,0.00042426,0,0.032,0.002,0.0005
298.62,-0.00038062,0.0066397,0.0004073,0,0.033,0.002,0.0005
298.62,-0.00038363,0.0062745,0.00038769,0,0.034,0.002,0.0005
298.63,-0.0003861,0.005924,0.00036622,0,0.035,0.002,0.0005
298.64,-0.00038812,0.0055903,0.00034358,0,0.036,0.002,0.0005
298.64,-0.00038975,0.0052746,0.00032036,0,0.037,0.002,0.0005
298.65,-0.00039106,0.004978,0.00029696,0,0.038,0.002,0.0005
298.65,-0.00039209,0.0047009,0.00027373,0,0.039,0.002,0.0005
298.66,-0.00039291,0.0044434,0.00025095,0,0.04,0.002,0.0005
298.67,-0.00039356,0.0042055,0.00022883,0,0.041,0.002,0.0005
298.67,-0.00039407,0.0039867,0.00020754,0,0.042,0.002,0.0005
298.67,-0.00039447,0.0037864,0.00018719,0,0.043,0.002,0.0005
298.68,-0.0003948,0.0036041,0.00016785,0,0.044,0.002,0.0005
298.68,-0.00039507,0.003439,0.00014955,0,0.045,0.002,0.0005
298.69,-0.00039531,0.0032902,0.00013231,0,0.046,0.002,0.0005
298.69,-0.00039554,0.0031569,0.00011613,0,0.047,0.002,0.0005
298.7,-0.00039576,0.0030381,0.00010098,0,0.048,0.002,0.0005
298.7,-0.000396,0.0029332,8.6825e-05,0,0.049,0.002,0.0005
298.7,-0.00039626,0.0028411,7.3626e-05,0,0.05,0.002,0.0005
298.71,-0.00039656,0.0027611,6.1338e-05,0,0.051,0.002,0.0005
298.71,-0.00039689,0.0026924,4.9914e-05,0,0.052,0.002,0.0005
298.71,-0.00039728,0.0026343,3.9308e-05,0,0.053,0.002,0.0005
298.72,-0.00039772,0.0025859,2.9476e-05,0,0.054,0.002,0.0005
298.72,-0.00039821,0.0025467,2.0378e-05,0,0.055,0.002,0.0005
298.73,-0.00039877,0.002516,1.1975e-05,0,0.056,0.002,0.0005
298.73,-0.0003994,0.0024933,4.2185e-06,0,0.057,0.002,0.0005
298.73,-0.0004001,0.0024778,-3.0044e-06,0,0.058,0.002,0.0005
298.74,-0.00040087,0.0024693,-9.794e-06,0,0.059,0.002,0.0005
298.74,-0.00040173,0.0024672,-1.6203e-05,0,0.06,0.002,0.0005
298.74,-0.00040267,0.002471,-2.2292e-05,0,0.061,0.002,0.0005
298.75,-0.00040369,0.0024803,-2.806e-05,0,0.062,0.002,0.0005
298.75,-0.0004048,0.0024948,-3.349e-05,0,0.063,0.002,0.0005
298.75,-0.00040599,0.0025142,-3.862e-05,0,0.064,0.002,0.0005
298.76,-0.00040728,0.0025383,-4.3517e-05,0,0.065,0.002,0.0005
298.76,-0.00040866,0.0025668,-4.8253e-05,0,0.066,0.002,0.0005
298.76,-0.00041014,0.0025997,-5.2909e-05,0,0.067,0.002,0.0005
298.77,-0.00041172,0.0026368,-5.7573e-05,0,0.068,0.002,0.0005
298.77,-0.00041341,0.0026782,-6.2346e-05,0,0.069,0.002,0.0005
298.77,-0.00041521,0.002724,-6.7341e-05,0,0.07,0.002,0.0005
298.78,-0.00041713,0.0027742,-7.2689e-05,0,0.071,0.002,0.0005
298.78,-0.00041917,0.0028293,-7.8544e-05,0,0.072,0.002,0.0005
298.79,-0.00042134,0.0028897,-8.5081e-05,0,0.073,0.002,0.0005
298.79,-0.00042367,0.0029559,-9.2506e-05,0,0.074,0.002,0.0005
298.79,-0.00042615,0.0030286,-0.00010106,0,0.075,0.002,0.0005
298.8,-0.00042882,0.0031087,-0.00011101,0,0.076,0.002,0.0005
298.8,-0.00043169,0.0031975,-0.00012266,0,0.077,0.002,0.0005
298.81,-0.00043479,0.0032961,-0.00013637,0,0.078,0.002,0.0005
298.82,-0.00043817,0.0034062,-0.0001525,0,0.079,0.002,0.0005
298.83,-0.00044186,0.0035295,-0.00017144,0,0.08,0.002,0.0005
298.84,-0.00044592,0.0036679,-0.00019353,0,0.081,0.002,0.0005
298.85,-0.00045043,0.0038236,-0.00021905,0,0.082,0.002,0.0005
298.86,-0.00045546,0.0039986,-0.0002481,0,0.083,0.002,0.0005
298.88,-0.00046114,0.0041945,-0.00028045,0,0.084,0.002,0.0005
298.9,-0.00046757,0.0044126,-0.00031533,0,0.085,0.002,0.0005
298.93,-0.00047491,0.0046527,-0.00035107,0,0.086,0.002,0.0005
298.96,-0.00048331,0.0049124,-0.00038473,0,0.087,0.002,0.0005
299.01,-0.00049297,0.005186,-0.00041153,0,0.088,0.002,0.0005
299.06,-0.00050403,0.005463,-0.00042419,0,0.089,0.002,0.0005
299.13,-0.00051663,0.0057256,-0.000412,0,0.09,0.002,0.0005
299.23,-0.00053087,0.0059466,-0.00036008,0,0.091,0.002,0.0005
299.35,-0.00054668,0.0060863,-0.00024956,0,0.092,0.002,0.0005
299.51,-0.00056381,0.0060917,-5.9082e-05,0,0.093,0.002,0.0005
299.71,-0.00058171,0.0058972,0.00023089,0,0.094,0.002,0.0005
299.96,-0.00059949,0.0054322,0.0006283,0,0.095,0.002,0.0005
300.28,-0.00061594,0.0046371,0.00111,0,0.096,0.002,0.0005
300.65,-0.00062949,0.0034948,0.0015864,0,0.097,0.002,0.0005
301.07,-0.00063709,0.0021167,0.0018444,0,0.098,0.002,0.0005
301.53,-0.00063438,0.00086849,0.001491,0,0.099,0.002,0.0005
302,-0.00062989,0,0,0,0.1,0.002,0.0005
298.04,5.2105e-07,0.00015544,-0.00041612,0,0.001,0.003,0.0005
298,-1.3177e-06,0,0,0,0,0.003,0.0005
298.07,3.4228e-06,0.00049045,-0.00079234,0,0.002,0.003,0.0005
298.11,4.7601e-06,0.0010274,-0.0011167,0,0.003,0.003,0.0005
298.14,4.5088e-06,0.0017227,-0.0013883,0,0.004,0.003,0.0005
298.17,2.4877e-06,0.002547,-0.0016074,0,0.005,0.003,0.0005
298.2,-1.6205e-06,0.0034745,-0.0017733,0,0.006,0.003,0.0005
298.23,-8.0559e-06,0.0044777,-0.0018847,0,0.007,0.003,0.0005
298.26,-1.6949e-05,0.0055285,-0.0019409,0,0.008,0.003,0.0005
298.29,-2.8317e-05,0.0065987,-0.0019428,0,0.009,0.003,0.0005
298.32,-4.206e-05,0.0076617,-0.0018928,0,0.01,0.003,0.0005
298.34,-5.7966e-05,0.0086921,-0.0017953,0,0.011,0.003,0.0005
298.36,-7.5727e-05,0.0096676,-0.0016565,0,0.012,0.003,0.0005
298.38,-9.4966e-05,0.010569,-0.0014834,0,0.013,0.003,0.0005
298.4,-0.00011526,0.011379,-0.0012841,0,0.014,0.003,0.0005
298.42,-0.00013617,0.012087,-0.0010669,0,0.015,0.003,0.0005
298.44,-0.00015726,0.012684,-0.00083986,0,0.016,0.003,0.0005
298.46,-0.00017813,0.013164,-0.00061049,0,0.017,0.003,0.0005
298.47,-0.00019844,0.013527,-0.00038563,0,0.018,0.003,0.0005
298.49,-0.00021789,0.013773,-0.00017098,0,0.019,0.003,0.0005
298.5,-0.00023624,0.013907,2.8875e-05,0,0.02,0.003,0.0005
298.51,-0.00025333,0.013934,0.00021047,0,0.021,0.003,0.0005
298.53,-0.00026904,0.013864,0.00037141,0,0.022,0.003,0.0005
298.54,-0.00028333,0.013704,0.00051031,0,0.023,0.003,0.0005
298.55,-0.00029617,0.013467,0.00062674,0,0.024,0.003,0.0005
298.56,-0.00030761,0.013161,0.00072096,0,0.025,0.003,0.0005
298.57,-0.0003177,0.012799,0.00079387,0,0.026,0.003,0.0005
298.58,-0.00032651,0.012391,0.00084682,0,0.027,0.003,0.0005
298.58,-0.00033415,0.011947,0.00088153,0,0.028,0.003,0.0005
298.59,-0.00034072,0.011477,0.00089991,0,0.029,0.003,0.0005
298.6,-0.00034631,0.01099,0.00090402,0,0.03,0.003,0.0005
298.61,-0.00035104,0.010495,0.0008959,0,0.031,0.003,0.0005
298.61,-0.000355,0.0099982,0.00087758,0,0.032,0.003,0.0005
298.62,-0.0003583,0.009506,0.00085094,0,0.033,0.003,0.0005
298.63,-0.00036102,0.0090236,0.00081774,0,0.034,0.003,0.0005
298.63,-0.00036324,0.0085555,0.00077958,0,0.035,0.003,0.0005
298.64,-0.00036505,0.008105,0.00073783,0,0.036,0.003,0.0005
298.65,-0.00036649,0.0076749,0.00069372,0,0.037,0.003,0.0005
298.65,-0.00036765,0.007267,0.00064829,0,0.038,0.003,0.0005
298.66,-0.00036856,0.0068827,0.0006024,0,0.039,0.003,0.0005
298.66,-0.00036927,0.0065229,0.00055675,0,0.04,0.003,0.0005
298.67,-0.00036982,0.0061877,0.00051189,0,0.041,0.003,0.0005
298.67,-0.00037025,0.0058774,0.00046825,0,0.042,0.003,0.0005
298.68,-0.00037058,0.0055914,0.00042614,0,0.043,0.003,0.0005
298.68,-0.00037085,0.0053292,0.0003858,0,0.044,0.003,0.0005
298.68,-0.00037107,0.0050901,0.00034737,0,0.045,0.003,0.0005
298.69,-0.00037126,0.0048732,0.00031094,0,0.046,0.003,0.0005
298.69,-0.00037144,0.0046775,0.00027654,0,0.047,0.003,0.0005
298.7,-0.00037162,0.0045021,0.00024417,0,0.048,0.003,0.0005
298.7,-0.00037181,0.0043457,0.00021379,0,0.049,0.003,0.0005
298.7,-0.00037202,0.0042074,0.00018535,0,0.05,0.003,0.0005
298.71,-0.00037227,0.0040862,0.00015878,0,0.051,0.003,0.0005
298.71,-0.00037256,0.0039808,0.00013399,0,0.052,0.003,0.0005
298.72,-0.0003729,0.0038905,0.0001109,0,0.053,0.003,0.0005
298.72,-0.00037328,0.0038141,8.9414e-05,0,0.054,0.003,0.0005
298.72,-0.00037373,0.0037508,6.9446e-05,0,0.055,0.003,0.0005
298.73,-0.00037424,0.0036997,5.0901e-05,0,0.056,0.003,0.0005
298.73,-0.00037481,0.0036599,3.3687e-05,0,0.057,0.003,0.0005
298.73,-0.00037545,0.0036306,1.7698e-05,0,0.058,0.003,0.0005
298.74,-0.00037616,0.0036112,2.8187e-06,0,0.059,0.003,0.0005
298.74,-0.00037695,0.003601,-1.1133e-05,0,0.06,0.003,0.0005
298.74,-0.00037782,0.0035993,-2.4276e-05,0,0.061,0.003,0.0005
298.75,-0.00037876,0.0036056,-3.6617e-05,0,0.062,0.003,0.0005
298.75,-0.00037979,0.0036194,-4.8211e-05,0,0.063,0.003,0.0005
298.75,-0.00038091,0.0036402,-5.9167e-05,0,0.064,0.003,0.0005
298.76,-0.00038211,0.0036677,-6.9612e-05,0,0.065,0.003,0.0005
298.76,-0.00038341,0.0037014,-7.9681e-05,0,0.066,0.003,0.0005
298.76,-0.0003848,0.0037412,-8.9525e-05,0,0.067,0.003,0.0005
298.77,-0.00038629,0.0037869,-9.9313e-05,0,0.068,0.003,0.0005
298.77,-0.00038789,0.0038385,-0.00010923,0,0.069,0.003,0.0005
298.77,-0.00038959,0.0038959,-0.00011951,0,0.07,0.003,0.0005
298.78,-0.0003914,0.0039592,-0.00013037,0,0.071,0.003,0.0005
298.78,-0.00039333,0.0040289,-0.00014212,0,0.072,0.003,0.0005
298.79,-0.00039539,0.0041052,-0.00015507,0,0.073,0.003,0.0005
298.79,-0.00039759,0.0041887,-0.00016961,0,0.074,0.003,0.0005
298.79,-0.00039994,0.0042802,-0.00018614,0,0.075,0.003,0.0005
298.8,-0.00040245,0.0043806,-0.00020514,0,0.076,0.003,0.0005
298.8,-0.00040515,0.004491,-0.00022714,0,0.077,0.003,0.0005
298.81,-0.00040806,0.0046127,-0.00025271,0,0.078,0.003,0.0005
298.82,-0.00041121,0.0047473,-0.00028242,0,0.079,0.003,0.0005
298.83,-0.00041464,0.0048964,-0.00031683,0,0.08,0.003,0.0005
298.83,-0.00041838,0.0050616,-0.00035638,0,0.081,0.003,0.0005
298.85,-0.0004225,0.0052449,-0.00040131,0,0.082,0.003,0.0005
