"T","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
299.63,-0.00083522,0.0018681,0.00026968,0,0.044,0.001,0.0005
299.64,-0.00086736,0,0,0,0.045,0,0.0005
299.64,-0.00083392,0.0017889,0.00026257,0,0.045,0.001,0.0005
299.65,-0.00086629,0,0,0,0.046,0,0.0005
299.65,-0.00083279,0.0017234,0.00025622,0,0.046,0.001,0.0005
299.65,-0.00086541,0,0,0,0.047,0,0.0005
299.66,-0.00083186,0.0016704,0.00025056,0,0.047,0.001,0.0005
299.66,-0.00086472,0,0,0,0.048,0,0.0005
299.66,-0.00083111,0.0016287,0.00024553,0,0.048,0.001,0.0005
299.67,-0.00086423,0,0,0,0.049,0,0.0005
299.67,-0.00083055,0.0015974,0.0002411,0,0.049,0.001,0.0005
299.68,-0.00086394,0,0,0,0.05,0,0.0005
299.68,-0.00083019,0.0015755,0.00023718,0,0.05,0.001,0.0005
299.69,-0.00086386,0,0,0,0.051,0,0.0005
299.69,-0.00083003,0.0015622,0.00023368,0,0.051,0.001,0.0005
299.69,-0.00086399,0,0,0,0.052,0,0.0005
299.69,-0.00083008,0.0015568,0.00023048,0,0.052,0.001,0.0005
299.7,-0.00086432,0,0,0,0.053,0,0.0005
299.7,-0.00083033,0.0015584,0.00022763,0,0.053,0.001,0.0005
299.71,-0.00086487,0,0,0,0.054,0,0.0005
299.71,-0.0008308,0.0015664,0.00022515,0,0.054,0.001,0.0005
299.71,-0.00086562,0,0,0,0.055,0,0.0005
299.71,-0.00083147,0.0015799,0.00022299,0,0.055,0.001,0.0005
299.72,-0.00086659,0,0,0,0.056,0,0.0005
299.72,-0.00083235,0.0015985,0.00022109,0,0.056,0.001,0.0005
299.73,-0.00086776,0,0,0,0.057,0,0.0005
299.73,-0.00083344,0.0016217,0.00021949,0,0.057,0.001,0.0005
299.73,-0.00086915,0,0,0,0.058,0,0.0005
299.73,-0.00083473,0.0016489,0.0002182,0,0.058,0.001,0.0005
299.74,-0.00087075,0,0,0,0.059,0,0.0005
299.74,-0.00083623,0.0016797,0.00021719,0,0.059,0.001,0.0005
299.75,-0.00087255,0,0,0,0.06,0,0.0005
299.75,-0.00083793,0.0017137,0.00021645,0,0.06,0.001,0.0005
299.75,-0.00087457,0,0,0,0.061,0,0.0005
299.75,-0.00083984,0.0017503,0.00021597,0,0.061,0.001,0.0005
299.76,-0.00087679,0,0,0,0.062,0,0.0005
299.76,-0.00084195,0.0017892,0.00021572,0,0.062,0.001,0.0005
299.77,-0.00087921,0,0,0,0.063,0,0.0005
299.77,-0.00084426,0.00183,0.00021568,0,0.063,0.001,0.0005
299.77,-0.00088183,0,0,0,0.064,0,0.0005
299.77,-0.00084677,0.0018724,0.00021585,0,0.064,0.001,0.0005
299.78,-0.00088465,0,0,0,0.065,0,0.0005
299.78,-0.00084947,0.001916,0.00021618,0,0.065,0.001,0.0005
299.79,-0.00088767,0,0,0,0.066,0,0.0005
299.79,-0.00085236,0.0019605,0.00021666,0,0.066,0.001,0.0005
299.79,-0.00089087,0,0,0,0.067,0,0.0005
299.79,-0.00085544,0.0020059,0.00021726,0,0.067,0.001,0.0005
299.8,-0.00089425,0,0,0,0.068,0,0.0005
299.8,-0.0008587,0.0020517,0.00021793,0,0.068,0.001,0.0005
299.81,-0.00089782,0,0,0,0.069,0,0.0005
299.81,-0.00086214,0.0020981,0.00021864,0,0.069,0.001,0.0005
299.81,-0.00090156,0,0,0,0.07,0,0.0005
299.81,-0.00086576,0.0021448,0.00021935,0,0.07,0.001,0.0005
299.82,-0.00090547,0,0,0,0.071,0,0.0005
299.82,-0.00086954,0.002192,0.00022,0,0.071,0.001,0.0005
299.83,-0.00090956,0,0,0,0.072,0,0.0005
299.83,-0.0008735,0.0022398,0.00022052,0,0.072,0.001,0.0005
299.83,-0.00091382,0,0,0,0.073,0,0.0005
299.83,-0.00087763,0.0022884,0.00022084,0,0.073,0.001,0.0005
299.84,-0.00091825,0,0,0,0.074,0,0.0005
299.84,-0.00088193,0.0023381,0.00022088,0,0.074,0.001,0.0005
299.85,-0.00092286,0,0,0,0.075,0,0.0005
299.85,-0.00088641,0.0023894,0.00022052,0,0.075,0.001,0.0005
299.85,-0.00092766,0,0,0,0.076,0,0.0005
299.85,-0.00089108,0.0024431,0.00021965,0,0.076,0.001,0.0005
299.86,-0.00093267,0,0,0,0.077,0,0.0005
299.86,-0.00089596,0.0024999,0.0002181,0,0.077,0.001,0.0005
299.87,-0.0009379,0,0,0,0.078,0,0.0005
299.87,-0.00090107,0.002561,0.00021568,0,0.078,0.001,0.0005
299.88,-0.00094341,0,0,0,0.079,0,0.0005
299.88,-0.00090645,0.0026279,0.00021215,0,0.079,0.001,0.0005
299.89,-0.00094922,0,0,0,0.08,0,0.0005
299.89,-0.00091213,0.0027025,0.00020722,0,0.08,0.001,0.0005
299.9,-0.00095541,0,0,0,0.081,0,0.0005
299.9,-0.00091818,0.0027869,0.00020051,0,0.081,0.001,0.0005
299.91,-0.00096208,0,0,0,0.082,0,0.0005
299.91,-0.00092469,0.0028841,0.00019157,0,0.082,0.001,0.0005
299.93,-0.00096934,0,0,0,0.083,0,0.0005
299.93,-0.00093178,0.0029977,0.00017983,0,0.083,0.001,0.0005
299.95,-0.00097737,0,0,0,0.084,0,0.0005
299.95,-0.0009396,0.0031321,0.00016466,0,0.084,0.001,0.0005
299.97,-0.00098642,0,0,0,0.085,0,0.0005
299.97,-0.00094837,0.0032926,0.00014532,0,0.085,0.001,0.0005
300,-0.00099681,0,0,0,0.086,0,0.0005
300,-0.00095839,0.0034855,0.00012113,0,0.086,0.001,0.0005
300.04,-0.001009,0,0,0,0.087,0,0.0005
300.04,-0.00097004,0.0037176,9.1638e-05,0,0.087,0.001,0.0005
300.09,-0.0010236,0,0,0,0.088,0,0.0005
300.09,-0.00098386,0.0039961,5.703e-05,0,0.088,0.001,0.0005
300.17,-0.0010415,0,0,0,0.089,0,0.0005
300.16,-0.0010005,0.0043274,1.9003e-05,0,0.089,0.001,0.0005
300.26,-0.0010637,0,0,0,0.09,0,0.0005
300.25,-0.001021,0.0047143,-1.795e-05,0,0.09,0.001,0.0005
300.4,-0.0010918,0,0,0,0.091,0,0.0005
300.38,-0.0010463,0.0051525,-4.5521e-05,0,0.091,0.001,0.0005
300.59,-0.0011275,0,0,0,0.092,0,0.0005
300.57,-0.0010778,0.0056232,-4.8358e-05,0,0.092,0.001,0.0005
300.87,-0.0011729,0,0,0,0.093,0,0.0005
300.84,-0.0011167,0.0060825,1.4765e-06,0,0.093,0.001,0.0005
301.26,-0.0012298,0,0,0,0.094,0,0.0005
301.22,-0.0011641,0.0064484,0.00014868,0,0.094,0.001,0.0005
301.81,-0.001299,0,0,0,0.095,0,0.0005
301.77,-0.0012199,0.0065864,0.00045304,0,0.095,0.001,0.0005
302.58,-0.0013792,0,0,0,0.096,0,0.0005
302.53,-0.0012823,0.0063008,0.00097454,0,0.096,0.001,0.0005
303.6,-0.0014642,0,0,0,0.097,0,0.0005
303.55,-0.0013457,0.0053591,0.0017223,0,0.097,0.001,0.0005
304.89,-0.0015379,0,0,0,0.098,0,0.0005
304.85,-0.0013983,0.0036735,0.0024984,0,0.098,0.001,0.0005
306.39,-0.0015767,0,0,0,0.099,0,0.0005
306.37,-0.0014212,0.0017006,0.0025529,0,0.099,0.001,0.0005
308,-0.0014227,0,0,0,0.1,0.001,0.0005
307.59,-0.0015842,0,0,0,0.1,0,0.0005
298.1,1.6291e-06,0.00028151,-0.00050769,0,0.001,0.002,0.0005
298,-1.5327e-06,0,0,0,0,0.002,0.0005
298.2,6.1642e-06,0.00088839,-0.0009704,0,0.002,0.002,0.0005
298.29,6.6981e-06,0.0018642,-0.001366,0,0.003,0.002,0.0005
298.38,2.4192e-06,0.0031295,-0.001693,0,0.004,0.002,0.0005
298.47,-7.6726e-06,0.0046252,-0.0019474,0,0.005,0.002,0.0005
298.55,-2.4659e-05,0.0062932,-0.0021206,0,0.006,0.002,0.0005
298.63,-4.9229e-05,0.0080684,-0.0022049,0,0.007,0.002,0.0005
298.7,-8.1541e-05,0.0098825,-0.0021975,0,0.008,0.002,0.0005
298.77,-0.0001212,0.011668,-0.0021018,0,0.009,0.002,0.0005
298.83,-0.00016728,0.013363,-0.001927,0,0.01,0.002,0.0005
298.89,-0.00021844,0.014912,-0.0016873,0,0.011,0.002,0.0005
298.94,-0.00027307,0.016271,-0.0013998,0,0.012,0.002,0.0005
298.99,-0.00032941,0.017409,-0.0010828,0,0.013,0.002,0.0005
299.04,-0.00038578,0.018305,-0.00075409,0,0.014,0.002,0.0005
299.08,-0.00044068,0.018951,-0.000429,0,0.015,0.002,0.0005
299.12,-0.00049285,0.019347,-0.00012027,0,0.016,0.002,0.0005
299.16,-0.00054128,0.019503,0.00016183,0,0.017,0.002,0.0005
299.19,-0.00058531,0.019436,0.0004102,0,0.018,0.002,0.0005
299.23,-0.00062454,0.019169,0.00062072,0,0.019,0.002,0.0005
299.26,-0.00065884,0.018727,0.00079152,0,0.02,0.002,0.0005
299.28,-0.00068826,0.018138,0.00092284,0,0.021,0.002,0.0005
299.31,-0.00071303,0.017431,0.0010167,0,0.022,0.002,0.0005
299.33,-0.00073351,0.016633,0.0010764,0,0.023,0.002,0.0005
299.36,-0.00075009,0.015771,0.0011059,0,0.024,0.002,0.0005
299.38,-0.00076322,0.014869,0.0011096,0,0.025,0.002,0.0005
299.4,-0.00077334,0.013949,0.001092,0,0.026,0.002,0.0005
299.42,-0.00078089,0.013028,0.0010575,0,0.027,0.002,0.0005
299.44,-0.00078627,0.012124,0.0010099,0,0.028,0.002,0.0005
299.45,-0.00078986,0.011247,0.000953,0,0.029,0.002,0.0005
299.47,-0.000792,0.010408,0.00088983,0,0.03,0.002,0.0005
299.48,-0.00079297,0.0096149,0.00082318,0,0.031,0.002,0.0005
299.5,-0.00079303,0.0088712,0.00075526,0,0.032,0.002,0.0005
299.51,-0.00079239,0.0081801,0.00068774,0,0.033,0.002,0.0005
299.53,-0.00079123,0.007543,0.00062184,0,0.034,0.002,0.0005
299.54,-0.0007897,0.0069599,0.00055844,0,0.035,0.002,0.0005
299.55,-0.00078791,0.0064297,0.00049819,0,0.036,0.002,0.0005
299.56,-0.00078597,0.0059507,0.00044151,0,0.037,0.002,0.0005
299.57,-0.00078395,0.0055206,0.0003886,0,0.038,0.002,0.0005
299.58,-0.00078192,0.0051367,0.00033955,0,0.039,0.002,0.0005
299.59,-0.00077992,0.0047961,0.00029432,0,0.04,0.002,0.0005
299.6,-0.000778,0.0044958,0.00025278,0,0.041,0.002,0.0005
299.61,-0.00077619,0.0042329,0.00021477,0,0.042,0.002,0.0005
299.62,-0.0007745,0.0040045,0.00018006,0,0.043,0.002,0.0005
299.63,-0.00077296,0.0038079,0.00014843,0,0.044,0.002,0.0005
299.64,-0.00077158,0.0036403,0.00011966,0,0.045,0.002,0.0005
299.65,-0.00077037,0.0034993,9.3503e-05,0,0.046,0.002,0.0005
299.66,-0.00076933,0.0033827,6.9765e-05,0,0.047,0.002,0.0005
299.66,-0.00076847,0.0032883,4.8256e-05,0,0.048,0.002,0.0005
299.67,-0.00076781,0.0032141,2.881e-05,0,0.049,0.002,0.0005
299.68,-0.00076733,0.0031584,1.1255e-05,0,0.05,0.002,0.0005
299.69,-0.00076704,0.0031195,-4.6785e-06,0,0.051,0.002,0.0005
299.69,-0.00076694,0.003096,-1.9245e-05,0,0.052,0.002,0.0005
299.7,-0.00076704,0.0030864,-3.2585e-05,0,0.053,0.002,0.0005
299.71,-0.00076735,0.0030895,-4.4833e-05,0,0.054,0.002,0.0005
299.71,-0.00076787,0.0031036,-5.6026e-05,0,0.055,0.002,0.0005
299.72,-0.00076858,0.0031278,-6.6106e-05,0,0.056,0.002,0.0005
299.73,-0.00076949,0.0031612,-7.5058e-05,0,0.057,0.002,0.0005
299.73,-0.0007706,0.0032027,-8.2939e-05,0,0.058,0.002,0.0005
299.74,-0.00077191,0.0032513,-8.982e-05,0,0.059,0.002,0.0005
299.75,-0.00077343,0.0033062,-9.5771e-05,0,0.06,0.002,0.0005
299.75,-0.00077514,0.0033665,-0.00010086,0,0.061,0.002,0.0005
299.76,-0.00077705,0.0034315,-0.00010514,0,0.062,0.002,0.0005
299.77,-0.00077915,0.0035004,-0.0001087,0,0.063,0.002,0.0005
299.77,-0.00078144,0.0035725,-0.00011159,0,0.064,0.002,0.0005
299.78,-0.00078393,0.0036473,-0.00011389,0,0.065,0.002,0.0005
299.79,-0.0007866,0.0037243,-0.0001157,0,0.066,0.002,0.0005
299.79,-0.00078945,0.003803,-0.00011711,0,0.067,0.002,0.0005
299.8,-0.00079248,0.003883,-0.00011824,0,0.068,0.002,0.0005
299.81,-0.00079569,0.0039641,-0.0001192,0,0.069,0.002,0.0005
299.81,-0.00079907,0.0040461,-0.00012016,0,0.07,0.002,0.0005
299.82,-0.00080261,0.0041291,-0.00012127,0,0.071,0.002,0.0005
299.83,-0.00080633,0.0042131,-0.00012273,0,0.072,0.002,0.0005
299.83,-0.00081021,0.0042986,-0.00012477,0,0.073,0.002,0.0005
299.84,-0.00081427,0.0043859,-0.00012766,0,0.074,0.002,0.0005
299.85,-0.00081851,0.0044758,-0.00013171,0,0.075,0.002,0.0005
299.86,-0.00082293,0.0045693,-0.0001373,0,0.076,0.002,0.0005
299.86,-0.00082756,0.0046678,-0.00014492,0,0.077,0.002,0.0005
299.87,-0.00083241,0.0047728,-0.00015511,0,0.078,0.002,0.0005
299.88,-0.00083751,0.0048865,-0.00016858,0,0.079,0.002,0.0005
299.89,-0.00084291,0.0050115,-0.00018617,0,0.08,0.002,0.0005
299.9,-0.00084866,0.0051511,-0.00020893,0,0.081,0.002,0.0005
299.91,-0.00085482,0.0053093,-0.00023811,0,0.082,0.002,0.0005
299.93,-0.0008615,0.0054908,-0.0002752,0,0.083,0.002,0.0005
299.94,-0.00086883,0.0057013,-0.00032189,0,0.084,0.002,0.0005
299.96,-0.00087696,0.0059472,-0.00037998,0,0.085,0.002,0.0005
299.99,-0.00088612,0.0062355,-0.00045109,0,0.086,0.002,0.0005
300.03,-0.00089658,0.0065733,-0.00053618,0,0.087,0.002,0.0005
300.07,-0.0009087,0.0069665,-0.00063451,0,0.088,0.002,0.0005
300.14,-0.00092292,0.007418,-0.00074187,0,0.089,0.002,0.0005
300.22,-0.00093976,0.0079232,-0.00084775,0,0.09,0.002,0.0005
300.34,-0.00095975,0.0084646,-0.00093126,0,0.091,0.002,0.0005
300.52,-0.00098338,0.0090024,-0.00095492,0,0.092,0.002,0.0005
300.77,-0.0010109,0.0094623,-0.00085699,0,0.093,0.002,0.0005
301.14,-0.001042,0.0097203,-0.00054705,0,0.094,0.002,0.0005
301.67,-0.0010753,0.009592,8.4286e-05,0,0.095,0.002,0.0005
302.43,-0.0011083,0.0088411,0.0011207,0,0.096,0.002,0.0005
303.46,-0.0011373,0.007232,0.0024994,0,0.097,0.002,0.0005
304.78,-0.0011557,0.0047617,0.003757,0,0.098,0.002,0.0005
306.33,-0.0011524,0.0021164,0.003657,0,0.099,0.002,0.0005
308,-0.0011438,0,0,0,0.1,0.002,0.0005
298.11,4.4369e-06,0.0003533,-0.0010199,0,0.001,0.003,0.0005
298,3.5002e-07,0,0,0,0,0.003,0.0005
298.21,1.0637e-05,0.0011096,-0.0019005,0,0.002,0.003,0.0005
298.31,1.2595e-05,0.0023187,-0.0026515,0,0.003,0.003,0.0005
298.41,9.6867e-06,0.0038795,-0.0032745,0,0.004,0.003,0.0005
298.51,9.297e-07,0.0057187,-0.0037604,0,0.005,0.003,0.0005
298.59,-1.4833e-05,0.0077658,-0.0040944,0,0.006,0.003,0.0005
298.68,-3.8322e-05,0.0099434,-0.0042649,0,0.007,0.003,0.0005
298.75,-6.9677e-05,0.012172,-0.0042688,0,0.008,0.003,0.0005
298.83,-0.00010844,0.014375,-0.0041129,0,0.009,0.003,0.0005
298.89,-0.00015359,0.016482,-0.0038138,0,0.01,0.003,0.0005
298.95,-0.0002037,0.018433,-0.0033954,0,0.011,0.003,0.0005
299.01,-0.00025706,0.020179,-0.0028865,0,0.012,0.003,0.0005
299.06,-0.00031189,0.021683,-0.0023173,0,0.013,0.003,0.0005
299.1,-0.00036647,0.022922,-0.0017174,0,0.014,0.003,0.0005
299.14,-0.00041928,0.02388,-0.0011141,0,0.015,0.003,0.0005
299.18,-0.00046909,0.024555,-0.0005307,0,0.016,0.003,0.0005
299.22,-0.00051495,0.024953,1.4236e-05,0,0.017,0.003,0.0005
299.25,-0.00055626,0.025085,0.00050675,0,0.018,0.003,0.0005
299.27,-0.00059271,0.02497,0.00093741,0,0.019,0.003,0.0005
299.3,-0.00062423,0.024633,0.001301,0,0.02,0.003,0.0005
299.32,-0.00065096,0.024098,0.0015958,0,0.021,0.003,0.0005
299.35,-0.00067318,0.023395,0.001823,0,0.022,0.003,0.0005
299.37,-0.00069128,0.022554,0.001986,0,0.023,0.003,0.0005
299.39,-0.0007057,0.021604,0.0020903,0,0.024,0.003,0.0005
299.4,-0.00071688,0.020573,0.0021422,0,0.025,0.003,0.0005
299.42,-0.00072529,0.019488,0.0021488,0,0.026,0.003,0.0005
299.44,-0.00073136,0.018374,0.0021175,0,0.027,0.003,0.0005
299.45,-0.00073549,0.017252,0.0020555,0,0.028,0.003,0.0005
299.47,-0.00073803,0.016142,0.0019695,0,0.029,0.003,0.0005
299.48,-0.00073929,0.015058,0.0018658,0,0.03,0.003,0.0005
299.5,-0.00073955,0.014014,0.00175,0,0.031,0.003,0.0005
299.51,-0.00073904,0.01302,0.0016265,0,0.032,0.003,0.0005
299.52,-0.00073793,0.012082,0.0014996,0,0.033,0.003,0.0005
299.54,-0.0007364,0.011205,0.0013723,0,0.034,0.003,0.0005
299.55,-0.00073458,0.010392,0.0012472,0,0.035,0.003,0.0005
299.56,-0.00073256,0.0096445,0.0011261,0,0.036,0.003,0.0005
299.57,-0.00073043,0.0089613,0.0010104,0,0.037,0.003,0.0005
299.58,-0.00072827,0.0083412,0.00090097,0,0.038,0.003,0.0005
299.59,-0.00072612,0.007782,0.00079828,0,0.039,0.003,0.0005
299.6,-0.00072402,0.0072809,0.00070261,0,0.04,0.003,0.0005
299.61,-0.00072201,0.0068349,0.00061396,0,0.041,0.003,0.0005
299.62,-0.00072011,0.0064404,0.00053218,0,0.042,0.003,0.0005
299.63,-0.00071835,0.0060941,0.000457,0,0.043,0.003,0.0005
299.64,-0.00071672,0.0057924,0.00038808,0,0.044,0.003,0.0005
299.64,-0.00071526,0.0055322,0.00032503,0,0.045,0.003,0.0005
299.65,-0.00071396,0.00531,0.00026744,0,0.046,0.003,0.0005
299.66,-0.00071283,0.0051229,0.00021492,0,0.047,0.003,0.0005
299.67,-0.00071188,0.004968,0.00016707,0,0.048,0.003,0.0005
299.67,-0.00071112,0.0048425,0.00012354,0,0.049,0.003,0.0005
299.68,-0.00071054,0.0047439,8.3994e-05,0,0.05,0.003,0.0005
299.69,-0.00071014,0.0046697,4.8101e-05,0,0.051,0.003,0.0005
299.7,-0.00070993,0.0046179,1.557e-05,0,0.052,0.003,0.0005
299.7,-0.00070991,0.0045865,-1.4024e-05,0,0.053,0.003,0.0005
299.71,-0.00071008,0.0045735,-4.1077e-05,0,0.054,0.003,0.0005
299.72,-0.00071044,0.0045771,-6.5614e-05,0,0.055,0.003,0.0005
299.72,-0.000711,0.0045959,-8.7604e-05,0,0.056,0.003,0.0005
299.73,-0.00071175,0.0046281,-0.00010718,0,0.057,0.003,0.0005
299.74,-0.0007127,0.0046724,-0.00012449,0,0.058,0.003,0.0005
299.74,-0.00071385,0.0047272,-0.00013969,0,0.059,0.003,0.0005
299.75,-0.0007152,0.0047915,-0.00015291,0,0.06,0.003,0.0005
299.76,-0.00071674,0.0048638,-0.00016428,0,0.061,0.003,0.0005
299.76,-0.00071847,0.0049433,-0.00017392,0,0.062,0.003,0.0005
299.77,-0.00072039,0.0050287,-0.00018199,0,0.063,0.003,0.0005
299.78,-0.0007225,0.0051192,-0.00018862,0,0.064,0.003,0.0005
299.78,-0.00072479,0.0052139,-0.00019398,0,0.065,0.003,0.0005
299.79,-0.00072727,0.005312,-0.00019824,0,0.066,0.003,0.0005
299.79,-0.00072993,0.0054129,-0.0002016,0,0.067,0.003,0.0005
299.8,-0.00073275,0.005516,-0.00020428,0,0.068,0.003,0.0005
299.81,-0.00073575,0.0056208,-0.00020655,0,0.069,0.003,0.0005
299.81,-0.00073892,0.0057273,-0.00020868,0,0.07,0.003,0.0005
299.82,-0.00074225,0.0058351,-0.00021099,0,0.071,0.003,0.0005
299.83,-0.00074575,0.0059443,-0.00021387,0,0.072,0.003,0.0005
299.83,-0.00074941,0.0060553,-0.00021774,0,0.073,0.003,0.0005
299.84,-0.00075324,0.0061685,-0.0002231,0,0.074,0.003,0.0005
299.85,-0.00075724,0.0062846,-0.00023055,0,0.075,0.003,0.0005
299.86,-0.00076142,0.0064046,-0.00024079,0,0.076,0.003,0.0005
299.86,-0.00076579,0.00653,-0.00025465,0,0.077,0.003,0.0005
299.87,-0.00077037,0.0066625,-0.00027312,0,0.078,0.003,0.0005
299.88,-0.00077518,0.0068042,-0.00029741,0,0.079,0.003,0.0005
299.89,-0.00078025,0.0069578,-0.00032894,0,0.08,0.003,0.0005
299.9,-0.00078563,0.0071266,-0.0003694,0,0.081,0.003,0.0005
299.91,-0.00079138,0.0073145,-0.00042078,0,0.082,0.003,0.0005
299.92,-0.00079755,0.0075257,-0.00048531,0,0.083,0.003,0.0005
299.94,-0.00080425,0.0077653,-0.00056535,0,0.084,0.003,0.0005
299.96,-0.00081159,0.0080386,-0.00066316,0,0.085,0.003,0.0005
299.98,-0.00081972,0.0083507,-0.00078028,0,0.086,0.003,0.0005
300.02,-0.0008288,0.008706,-0.00091654,0,0.087,0.003,0.0005
